n,kappa,metric,h,value
12,0.0,chi_f_per_site,1.875,0.007166994206051293
12,0.0,chi_f_per_site,1.9250000000000003,0.006303824416889231
12,0.0,chi_f_per_site,1.975,0.0055735367579343095
12,0.3,negative_order_derivative,0.05,0.044409667396205776
12,0.3,negative_order_derivative,0.1,0.10176100219236339
12,0.3,negative_order_derivative,0.15000000000000002,0.1671705776623078
12,0.3,negative_order_derivative,0.2,0.25669719397461144
12,0.3,negative_order_derivative,0.25,0.3989688477064064
12,0.3,negative_order_derivative,0.30000000000000004,0.6839642207300578
12,0.3,negative_order_derivative,0.35000000000000003,1.407037264284413
12,0.3,negative_order_derivative,0.4,2.8973825021183854
12,0.3,negative_order_derivative,0.45,3.863459561195464
12,0.3,negative_order_derivative,0.5,3.0084087612231225
12,0.3,negative_order_derivative,0.55,1.625207726350197
12,0.3,negative_order_derivative,0.6000000000000001,0.8650722120378149
12,0.3,negative_order_derivative,0.65,0.5174116906108
12,0.3,negative_order_derivative,0.7000000000000001,0.34468716436946445
12,0.3,negative_order_derivative,0.75,0.24838984693112964
12,0.3,negative_order_derivative,0.8,0.18915831678966621
12,0.3,negative_order_derivative,0.8500000000000001,0.1498526054065139
12,0.3,negative_order_derivative,0.9,0.12223639982648193
12,0.3,negative_order_derivative,0.9500000000000001,0.1019773483616071
12,0.3,negative_order_derivative,1.0,0.08661218139786997
12,0.3,negative_order_derivative,1.05,0.0746468177192634
12,0.3,negative_order_derivative,1.1,0.06512610168455435
12,0.3,negative_order_derivative,1.1500000000000001,0.05741291789276848
12,0.3,negative_order_derivative,1.2000000000000002,0.05106739306967434
12,0.3,negative_order_derivative,1.25,0.04577710566470028
12,0.3,negative_order_derivative,1.3,0.041314833406849605
12,0.3,negative_order_derivative,1.35,0.037511943575428086
12,0.3,negative_order_derivative,1.4000000000000001,0.034241069472426444
12,0.3,negative_order_derivative,1.4500000000000002,0.03140451191195637
12,0.3,negative_order_derivative,1.5,0.028926285918951633
12,0.3,negative_order_derivative,1.55,0.026746553278087948
12,0.3,negative_order_derivative,1.6,0.024817654165772973
12,0.3,negative_order_derivative,1.6500000000000001,0.02310123287560395
12,0.3,negative_order_derivative,1.7000000000000002,0.021566125816643078
12,0.3,negative_order_derivative,1.75,0.020186789231634528
12,0.3,negative_order_derivative,1.8,0.01894211463883999
12,0.3,negative_order_derivative,1.85,0.01781452649916182
12,0.3,negative_order_derivative,1.9000000000000001,0.016789287810475173
12,0.3,negative_order_derivative,1.9500000000000002,0.01585396060703248
12,0.3,negative_order_derivative,2.0,0.014960737463345364
12,0.3,mx_derivative,0.05,0.7152702625430232
12,0.3,mx_derivative,0.1,0.7372136371700624
12,0.3,mx_derivative,0.15000000000000002,0.7666641039748685
12,0.3,mx_derivative,0.2,0.8149179220904341
12,0.3,mx_derivative,0.25,0.8958901954637597
12,0.3,mx_derivative,0.30000000000000004,1.0513036407045462
12,0.3,mx_derivative,0.35000000000000003,1.3950800685782632
12,0.3,mx_derivative,0.4,1.964113938229759
12,0.3,mx_derivative,0.45,2.1550047354901207
12,0.3,mx_derivative,0.5,1.6404478629991672
12,0.3,mx_derivative,0.55,1.0613943619685866
12,0.3,mx_derivative,0.6000000000000001,0.7588275379313822
12,0.3,mx_derivative,0.65,0.5992007363972922
12,0.3,mx_derivative,0.7000000000000001,0.49633268132263453
12,0.3,mx_derivative,0.75,0.4206978791671814
12,0.3,mx_derivative,0.8,0.36148172471313966
12,0.3,mx_derivative,0.8500000000000001,0.31370973090137433
12,0.3,mx_derivative,0.9,0.2745014509741246
12,0.3,mx_derivative,0.9500000000000001,0.24191949001656532
12,0.3,mx_derivative,1.0,0.21456059928583215
12,0.3,mx_derivative,1.05,0.19137353642222088
12,0.3,mx_derivative,1.1,0.17155678176600198
12,0.3,mx_derivative,1.1500000000000001,0.15449165463769532
12,0.3,mx_derivative,1.2000000000000002,0.1396953571396704
12,0.3,mx_derivative,1.25,0.12678708840462605
12,0.3,mx_derivative,1.3,0.11546332022790651
12,0.3,mx_derivative,1.35,0.10547963638840052
12,0.3,mx_derivative,1.4000000000000001,0.09663730353071287
12,0.3,mx_derivative,1.4500000000000002,0.08877326232148874
12,0.3,mx_derivative,1.5,0.0817525999567632
12,0.3,mx_derivative,1.55,0.0754628328190936
12,0.3,mx_derivative,1.6,0.06980951934952628
12,0.3,mx_derivative,1.6500000000000001,0.06471285896062362
12,0.3,mx_derivative,1.7000000000000002,0.060105028894776424
12,0.3,mx_derivative,1.75,0.05592807889851237
12,0.3,mx_derivative,1.8,0.05213225182608383
12,0.3,mx_derivative,1.85,0.048674632706923404
12,0.3,mx_derivative,1.9000000000000001,0.04551805354589078
12,0.3,mx_derivative,1.9500000000000002,0.04263019904534815
12,0.3,mx_derivative,2.0,0.03986918428583763
12,0.3,chi_f_per_site,0.025,nan
12,0.3,chi_f_per_site,0.07500000000000001,0.13370931416508422
12,0.3,chi_f_per_site,0.125,0.14583420238347958
12,0.3,chi_f_per_site,0.17500000000000002,0.1679778224743085
12,0.3,chi_f_per_site,0.225,0.20866164769262727
12,0.3,chi_f_per_site,0.275,0.2948734734759985
12,0.3,chi_f_per_site,0.32500000000000007,0.5317045625348292
12,0.3,chi_f_per_site,0.375,1.302719241269347
12,0.3,chi_f_per_site,0.42500000000000004,2.7540876257082605
12,0.3,chi_f_per_site,0.475,2.2250988159745435
12,0.3,chi_f_per_site,0.525,0.8667764406255926
12,0.3,chi_f_per_site,0.5750000000000001,0.3584014822950323
12,0.3,chi_f_per_site,0.625,0.19590144202108187
12,0.3,chi_f_per_site,0.675,0.12885732705439468
12,0.3,chi_f_per_site,0.7250000000000001,0.09292056921555203
12,0.3,chi_f_per_site,0.775,0.07024346964450544
12,0.3,chi_f_per_site,0.8250000000000001,0.05465875298533562
12,0.3,chi_f_per_site,0.875,0.04344220203978046
12,0.3,chi_f_per_site,0.925,0.03512842860715027
12,0.3,chi_f_per_site,0.9750000000000001,0.028827139654357254
12,0.3,chi_f_per_site,1.025,0.023960322855056407
12,0.3,chi_f_per_site,1.0750000000000002,0.020138340691351602
12,0.3,chi_f_per_site,1.125,0.01709188907977302
12,0.3,chi_f_per_site,1.1750000000000003,0.014631083934909214
12,0.3,chi_f_per_site,1.225,0.012619622949322166
12,0.3,chi_f_per_site,1.275,0.010958004755858992
12,0.3,chi_f_per_site,1.3250000000000002,0.009572421354692776
12,0.3,chi_f_per_site,1.375,0.008407289424944371
12,0.3,chi_f_per_site,1.4250000000000003,0.007420153898255877
12,0.3,chi_f_per_site,1.475,0.00657815932985091
12,0.3,chi_f_per_site,1.525,0.0058555710443287294
12,0.3,chi_f_per_site,1.5750000000000002,0.005232008529932309
12,0.3,chi_f_per_site,1.625,0.004691168601118065
12,0.3,chi_f_per_site,1.6750000000000003,0.004219889938152231
12,0.3,chi_f_per_site,1.725,0.003807458802524598
12,0.3,chi_f_per_site,1.775,0.0034450874096055785
12,0.3,chi_f_per_site,1.8250000000000002,0.0031255175048056695
12,0.3,chi_f_per_site,1.875,0.0028427158574214247
12,0.3,chi_f_per_site,1.9250000000000003,0.0025916380305767085
12,0.3,chi_f_per_site,1.975,0.0023680434300301268
12,0.8,negative_order_derivative,0.05,0.01595652210870835
12,0.8,negative_order_derivative,0.1,0.03366930551735248
12,0.8,negative_order_derivative,0.15000000000000002,0.05246532702554774
12,0.8,negative_order_derivative,0.2,0.07443460675989755
12,0.8,negative_order_derivative,0.25,0.10285418450643569
12,0.8,negative_order_derivative,0.30000000000000004,0.14650158594911744
12,0.8,negative_order_derivative,0.35000000000000003,0.23504742613091878
12,0.8,negative_order_derivative,0.4,0.479013989205618
12,0.8,negative_order_derivative,0.45,1.1193772408443312
12,0.8,negative_order_derivative,0.5,1.7899792462373618
12,0.8,negative_order_derivative,0.55,1.5877810691099907
12,0.8,negative_order_derivative,0.6000000000000001,0.8578058637644785
12,0.8,negative_order_derivative,0.65,0.40530519790575315
12,0.8,negative_order_derivative,0.7000000000000001,0.20711811628587817
12,0.8,negative_order_derivative,0.75,0.11759194813851148
12,0.8,negative_order_derivative,0.8,0.0736962344950387
12,0.8,negative_order_derivative,0.8500000000000001,0.05067788173946086
12,0.8,negative_order_derivative,0.9,0.03798901078737926
12,0.8,negative_order_derivative,0.9500000000000001,0.030710488727028418
12,0.8,negative_order_derivative,1.0,0.02637678894461626
12,0.8,negative_order_derivative,1.05,0.023685399512275662
12,0.8,negative_order_derivative,1.1,0.021922663539672316
12,0.8,negative_order_derivative,1.1500000000000001,0.02068817499474873
12,0.8,negative_order_derivative,1.2000000000000002,0.01975422912854996
12,0.8,negative_order_derivative,1.25,0.018990727372837135
12,0.8,negative_order_derivative,1.3,0.01832362766444051
12,0.8,negative_order_derivative,1.35,0.017711360974763002
12,0.8,negative_order_derivative,1.4000000000000001,0.01713120276968194
12,0.8,negative_order_derivative,1.4500000000000002,0.016571304257867236
12,0.8,negative_order_derivative,1.5,0.016026003540084988
12,0.8,negative_order_derivative,1.55,0.015493063758028836
12,0.8,negative_order_derivative,1.6,0.01497205384495226
12,0.8,negative_order_derivative,1.6500000000000001,0.014463410261351006
12,0.8,negative_order_derivative,1.7000000000000002,0.013967905038680506
12,0.8,negative_order_derivative,1.75,0.013486355448868448
12,0.8,negative_order_derivative,1.8,0.013019476119860096
12,0.8,negative_order_derivative,1.85,0.01256781376999494
12,0.8,negative_order_derivative,1.9000000000000001,0.012131728556593613
12,0.8,negative_order_derivative,1.9500000000000002,0.011711400498796154
12,0.8,negative_order_derivative,2.0,0.01129897444028316
12,0.8,mx_derivative,0.05,0.6252450898607127
12,0.8,mx_derivative,0.1,0.6349507814393671
12,0.8,mx_derivative,0.15000000000000002,0.6483654459460804
12,0.8,mx_derivative,0.2,0.6712583985099806
12,0.8,mx_derivative,0.25,0.709983256875703
12,0.8,mx_derivative,0.30000000000000004,0.7793697429269824
12,0.8,mx_derivative,0.35000000000000003,0.9205493286891757
12,0.8,mx_derivative,0.4,1.2522849921872519
12,0.8,mx_derivative,0.45,1.9212627676707181
12,0.8,mx_derivative,0.5,2.35102876529701
12,0.8,mx_derivative,0.55,1.8441157929277363
12,0.8,mx_derivative,0.6000000000000001,1.0551101349760081
12,0.8,mx_derivative,0.65,0.6556779386225289
12,0.8,mx_derivative,0.7000000000000001,0.4890845907598642
12,0.8,mx_derivative,0.75,0.4051129549090051
12,0.8,mx_derivative,0.8,0.3521634829628457
12,0.8,mx_derivative,0.8500000000000001,0.312959117558238
12,0.8,mx_derivative,0.9,0.2810847878769236
12,0.8,mx_derivative,0.9500000000000001,0.2538738151666422
12,0.8,mx_derivative,1.0,0.23007700499188566
12,0.8,mx_derivative,1.05,0.2090223328303562
12,0.8,mx_derivative,1.1,0.19028851820939252
12,0.8,mx_derivative,1.1500000000000001,0.17357166674502444
12,0.8,mx_derivative,1.2000000000000002,0.158629047715376
12,0.8,mx_derivative,1.25,0.14525485087004952
12,0.8,mx_derivative,1.3,0.1332693957622535
12,0.8,mx_derivative,1.35,0.12251396601845421
12,0.8,mx_derivative,1.4000000000000001,0.11284793757293698
12,0.8,mx_derivative,1.4500000000000002,0.10414680724178638
12,0.8,mx_derivative,1.5,0.09630056648215124
12,0.8,mx_derivative,1.55,0.08921222134378404
12,0.8,mx_derivative,1.6,0.08279640325895521
12,0.8,mx_derivative,1.6500000000000001,0.07697806680389263
12,0.8,mx_derivative,1.7000000000000002,0.07169128400396829
12,0.8,mx_derivative,1.75,0.06687814388356728
12,0.8,mx_derivative,1.8,0.06248776101911169
12,0.8,mx_derivative,1.85,0.058475391892875095
12,0.8,mx_derivative,1.9000000000000001,0.054801654011205514
12,0.8,mx_derivative,1.9500000000000002,0.05143184034075965
12,0.8,mx_derivative,2.0,0.04820585645092379
12,0.8,chi_f_per_site,0.025,nan
12,0.8,chi_f_per_site,0.07500000000000001,0.09962896987665938
12,0.8,chi_f_per_site,0.125,0.1034969758642139
12,0.8,chi_f_per_site,0.17500000000000002,0.1104771720074541
12,0.8,chi_f_per_site,0.225,0.12277903375706245
12,0.8,chi_f_per_site,0.275,0.14606786796743124
12,0.8,chi_f_per_site,0.32500000000000007,0.19837512141340322
12,0.8,chi_f_per_site,0.375,0.35029973455541413
12,0.8,chi_f_per_site,0.42500000000000004,0.8965166794665204
12,0.8,chi_f_per_site,0.475,2.37828278953955
12,0.8,chi_f_per_site,0.525,2.558479184673787
12,0.8,chi_f_per_site,0.5750000000000001,0.9685746337951525
12,0.8,chi_f_per_site,0.625,0.30845450355261
12,0.8,chi_f_per_site,0.675,0.13337385497948492
12,0.8,chi_f_per_site,0.7250000000000001,0.0798983771952462
12,0.8,chi_f_per_site,0.775,0.0584763417100286
12,0.8,chi_f_per_site,0.8250000000000001,0.04708117747519219
12,0.8,chi_f_per_site,0.875,0.039510302669349955
12,0.8,chi_f_per_site,0.925,0.03376244680536878
12,0.8,chi_f_per_site,0.9750000000000001,0.02909839688904538
12,0.8,chi_f_per_site,1.025,0.02519811251356603
12,0.8,chi_f_per_site,1.0750000000000002,0.021893547685500548
12,0.8,chi_f_per_site,1.125,0.019077526835557898
12,0.8,chi_f_per_site,1.1750000000000003,0.016670947210668034
12,0.8,chi_f_per_site,1.225,0.014610369198363136
12,0.8,chi_f_per_site,1.275,0.012842953063058826
12,0.8,chi_f_per_site,1.3250000000000002,0.011324077400917386
12,0.8,chi_f_per_site,1.375,0.01001594615482257
12,0.8,chi_f_per_site,1.4250000000000003,0.008886577056976888
12,0.8,chi_f_per_site,1.475,0.007908963084693391
12,0.8,chi_f_per_site,1.525,0.00706034091921798
12,0.8,chi_f_per_site,1.5750000000000002,0.00632154738550509
12,0.8,chi_f_per_site,1.625,0.005676457570511404
12,0.8,chi_f_per_site,1.6750000000000003,0.005111499862413248
12,0.8,chi_f_per_site,1.725,0.0046152419550490285
12,0.8,chi_f_per_site,1.775,0.004178040615256005
12,0.8,chi_f_per_site,1.8250000000000002,0.003791747453832064
12,0.8,chi_f_per_site,1.875,0.0034494629912006484
12,0.8,chi_f_per_site,1.9250000000000003,0.003145331798904784
12,0.8,chi_f_per_site,1.975,0.0028743722201223995
16,0.0,negative_order_derivative,0.05,0.02333159414243724
16,0.0,negative_order_derivative,0.1,0.04729028392493717
16,0.0,negative_order_derivative,0.15000000000000002,0.07157170098533072
16,0.0,negative_order_derivative,0.2,0.09664690254407304
16,0.0,negative_order_derivative,0.25,0.12283399561506059
16,0.0,negative_order_derivative,0.30000000000000004,0.15050373650670856
16,0.0,negative_order_derivative,0.35000000000000003,0.1801029169219337
16,0.0,negative_order_derivative,0.4,0.2121887572609289
16,0.0,negative_order_derivative,0.45,0.24748506906640877
16,0.0,negative_order_derivative,0.5,0.28698526145422676
16,0.0,negative_order_derivative,0.55,0.3321586614371963
16,0.0,negative_order_derivative,0.6000000000000001,0.3853769486864529
16,0.0,negative_order_derivative,0.65,0.4507708165427804
16,0.0,negative_order_derivative,0.7000000000000001,0.5357966429609604
16,0.0,negative_order_derivative,0.75,0.6535155818187448
16,0.0,negative_order_derivative,0.8,0.823764299476224
16,0.0,negative_order_derivative,0.8500000000000001,1.0654459629545059
16,0.0,negative_order_derivative,0.9,1.364814097914338
16,0.0,negative_order_derivative,0.9500000000000001,1.6292761209097
16,0.0,negative_order_derivative,1.0,1.7147201414889874
16,0.0,negative_order_derivative,1.05,1.564242645147135
16,0.0,negative_order_derivative,1.1,1.2710637111153558
16,0.0,negative_order_derivative,1.1500000000000001,0.967022674889753
16,0.0,negative_order_derivative,1.2000000000000002,0.7203045466972973
16,0.0,negative_order_derivative,1.25,0.5398400129417311
16,0.0,negative_order_derivative,1.3,0.41219296848552234
16,0.0,negative_order_derivative,1.35,0.3218750850675891
16,0.0,negative_order_derivative,1.4000000000000001,0.256984941397421
16,0.0,negative_order_derivative,1.4500000000000002,0.2093798140721277
16,0.0,negative_order_derivative,1.5,0.1736775155889827
16,0.0,negative_order_derivative,1.55,0.14632893535601132
16,0.0,negative_order_derivative,1.6,0.12496665714874222
16,0.0,negative_order_derivative,1.6500000000000001,0.10798380623329606
16,0.0,negative_order_derivative,1.7000000000000002,0.09426824657736099
16,0.0,negative_order_derivative,1.75,0.08303490289507698
16,0.0,negative_order_derivative,1.8,0.07371889750032157
16,0.0,negative_order_derivative,1.85,0.06590640789519098
16,0.0,negative_order_derivative,1.9000000000000001,0.059289155151683426
16,0.0,negative_order_derivative,1.9500000000000002,0.053633909685743886
16,0.0,negative_order_derivative,2.0,0.04840920260078452
16,0.0,mx_derivative,0.05,0.5001474447766601
16,0.0,mx_derivative,0.1,0.5020491860017731
16,0.0,mx_derivative,0.15000000000000002,0.5044492458599522
16,0.0,mx_derivative,0.2,0.5078748721988391
16,0.0,mx_derivative,0.25,0.5123962131672515
16,0.0,mx_derivative,0.30000000000000004,0.5181107623540129
16,0.0,mx_derivative,0.35000000000000003,0.5251505975815034
16,0.0,mx_derivative,0.4,0.5336948450539132
16,0.0,mx_derivative,0.45,0.5439936532566936
16,0.0,mx_derivative,0.5,0.5564181945886872
16,0.0,mx_derivative,0.55,0.5715666939972914
16,0.0,mx_derivative,0.6000000000000001,0.5904802742413091
16,0.0,mx_derivative,0.65,0.6150456239118558
16,0.0,mx_derivative,0.7000000000000001,0.6486373962653573
16,0.0,mx_derivative,0.75,0.6968083077338192
16,0.0,mx_derivative,0.8,0.7668653358715822
16,0.0,mx_derivative,0.8500000000000001,0.8627625640487544
16,0.0,mx_derivative,0.9,0.9705180660356971
16,0.0,mx_derivative,0.9500000000000001,1.043635517772315
16,0.0,mx_derivative,1.0,1.026041250639457
16,0.0,mx_derivative,1.05,0.9110587943781407
16,0.0,mx_derivative,1.1,0.7509544137946467
16,0.0,mx_derivative,1.1500000000000001,0.6005842746759686
16,0.0,mx_derivative,1.2000000000000002,0.4819648475939182
16,0.0,mx_derivative,1.25,0.3939128882678986
16,0.0,mx_derivative,1.3,0.3287165430523764
16,0.0,mx_derivative,1.35,0.27938944584152914
16,0.0,mx_derivative,1.4000000000000001,0.24102001968764952
16,0.0,mx_derivative,1.4500000000000002,0.210385370471581
16,0.0,mx_derivative,1.5,0.1853816588022532
16,0.0,mx_derivative,1.55,0.1646065071124596
16,0.0,mx_derivative,1.6,0.14709586996246493
16,0.0,mx_derivative,1.6500000000000001,0.13216496968645153
16,0.0,mx_derivative,1.7000000000000002,0.1193121936263335
16,0.0,mx_derivative,1.75,0.10815997960385637
16,0.0,mx_derivative,1.8,0.09841747127524592
16,0.0,mx_derivative,1.85,0.0898562031452741
16,0.0,mx_derivative,1.9000000000000001,0.08229377597161935
16,0.0,mx_derivative,1.9500000000000002,0.07558257072332175
16,0.0,mx_derivative,2.0,0.06926383693020455
16,0.0,chi_f_per_site,0.025,nan
16,0.0,chi_f_per_site,0.07500000000000001,0.06285865923797511
16,0.0,chi_f_per_site,0.125,0.06349758495227943
16,0.0,chi_f_per_site,0.17500000000000002,0.06448071677674781
16,0.0,chi_f_per_site,0.225,0.06583994027015466
16,0.0,chi_f_per_site,0.275,0.06762179198816495
16,0.0,chi_f_per_site,0.32500000000000007,0.06989178938777332
16,0.0,chi_f_per_site,0.375,0.07274146756414328
16,0.0,chi_f_per_site,0.42500000000000004,0.07630063855845517
16,0.0,chi_f_per_site,0.475,0.0807608589610684
16,0.0,chi_f_per_site,0.525,0.08642389421869032
16,0.0,chi_f_per_site,0.5750000000000001,0.09380495794073626
16,0.0,chi_f_per_site,0.625,0.10384977877051893
16,0.0,chi_f_per_site,0.675,0.11836833184794292
16,0.0,chi_f_per_site,0.7250000000000001,0.14081424420247415
16,0.0,chi_f_per_site,0.775,0.17734877901760113
16,0.0,chi_f_per_site,0.8250000000000001,0.23692581755996764
16,0.0,chi_f_per_site,0.875,0.3252368557510294
16,0.0,chi_f_per_site,0.925,0.4243073561407031
16,0.0,chi_f_per_site,0.9750000000000001,0.4757759131928436
16,0.0,chi_f_per_site,1.025,0.43191957119761454
16,0.0,chi_f_per_site,1.0750000000000002,0.32569704686574846
16,0.0,chi_f_per_site,1.125,0.22151767392873087
16,0.0,chi_f_per_site,1.1750000000000003,0.1470547937961491
16,0.0,chi_f_per_site,1.225,0.09984168209985651
16,0.0,chi_f_per_site,1.275,0.07057536276638601
16,0.0,chi_f_per_site,1.3250000000000002,0.052013507946477244
16,0.0,chi_f_per_site,1.375,0.0397556962202073
16,0.0,chi_f_per_site,1.4250000000000003,0.0313009988836102
16,0.0,chi_f_per_site,1.475,0.025231151785753258
16,0.0,chi_f_per_site,1.525,0.020721401911624825
16,0.0,chi_f_per_site,1.5750000000000002,0.017274332135908545
16,0.0,chi_f_per_site,1.625,0.014577749581116193
16,0.0,chi_f_per_site,1.6750000000000003,0.012427915029621227
16,0.0,chi_f_per_site,1.725,0.010686990932688063
16,0.0,chi_f_per_site,1.775,0.009258687948164823
16,0.0,chi_f_per_site,1.8250000000000002,0.00807383890120898
16,0.0,chi_f_per_site,1.875,0.00708155370667146
16,0.0,chi_f_per_site,1.9250000000000003,0.006243613726834247
16,0.0,chi_f_per_site,1.975,0.005530807864711534
16,0.3,negative_order_derivative,0.05,0.04535810189670464
16,0.3,negative_order_derivative,0.1,0.10426590541506542
16,0.3,negative_order_derivative,0.15000000000000002,0.17161646605121916
16,0.3,negative_order_derivative,0.2,0.26393426881977433
16,0.3,negative_order_derivative,0.25,0.4080781732875671
16,0.3,negative_order_derivative,0.30000000000000004,0.6850022111952736
16,0.3,negative_order_derivative,0.35000000000000003,1.4531358892027146
16,0.3,negative_order_derivative,0.4,3.5306344734940724
16,0.3,negative_order_derivative,0.45,4.728516841586412
16,0.3,negative_order_derivative,0.5,3.125081710462977
16,0.3,negative_order_derivative,0.55,1.324020402716452
16,0.3,negative_order_derivative,0.6000000000000001,0.647111500147203
16,0.3,negative_order_derivative,0.65,0.38451711683326706
16,0.3,negative_order_derivative,0.7000000000000001,0.25823146734155933
16,0.3,negative_order_derivative,0.75,0.18710103253282195
16,0.3,negative_order_derivative,0.8,0.14268446783290845
16,0.3,negative_order_derivative,0.8500000000000001,0.1129390023334198
16,0.3,negative_order_derivative,0.9,0.09197796430015925
16,0.3,negative_order_derivative,0.9500000000000001,0.07661464800045015
16,0.3,negative_order_derivative,1.0,0.06499249403600915
16,0.3,negative_order_derivative,1.05,0.05596826821481282
16,0.3,negative_order_derivative,1.1,0.04880632973426602
16,0.3,negative_order_derivative,1.1500000000000001,0.04301578178123444
16,0.3,negative_order_derivative,1.2000000000000002,0.038258767891782175
16,0.3,negative_order_derivative,1.25,0.034296466569853634
16,0.3,negative_order_derivative,1.3,0.030956072735604634
16,0.3,negative_order_derivative,1.35,0.02810994857913396
16,0.3,negative_order_derivative,1.4000000000000001,0.025662080439970203
16,0.3,negative_order_derivative,1.4500000000000002,0.023539057176132694
16,0.3,negative_order_derivative,1.5,0.02168392331179192
16,0.3,negative_order_derivative,1.55,0.020051904848370272
16,0.3,negative_order_derivative,1.6,0.018607382011722295
16,0.3,negative_order_derivative,1.6500000000000001,0.017321709011390296
16,0.3,negative_order_derivative,1.7000000000000002,0.01617161971453196
16,0.3,negative_order_derivative,1.75,0.0151380454213621
16,0.3,negative_order_derivative,1.8,0.014205226947508254
16,0.3,negative_order_derivative,1.85,0.013360039858735795
16,0.3,negative_order_derivative,1.9000000000000001,0.012591476091899367
16,0.3,negative_order_derivative,1.9500000000000002,0.011890241694421322
16,0.3,negative_order_derivative,2.0,0.011220540720131122
16,0.3,mx_derivative,0.05,0.7152721475184556
16,0.3,mx_derivative,0.1,0.7372116649318344
16,0.3,mx_derivative,0.15000000000000002,0.7666147831634116
16,0.3,mx_derivative,0.2,0.8143136424865594
16,0.3,mx_derivative,0.25,0.8913200268485242
16,0.3,mx_derivative,0.30000000000000004,1.028984178200689
16,0.3,mx_derivative,0.35000000000000003,1.34851206057074
16,0.3,mx_derivative,0.4,2.0242157401982412
16,0.3,mx_derivative,0.45,2.248568941619324
16,0.3,mx_derivative,0.5,1.606634953229955
16,0.3,mx_derivative,0.55,1.0148521745755037
16,0.3,mx_derivative,0.6000000000000001,0.7535847461120708
16,0.3,mx_derivative,0.65,0.6038045072233462
16,0.3,mx_derivative,0.7000000000000001,0.499548627908462
16,0.3,mx_derivative,0.75,0.4215852756364651
16,0.3,mx_derivative,0.8,0.3611125929252177
16,0.3,mx_derivative,0.8500000000000001,0.31295221344776003
16,0.3,mx_derivative,0.9,0.27378200622372795
16,0.3,mx_derivative,0.9500000000000001,0.24138100392045736
16,0.3,mx_derivative,1.0,0.21421253984667565
16,0.3,mx_derivative,1.05,0.19117796177212298
16,0.3,mx_derivative,1.1,0.17146793499701118
16,0.3,mx_derivative,1.1500000000000001,0.15447067211048626
16,0.3,mx_derivative,1.2000000000000002,0.13971364812109677
16,0.3,mx_derivative,1.25,0.12682535869266154
16,0.3,mx_derivative,1.3,0.11550939619116285
16,0.3,mx_derivative,1.35,0.1055263369764976
16,0.3,mx_derivative,1.4000000000000001,0.09668074569795237
16,0.3,mx_derivative,1.4500000000000002,0.0888116368275611
16,0.3,mx_derivative,1.5,0.0817853379152016
16,0.3,mx_derivative,1.55,0.0754900622732908
16,0.3,mx_derivative,1.6,0.06983172392486381
16,0.3,mx_derivative,1.6500000000000001,0.06473067151294032
16,0.3,mx_derivative,1.7000000000000002,0.0601191124634326
16,0.3,mx_derivative,1.75,0.05593906251166203
16,0.3,mx_derivative,1.8,0.05214069975039415
16,0.3,mx_derivative,1.85,0.048681033368444204
16,0.3,mx_derivative,1.9000000000000001,0.04552281945993997
16,0.3,mx_derivative,1.9500000000000002,0.0426336724362546
16,0.3,mx_derivative,2.0,0.039871519625886975
16,0.3,chi_f_per_site,0.025,nan
16,0.3,chi_f_per_site,0.07500000000000001,0.133709284246726
16,0.3,chi_f_per_site,0.125,0.1458308947373987
16,0.3,chi_f_per_site,0.17500000000000002,0.16788703473926445
16,0.3,chi_f_per_site,0.225,0.20748167462306571
16,0.3,chi_f_per_site,0.275,0.2854778365796937
16,0.3,chi_f_per_site,0.32500000000000007,0.48554788442395497
16,0.3,chi_f_per_site,0.375,1.2962238462701776
16,0.3,chi_f_per_site,0.42500000000000004,3.797780778656758
16,0.3,chi_f_per_site,0.475,2.582444451626677
16,0.3,chi_f_per_site,0.525,0.7560064234656584
16,0.3,chi_f_per_site,0.5750000000000001,0.3314782175304958
16,0.3,chi_f_per_site,0.625,0.1972891870571789
16,0.3,chi_f_per_site,0.675,0.13246627626301635
16,0.3,chi_f_per_site,0.7250000000000001,0.09466789203002007
16,0.3,chi_f_per_site,0.775,0.07065220909017282
16,0.3,chi_f_per_site,0.8250000000000001,0.05450760265638873
16,0.3,chi_f_per_site,0.875,0.043154854773946205
16,0.3,chi_f_per_site,0.925,0.03487120415088125
16,0.3,chi_f_per_site,0.9750000000000001,0.02864247661947892
16,0.3,chi_f_per_site,1.025,0.023843477122131026
16,0.3,chi_f_per_site,1.0750000000000002,0.020071953141139087
16,0.3,chi_f_per_site,1.125,0.017058968057730113
16,0.3,chi_f_per_site,1.1750000000000003,0.014618628448894774
16,0.3,chi_f_per_site,1.225,0.01261874944495656
16,0.3,chi_f_per_site,1.275,0.010963059729140724
16,0.3,chi_f_per_site,1.3250000000000002,0.009580006838677487
16,0.3,chi_f_per_site,1.375,0.008415479660803365
16,0.3,chi_f_per_site,1.4250000000000003,0.007427938592341587
16,0.3,chi_f_per_site,1.475,0.006585073689032692
16,0.3,chi_f_per_site,1.525,0.005861460657629756
16,0.3,chi_f_per_site,1.5750000000000002,0.005236885108656233
16,0.3,chi_f_per_site,1.625,0.004695124347902994
16,0.3,chi_f_per_site,1.6750000000000003,0.0042230485748946875
16,0.3,chi_f_per_site,1.725,0.0038099489174743175
16,0.3,chi_f_per_site,1.775,0.0034470290387099128
