point_id,kappa,h,p,method,mode,budget,shots_per_repeat,CNOT_shots_per_repeat,one_qubit_gate_shots_per_repeat,measurement_settings,target_CNOT_shots,zero_CNOT_control,equal_CNOT_verified,budget_shortfall,settings,disposition,seconds
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0,raw,equal_shots,10000,10000,960000,1480000,2,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [5000, 5000]}]",newly_executed,0.4775508749880828
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0,zne_quadratic,equal_shots,10000,10000,2879808,1479992,6,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}]",newly_executed,0.48650183400604874
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0,sv,equal_shots,10000,10000,960000,1517328,30,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333]}]",newly_executed,0.6142312920419499
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0.01,raw,equal_shots,10000,10000,960000,1480000,2,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [5000, 5000]}]",newly_executed,0.4215857080416754
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0.01,zne_quadratic,equal_shots,10000,10000,2879808,1479992,6,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}]",newly_executed,0.5170230000512674
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0.01,sv,equal_shots,10000,10000,960000,1517328,30,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333]}]",newly_executed,0.5619396669790149
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0.05,raw,equal_shots,10000,10000,960000,1480000,2,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [5000, 5000]}]",newly_executed,0.4154336249921471
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0.05,zne_quadratic,equal_shots,10000,10000,2879808,1479992,6,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}]",newly_executed,0.4857965409755707
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0.05,sv,equal_shots,10000,10000,960000,1517328,30,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333]}]",newly_executed,0.5616674579796381
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0,raw,equal_shots,100000,100000,9600000,14800000,2,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [50000, 50000]}]",newly_executed,0.4164699160028249
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0,zne_quadratic,equal_shots,100000,100000,28799808,14799992,6,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16666]}]",newly_executed,0.48588416702114046
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0,sv,equal_shots,100000,100000,9600000,15173328,30,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333]}]",newly_executed,0.5785013340064324
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0.01,raw,equal_shots,100000,100000,9600000,14800000,2,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [50000, 50000]}]",newly_executed,0.420628875028342
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0.01,zne_quadratic,equal_shots,100000,100000,28799808,14799992,6,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16666]}]",newly_executed,0.5077503750217147
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0.01,sv,equal_shots,100000,100000,9600000,15173328,30,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333]}]",newly_executed,0.5854225420043804
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0.05,raw,equal_shots,100000,100000,9600000,14800000,2,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [50000, 50000]}]",newly_executed,0.42772020801203325
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0.05,zne_quadratic,equal_shots,100000,100000,28799808,14799992,6,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16666]}]",newly_executed,0.4900745829800144
e2ab58c6e8044ebc1fad9daf97153d2b020058d99bce5b89272d0472874fc121,0.0,0.875,0.05,sv,equal_shots,100000,100000,9600000,15173328,30,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333]}]",newly_executed,0.5835618750425056
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0,raw,equal_shots,10000,10000,960000,1470000,2,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [5000, 5000]}]",newly_executed,0.417734874994494
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0,zne_quadratic,equal_shots,10000,10000,2879808,1469992,6,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}]",newly_executed,0.4829660000395961
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0,sv,equal_shots,10000,10000,960000,1507328,30,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333]}]",newly_executed,0.5522852499852888
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0.01,raw,equal_shots,10000,10000,960000,1470000,2,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [5000, 5000]}]",newly_executed,0.4296841250034049
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0.01,zne_quadratic,equal_shots,10000,10000,2879808,1469992,6,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}]",newly_executed,0.5062652920023538
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0.01,sv,equal_shots,10000,10000,960000,1507328,30,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333]}]",newly_executed,0.5771675409632735
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0.05,raw,equal_shots,10000,10000,960000,1470000,2,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [5000, 5000]}]",newly_executed,0.4656181249883957
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0.05,zne_quadratic,equal_shots,10000,10000,2879808,1469992,6,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}]",newly_executed,0.4926545419730246
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0.05,sv,equal_shots,10000,10000,960000,1507328,30,960000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333]}]",newly_executed,0.5644201660179533
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0,raw,equal_shots,100000,100000,9600000,14700000,2,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [50000, 50000]}]",newly_executed,0.4172421249677427
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0,zne_quadratic,equal_shots,100000,100000,28799808,14699992,6,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16666]}]",newly_executed,0.4821206250344403
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0,sv,equal_shots,100000,100000,9600000,15073328,30,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333]}]",newly_executed,0.5741892079822719
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0.01,raw,equal_shots,100000,100000,9600000,14700000,2,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [50000, 50000]}]",newly_executed,0.421567875018809
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0.01,zne_quadratic,equal_shots,100000,100000,28799808,14699992,6,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16666]}]",newly_executed,0.5008604589966126
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0.01,sv,equal_shots,100000,100000,9600000,15073328,30,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333]}]",newly_executed,0.5815270000020973
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0.05,raw,equal_shots,100000,100000,9600000,14700000,2,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [50000, 50000]}]",newly_executed,0.4193261250038631
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0.05,zne_quadratic,equal_shots,100000,100000,28799808,14699992,6,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [16667, 16666]}]",newly_executed,0.5011761659989133
cce5401973a602223aa1d038601ec307c916caabaefe82bdfe8ccafe1570522c,0.0,0.8875,0.05,sv,equal_shots,100000,100000,9600000,15073328,30,9600000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3334, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333, 3333]}]",newly_executed,0.5794460829929449
b94db3eeaac7b057bced6cd89d20788d752a27ac581209c1aa7f6b2d16dc8e1f,0.0,0.9,0,raw,equal_shots,10000,10000,950000,1280000,2,950000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [5000, 5000]}]",newly_executed,0.41760833299485967
b94db3eeaac7b057bced6cd89d20788d752a27ac581209c1aa7f6b2d16dc8e1f,0.0,0.9,0,zne_quadratic,equal_shots,10000,10000,2849810,1279992,6,950000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1667]}, {""fold"": 3, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}, {""fold"": 5, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [1667, 1666]}]",newly_executed,0.4816096249851398
b94db3eeaac7b057bced6cd89d20788d752a27ac581209c1aa7f6b2d16dc8e1f,0.0,0.9,0,sv,equal_shots,10000,10000,950000,1317328,30,950000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX"", ""YYXXXXXX"", ""YXYXXXXX"", ""YXXYXXXX"", ""YXXXYXXX"", ""YXXXXYXX"", ""YXXXXXYX"", ""YXXXXXXY"", ""XYYXXXXX"", ""XYXYXXXX"", ""XYXXYXXX"", ""XYXXXYXX"", ""XYXXXXYX"", ""XYXXXXXY"", ""XXYYXXXX"", ""XXYXYXXX"", ""XXYXXYXX"", ""XXYXXXYX"", ""XXYXXXXY"", ""XXXYYXXX"", ""XXXYXYXX"", ""XXXYXXYX"", ""XXXYXXXY"", ""XXXXYYXX"", ""XXXXYXYX"", ""XXXXYXXY"", ""XXXXXYYX"", ""XXXXXYXY"", ""XXXXXXYY""], ""allocations"": [334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333]}]",newly_executed,0.5389621669892222
b94db3eeaac7b057bced6cd89d20788d752a27ac581209c1aa7f6b2d16dc8e1f,0.0,0.9,0.01,raw,equal_shots,10000,10000,950000,1280000,2,950000,False,False,,"[{""fold"": 1, ""bases"": [""ZZZZZZZZ"", ""XXXXXXXX""], ""allocations"": [5000, 5000]}]",newly_executed,0.41585329198278487
