task,n,kappa,h,region,method,seed,candidate_pool_exists,search_seconds_standalone,search_nfev,search_pool_gradient_evaluations,state_energy_residual,energy_variance,parity_real,parity_imag,translation_real,translation_imag,energy,ed_energy,delta_e,epsilon_c,epsilon_sf,epsilon_mx,fidelity,observable_pass,state_pass,joint_pass,reference_numerical_ambiguous,ed_source,basis,reference,source_stop,optimizer_success,reported_optimizer_success,optimization_applicable,candidate_exists,parameter_count,gate_count,pool_gradient_evaluations,cnots,depth,nfev,seconds,source
n12,12,0.183,0.085,interior,H6,631,True,9.441680916002952,4710,10512,0.0017246056318437632,2.9742645853872256e-06,0.9999999999999951,0.0,0.9999999559439876,0.0,-9.83056438432299,-9.830565192892129,6.73807615629111e-08,8.117193037726622e-07,6.355713489947235e-07,4.354101737519267e-06,0.9999997279621157,True,True,True,False,results/stage6_v1/reference_atlas/cache/70dde4192960f9ec67ab2b35b07faec046e30322ee04130df66aaf7896b2d506.npz,physical,ghz,budget,True,True,True,True,30,210,3024,95,58,530,0.9444521659752354,results/stage6_v1/domain_wall_candidates/cache/05e0ff02f21a81010dac2e94c55a332163980e95ff7003ef81a67ec5333138a7.npz
n12,12,0.183,0.085,interior,B3,631,True,7.8178947910200804,3404,9792,0.006331694423571671,4.00903542734886e-05,0.9999999999999896,0.0,0.9999954684988168,0.0,-9.83054995936866,-9.830565192892129,1.269460289036554e-06,1.0593029350136618e-05,8.748415484260974e-06,6.050854187378968e-05,0.99999399651457,True,True,True,False,results/stage6_v1/reference_atlas/cache/70dde4192960f9ec67ab2b35b07faec046e30322ee04130df66aaf7896b2d506.npz,physical,ghz,pool_gradient,True,True,True,True,19,135,2592,63,40,357,0.5158548330073245,results/stage6_v1/legacy_b3/adaptive/cache/d28cd1fb265eb4088238d31443d1c1567f8af83717804257ce0e6ae0809daa7c.npz
n12,12,0.183,1.675,interior,C0,631,True,16.661850917036645,7941,11880,0.012381255142996093,0.0001532954789159672,1.0000000000000002,0.0,0.9999993014788039,0.0,-21.719167313020275,-21.719183152076496,1.3199213517722796e-06,0.0006562274638938408,0.000292231429762424,2.587419497324106e-06,0.9999977562963027,True,True,True,False,results/stage6_v1/reference_atlas/cache/168a969f73c8bc94f92d0e682459ed05e763f6dd05e7a327c769ec98bd60cc52.npz,physical,ghz,budget,True,True,True,True,55,299,3960,127,82,2439,5.196201250015292,results/stage6_v1/domain_wall_candidates/cache/b660d6297971b5f3548abdc71d4ed88b2adf1a4860f6cd0a9392f94e87dc1ec3.npz
n12,12,0.183,1.675,interior,C1,631,True,31.408875999972224,16730,11304,0.013270242080110467,0.00017609932486473457,1.0000000000000009,0.0,0.9999987606747623,0.0,-21.719163407087997,-21.719183152076496,1.6454157082771796e-06,0.0007693495217929413,0.0003660151571457382,4.987485826557503e-07,0.9999969992437969,True,True,True,False,results/stage6_v1/reference_atlas/cache/168a969f73c8bc94f92d0e682459ed05e763f6dd05e7a327c769ec98bd60cc52.npz,physical,ghz,budget,True,True,True,True,51,295,3672,127,106,4850,8.698512499977369,results/stage6_v1/domain_wall_candidates/cache/59e197fd66994b5eb6a820d42cb6816db5d307225165b8e90e61f2cb2d4b56a1.npz
n12,12,0.183,1.675,interior,H6,631,True,16.661850917036645,7941,11880,0.012381255142996093,0.0001532954789159672,1.0000000000000002,0.0,0.9999993014788039,0.0,-21.719167313020275,-21.719183152076496,1.3199213517722796e-06,0.0006562274638938408,0.000292231429762424,2.587419497324106e-06,0.9999977562963027,True,True,True,False,results/stage6_v1/reference_atlas/cache/168a969f73c8bc94f92d0e682459ed05e763f6dd05e7a327c769ec98bd60cc52.npz,physical,ghz,budget,True,True,True,True,55,299,3960,127,82,2439,5.196201250015292,results/stage6_v1/domain_wall_candidates/cache/b660d6297971b5f3548abdc71d4ed88b2adf1a4860f6cd0a9392f94e87dc1ec3.npz
n12,12,0.183,1.675,interior,B3,631,True,20.60886783397291,8326,11952,0.028339883537340495,0.0008031489989100228,0.9999999999999963,0.0,0.9999957834659142,0.0,-21.71906507332932,-21.719183152076496,9.839895598181178e-06,0.002187600193382896,0.0011114133723503505,3.30979618594629e-05,0.99997851199893,True,True,True,False,results/stage6_v1/reference_atlas/cache/168a969f73c8bc94f92d0e682459ed05e763f6dd05e7a327c769ec98bd60cc52.npz,physical,plus,budget,True,True,True,True,32,172,3960,64,36,3612,9.491637166996952,results/stage6_v1/legacy_b3/adaptive/cache/24049f7bdc1a377e9b016251dddd745a1b34e5dcf3974b62ba63db443912c492.npz
n12,12,0.283,0.085,interior,C0,631,True,6.844654873944819,3777,10296,0.0030816325701148867,9.496459297192883e-06,1.0000000000000027,0.0,0.9999998498730358,0.0,-8.63431500481861,-8.634318056470228,2.5430430146874034e-07,3.777243624103477e-06,3.1917249710966544e-06,1.6286176005998743e-05,0.9999985555480346,True,True,True,False,results/stage6_v1/reference_atlas/cache/518350a762031fd0fdbc294c75be5597dd99247159560896f6a097be5bd3ff06.npz,physical,ghz,budget,True,True,True,True,30,210,3024,95,58,578,0.9184195409761742,results/stage6_v1/domain_wall_candidates/cache/e77306cdc53d2e6aee958b838c245978b64de2fec304f17aad0b59b9d333fb7a.npz
n12,12,0.283,0.085,interior,C1,631,True,23.664522832958028,13482,10224,0.003005803640009878,9.034855522296632e-06,0.999999999999996,0.0,0.9999999137906124,0.0,-8.63431528299844,-8.634318056470228,2.3112264901925528e-07,3.5426209231692596e-06,2.984449494425334e-06,1.464180111576674e-05,0.9999987233465124,True,True,True,False,results/stage6_v1/reference_atlas/cache/518350a762031fd0fdbc294c75be5597dd99247159560896f6a097be5bd3ff06.npz,physical,ghz,budget,True,True,True,True,30,210,3024,95,100,2432,3.625883916974999,results/stage6_v1/domain_wall_candidates/cache/cd31be902c09421c4553c49080313f9d1f333ecac2bef194b88bf55a2cb8cdf7.npz
n12,12,0.283,0.085,interior,H6,631,True,6.844654873944819,3777,10296,0.0030816325701148867,9.496459297192883e-06,1.0000000000000027,0.0,0.9999998498730358,0.0,-8.63431500481861,-8.634318056470228,2.5430430146874034e-07,3.777243624103477e-06,3.1917249710966544e-06,1.6286176005998743e-05,0.9999985555480346,True,True,True,False,results/stage6_v1/reference_atlas/cache/518350a762031fd0fdbc294c75be5597dd99247159560896f6a097be5bd3ff06.npz,physical,ghz,budget,True,True,True,True,30,210,3024,95,58,578,0.9184195409761742,results/stage6_v1/domain_wall_candidates/cache/e77306cdc53d2e6aee958b838c245978b64de2fec304f17aad0b59b9d333fb7a.npz
n12,12,0.283,0.085,interior,B3,631,True,10.5110645419918,4145,10152,0.008643167929047428,7.4704351849714e-05,0.999999999999988,0.0,0.9999837733859811,0.0,-8.634279276909798,-8.634318056470228,3.231630035867757e-06,3.416386912202807e-05,2.8567138829704852e-05,0.00015504127360098374,0.9999777174906843,True,True,True,False,results/stage6_v1/reference_atlas/cache/518350a762031fd0fdbc294c75be5597dd99247159560896f6a097be5bd3ff06.npz,physical,ghz,pool_gradient,True,True,True,True,19,135,2664,63,40,438,0.7377370829926804,results/stage6_v1/legacy_b3/adaptive/cache/1658423d0bed9655d53eb03c3e73d5213b505a86de8d73626d293ddbe33fdd93.npz
