kappa,L,p,feature,h,value,derivative,preparation_failed,branch_switch,branch_checked,branch_sensitive
0.0,6,0.01,order,0.95,0.3178059599745421,0.2711424118894641,False,False,False,
0.0,6,0.01,order,1.0,0.3038798420840887,0.4061625064715426,False,False,False,
0.0,6,0.01,order,1.05,0.2771897093273878,0.2761085538881196,False,True,False,
0.0,6,0.01,order,1.1,0.2762689866952767,0.22734031926177334,False,True,False,
0.0,6,0.01,order,1.15,0.2544556774012106,0.320014697936021,False,True,False,
0.0,6,0.01,order,1.2,0.24426751690167467,0.1256613984360322,False,False,False,
0.0,6,0.01,order,1.25,0.2418895375576074,0.16908435411082312,False,True,False,
0.0,6,0.01,order,1.3,0.22735908149059236,0.2177093092156035,False,True,False,
0.0,6,0.01,order,1.35,0.220118606636047,0.0946209173722905,False,False,False,
0.0,6,0.01,order,1.4,0.21789698975336336,0.08379689046481031,False,True,False,
0.0,6,0.01,order,1.45,0.21173891758956587,0.11600739309221986,False,False,False,
0.0,6,0.01,order,1.5,0.20629625044414138,0.10267002602081643,False,False,False,
0.0,6,0.01,order,1.55,0.20147191498748424,0.09123995134406937,False,False,False,
0.0,6,0.01,order,1.6,0.19717225530973442,0.08150694206087827,False,False,False,
0.0,6,0.01,order,1.65,0.19332122078139646,0.09342630682265973,False,False,False,
0.0,6,0.01,order,1.7,0.18782962462746844,0.08449929774572995,False,True,True,False
0.0,6,0.01,order,1.75,0.18487129100682345,0.05608968145834581,False,False,False,
0.0,6,0.01,order,1.8,0.18222065648163385,0.05149383676449504,False,False,False,
0.0,6,0.01,order,1.85,0.17972190733037394,0.046683450415336614,False,False,False,
0.0,6,0.01,order,1.9,0.17755231144010022,0.04136256905996061,False,False,False,
0.0,6,0.01,order,1.95,0.17558565042437785,0.038956561445664395,False,False,False,
0.0,6,0.01,order,2.0,0.17365665529553378,0.03820324370809747,False,False,False,
0.0,6,0.01,mx,0.05,0.09619576635149377,0.2045494640701504,False,False,False,
0.0,6,0.01,mx,0.1,0.10640590672572989,0.20385615089929443,False,False,False,
0.0,6,0.01,mx,0.15,0.11658138144142322,0.2034006550974412,False,False,False,
0.0,6,0.01,mx,0.2,0.12674597223547399,0.20349804133034222,False,False,False,
0.0,6,0.01,mx,0.25,0.13693118557445744,0.204277899824173,False,False,False,
0.0,6,0.01,mx,0.3,0.14717376221789127,0.2059192928649578,False,False,False,
0.0,6,0.01,mx,0.35,0.15752311486095322,0.31832604406877496,False,False,False,
0.0,6,0.01,mx,0.4,0.17900636662476876,0.20621824962045543,False,True,False,
0.0,6,0.01,mx,0.45,0.1781449398229988,0.10414455416462465,False,True,False,
0.0,6,0.01,mx,0.5,0.18942082204123123,0.34682482704585005,False,False,False,
0.0,6,0.01,mx,0.55,0.21282742252758383,0.24272531610374437,False,True,False,
0.0,6,0.01,mx,0.6,0.2136933536516057,0.26178506491247466,False,True,False,
0.0,6,0.01,mx,0.65,0.23900592901883141,0.2867817162526598,False,True,False,
0.0,6,0.01,mx,0.7,0.24237152527687167,0.30522836400996267,False,True,False,
0.0,6,0.01,mx,0.75,0.2695287654198278,0.7810612417082794,False,True,False,
0.0,6,0.01,mx,0.8,0.2776324791845356,,False,True,True,True
0.0,6,0.01,mx,0.85,0.2978589945184779,0.4228366963302168,False,False,False,
0.0,6,0.01,mx,0.9,0.31932652518839194,0.4358645304663469,False,False,False,
0.0,6,0.01,mx,0.95,0.3414454475651125,0.4404353217813872,False,False,False,
0.0,6,0.01,mx,1.0,0.3633700573665307,0.4611655196575435,False,False,False,
0.0,6,0.01,mx,1.05,0.3875619995308669,0.4031412468258013,False,True,False,
0.0,6,0.01,mx,1.1,0.4036841820491109,0.3522831177441197,False,True,False,
0.0,6,0.01,mx,1.15,0.4227903113052789,0.3321803641705543,False,True,False,
0.0,6,0.01,mx,1.2,0.4369022184661662,0.2757599057261615,False,False,False,
0.0,6,0.01,mx,1.25,0.45036630187789506,0.25507242320420076,False,True,False,
0.0,6,0.01,mx,1.3,0.46240946078658635,0.21785872334376233,False,True,False,
0.0,6,0.01,mx,1.35,0.4721521742122713,0.19625238385664723,False,False,False,
0.0,6,0.01,mx,1.4,0.4820346991722511,0.17973552487366806,False,True,False,
0.0,6,0.01,mx,1.45,0.49012572669963794,0.15234254629077792,False,False,False,
0.0,6,0.01,mx,1.5,0.4972689538013289,0.1344838709872782,False,False,False,
0.0,6,0.01,mx,1.55,0.5035741137983658,0.11929996199031478,False,False,False,
0.0,6,0.01,mx,1.6,0.5091989500003604,0.1062144433461274,False,False,False,
0.0,6,0.01,mx,1.65,0.5141955581329787,0.08018330476674951,False,False,False,
0.0,6,0.01,mx,1.7,0.5172172804770353,0.07041053263260721,False,True,True,False
0.0,6,0.01,mx,1.75,0.5212366113962393,0.07779174544514422,False,False,False,
0.0,6,0.01,mx,1.8,0.5249964550215498,0.0688033832245365,False,False,False,
0.0,6,0.01,mx,1.85,0.528116949718693,0.06439620745147678,False,False,False,
0.0,6,0.01,mx,1.9,0.5314360757666976,0.06404537285434575,False,False,False,
0.0,6,0.01,mx,1.95,0.5345214870041275,0.05504571203359632,False,False,False,
0.0,6,0.01,mx,2.0,0.5369406469700573,0.04172068660359329,False,False,False,
0.0,6,0.05,order,0.05,0.1305631763341569,-0.0001580826009728309,False,False,False,
0.0,6,0.05,order,0.1,0.13057003767877862,-0.00011637118389518086,False,False,False,
0.0,6,0.05,order,0.15,0.13057481345254643,-8.098259138766828e-05,False,False,False,
0.0,6,0.05,order,0.2,0.13057813593791737,-6.412850399506453e-05,False,False,False,
0.0,6,0.05,order,0.25,0.13058122630294594,-6.734482486403515e-05,False,False,False,
0.0,6,0.05,order,0.3,0.13058487042040376,-8.734205037730369e-05,False,False,False,
0.0,6,0.05,order,0.35,0.1305899605079837,-8.959870830205219e-05,False,False,False,
0.0,6,0.05,order,0.4,0.13059383029123395,-0.0005519612497546511,False,True,False,
0.0,6,0.05,order,0.45,0.13064515663295917,-0.0006368636496936197,False,True,False,
0.0,6,0.05,order,0.5,0.13065751665620332,-0.002265912088786237,False,False,False,
0.0,6,0.05,order,0.55,0.13087174784183778,-0.00048338987095841723,False,True,False,
0.0,6,0.05,order,0.6,0.13070585564329915,-0.0024890559709800364,False,True,False,
0.0,6,0.05,order,0.65,0.1311206534389358,-0.0003955110430493569,False,True,False,
0.0,6,0.05,order,0.7,0.13074540674760404,-0.0020981039639647037,False,True,False,
0.0,6,0.05,order,0.75,0.1313304638353323,0.0003313662960835462,False,True,False,
0.0,6,0.05,order,0.8,0.1307122701179957,0.0068470343940501,False,True,True,False
0.0,6,0.05,order,0.85,0.13064576039592726,0.0015622606608243217,False,False,False,
0.0,6,0.05,order,0.9,0.1305560440519133,0.0022146860154812487,False,False,False,
0.0,6,0.05,order,0.95,0.13042429179437912,0.002895427119222971,False,False,False,
0.0,6,0.05,order,1.0,0.13026650133999101,-0.010176172595910193,False,False,False,
0.0,6,0.05,order,1.05,0.13144190905397013,0.003572631350173161,False,True,False,
0.0,6,0.05,order,1.1,0.1299092382049737,0.002188880953189809,False,True,False,
0.0,6,0.05,order,1.15,0.13122302095865115,-0.01132084431268554,False,True,False,
0.0,6,0.05,order,1.2,0.1310413226362422,0.018482687602199732,False,False,False,
0.0,6,0.05,order,1.25,0.12937475219843117,0.0027517847619489277,False,True,False,
0.0,6,0.05,order,1.3,0.13076614416004734,-0.012010144415832036,False,True,False,
0.0,6,0.05,order,1.35,0.13057576664001438,0.018407445944970346,False,False,False,
0.0,6,0.05,order,1.4,0.12892539956555032,0.017803586010058492,False,True,False,
0.0,6,0.05,order,1.45,0.12879540803900852,0.0025217267084658435,False,False,False,
0.0,6,0.05,order,1.5,0.12867322689470373,0.002364168414768608,False,False,False,
0.0,6,0.05,order,1.55,0.12855899119753164,0.002221107408751033,False,False,False,
0.0,6,0.05,order,1.6,0.12845111615382862,0.002107888141572145,False,False,False,
0.0,6,0.05,order,1.65,0.12834820238337444,-0.010847149499310316,False,False,False,
0.0,6,0.05,order,1.7,0.12953583110375966,-0.010651007772407572,False,True,True,False
0.0,6,0.05,order,1.75,0.1294133031606152,0.0023215912046035125,False,False,False,
0.0,6,0.05,order,1.8,0.1293036719832993,0.0022476492515679514,False,False,False,
0.0,6,0.05,order,1.85,0.1291885382354584,0.00207930088933983,False,False,False,
0.0,6,0.05,order,1.9,0.12909574189436537,0.0017712657618496053,False,False,False,
0.0,6,0.05,order,1.95,0.1290114116592734,0.0017892935332499693,False,False,False,
0.0,6,0.05,order,2.0,0.12891681254104037,0.0019946711960714403,False,False,False,
0.0,6,0.05,mx,0.05,0.017303891739447536,0.011851696594763511,False,False,False,
0.0,6,0.05,mx,0.1,0.017890439132838616,0.011610199140879518,False,False,False,
0.0,6,0.05,mx,0.15,0.01846491165353549,0.011372740773595486,False,False,False,
0.0,6,0.05,mx,0.2,0.019027713210198166,0.011151444953627548,False,False,False,
0.0,6,0.05,mx,0.25,0.019580056148898246,0.010953808201036142,False,False,False,
0.0,6,0.05,mx,0.3,0.02012309403030178,0.010789363960271997,False,False,False,
0.0,6,0.05,mx,0.35,0.020658992544925446,-0.02417571672837379,False,False,False,
0.0,6,0.05,mx,0.4,0.017705522357464393,0.00934439472670287,False,True,False,
0.0,6,0.05,mx,0.45,0.021593432017595726,0.04447207265483774,False,True,False,
0.0,6,0.05,mx,0.5,0.022152729622948165,-0.015831441535749363,False,False,False,
0.0,6,0.05,mx,0.55,0.020010287864020784,0.01166008674041713,False,True,False,
0.0,6,0.05,mx,0.6,0.023318738296989862,0.018566266289977873,False,True,False,
0.0,6,0.05,mx,0.65,0.021866914493018565,0.014726626739819282,False,True,False,
0.0,6,0.05,mx,0.7,0.024791400970971777,0.022904729130577617,False,True,False,
0.0,6,0.05,mx,0.75,0.02415738740607632,0.02077123792602603,False,True,False,
0.0,6,0.05,mx,0.8,0.026868524763574382,0.0404653339980999,False,True,True,False
0.0,6,0.05,mx,0.85,0.02820392080588631,0.028518625273239895,False,False,False,
0.0,6,0.05,mx,0.9,0.029720387290898372,0.0321731388131154,False,False,False,
0.0,6,0.05,mx,0.95,0.031421234687197847,0.03526174376992397,False,False,False,
0.0,6,0.05,mx,1.0,0.03324656166789078,0.0342664817140772,False,False,False,
0.0,6,0.05,mx,1.05,0.03484788285860557,0.037453082401839755,False,True,False,
0.0,6,0.05,mx,1.1,0.03699186990807476,0.04079051272087714,False,True,False,
0.0,6,0.05,mx,1.15,0.038926934130693286,0.03509954192966541,False,True,False,
0.0,6,0.05,mx,1.2,0.04050182410104129,0.03234486269035736,False,False,False,
0.0,6,0.05,mx,1.25,0.042161420399729026,0.036294613232070616,False,True,False,
0.0,6,0.05,mx,1.3,0.04413128542424836,0.032446171585360006,False,True,False,
0.0,6,0.05,mx,1.35,0.04540603755826503,0.022304543802493526,False,False,False,
0.0,6,0.05,mx,1.4,0.04636173980449772,0.02126998540742303,False,True,False,
0.0,6,0.05,mx,1.45,0.04753303609900732,0.022383075189342072,False,False,False,
0.0,6,0.05,mx,1.5,0.04860004732343193,0.020261382778750836,False,False,False,
0.0,6,0.05,mx,1.55,0.049559174376882405,0.018345483845322974,False,False,False,
0.0,6,0.05,mx,1.6,0.05043459570796423,0.016594711459506584,False,False,False,
0.0,6,0.05,mx,1.65,0.051218645522833076,0.021648884755535835,False,False,False,
0.0,6,0.05,mx,1.7,0.0525994841835178,0.020893011334692457,False,True,True,False
0.0,6,0.05,mx,1.75,0.05330794665630233,0.014138118020867285,False,False,False,
0.0,6,0.05,mx,1.8,0.054013295985604524,0.012137053283681531,False,False,False,
0.0,6,0.05,mx,1.85,0.054521651984670474,0.012034790679884999,False,False,False,
0.0,6,0.05,mx,1.9,0.05521677505359303,0.013500027654319569,False,False,False,
0.0,6,0.05,mx,1.95,0.055871654750102424,0.0107622143548749,False,False,False,
0.0,6,0.05,mx,2.0,0.056292996489080524,0.00609145520424903,False,False,False,
0.3,4,0,order,0.05,0.9988753616014137,0.04247600140813823,False,False,False,
0.3,4,0,order,0.1,0.9953946452909925,0.09675265100871222,False,False,False,
0.3,4,0,order,0.15,0.9892000965005425,0.1588176123904912,False,False,False,
0.3,4,0,order,0.2,0.9795128840519434,0.2458891956855176,False,False,False,
0.3,4,0,order,0.25,0.9646111769319908,0.3910918959757623,False,False,False,
0.3,4,0,order,0.3,0.9404036944543672,0.6745820832156575,False,False,False,
0.3,4,0,order,0.35,0.8971529686104251,1.0554469505420272,False,False,False,
0.3,4,0,order,0.4,0.6954940763283636,,True,True,True,True
0.3,4,0,order,0.45,0.6232832597953448,,True,False,False,
0.3,4,0,order,0.5,0.5338544921861033,,True,False,False,
0.3,4,0,order,0.55,0.4441384463770516,1.4801047204027644,False,False,False,
0.3,4,0,order,0.6,0.37939392407349115,1.1096761717396544,False,False,False,
0.3,4,0,order,0.65,0.33317082920308627,0.7885134734154535,False,True,False,
0.3,4,0,order,0.7,0.30054257673194573,0.5769442314051361,False,True,False,
0.3,4,0,order,0.75,0.27547640606257273,0.3934663218329537,False,False,False,
0.3,4,0,order,0.8,0.2611959445486503,0.2983077840952366,False,True,False,
0.3,4,0,order,0.85,0.24564562765304904,0.2567020382975822,False,True,True,False
0.3,4,0,order,0.9,0.23552574071889212,0.1844975436717129,False,False,False,
0.3,4,0,order,0.95,0.2271958732858777,0.15313037672462348,False,False,False,
0.3,4,0,order,1.0,0.22021270304642981,0.12929146362837685,False,False,False,
0.3,4,0,order,1.05,0.21426672692304002,0.1109580199042206,False,False,False,
0.3,4,0,order,1.1,0.20911690105600778,0.096550212538689,False,False,False,
0.3,4,0,order,1.15,0.2046117056691712,0.08486967823692204,False,False,False,
0.3,4,0,order,1.2,0.20062993323231554,0.07389820263548952,False,False,False,
0.3,4,0,order,1.25,0.19722188540562224,0.06633561142700284,False,True,False,
0.3,4,0,order,1.3,0.19399637208961526,0.061417974241987805,False,False,False,
0.3,4,0,order,1.35,0.19108008798142345,0.055783806334469554,False,False,False,
0.3,4,0,order,1.4,0.18841799145616833,0.05097906750213066,False,False,False,
0.3,4,0,order,1.45,0.18598218123121035,0.04673425285392474,False,False,False,
0.3,4,0,order,1.5,0.18374456617077584,0.043059767206884425,False,False,False,
0.3,4,0,order,1.55,0.1816762045105219,0.03985761834776813,False,False,False,
0.3,4,0,order,1.6,0.17975880433599903,0.03700894901358964,False,False,False,
0.3,4,0,order,1.65,0.17797530960916297,0.03446041748566597,False,False,False,
0.3,4,0,order,1.7,0.1763127625874324,0.032186332494531955,False,False,False,
0.3,4,0,order,1.75,0.17475667635970976,0.03016742651195692,False,False,False,
0.3,4,0,order,1.8,0.1732960199362367,0.028317137490806,False,False,False,
0.3,4,0,order,1.85,0.17192496261062917,0.026629867347201186,False,False,False,
0.3,4,0,order,1.9,0.17063303320151663,0.02511424874930923,False,False,False,
0.3,4,0,order,1.95,0.16941353773569823,0.023725277608268147,False,False,False,
0.3,4,0,order,2.0,0.16826050544068982,0.022396014192067604,False,False,False,
0.3,4,0,mx,0.05,0.03579715303843103,0.7151195371055612,False,False,False,
0.3,4,0,mx,0.1,0.07210500957009765,0.7371947241611031,False,False,False,
0.3,4,0,mx,0.15,0.10951662545454134,0.7678543446267497,False,False,False,
0.3,4,0,mx,0.2,0.14889044403277263,0.8224713025668695,False,False,False,
0.3,4,0,mx,0.25,0.19176375571122828,0.9234331119275312,False,False,False,
0.3,4,0,mx,0.3,0.2412337552255257,1.1161010044227098,False,False,False,
0.3,4,0,mx,0.35,0.3033738561534992,1.3695030326962305,False,False,False,
0.3,4,0,mx,0.4,0.4514926607557323,,True,True,True,True
0.3,4,0,mx,0.45,0.5196828519707423,,True,False,False,
0.3,4,0,mx,0.5,0.5899733160177428,,True,False,False,
0.3,4,0,mx,0.55,0.6525971675714924,1.0441811104467735,False,False,False,
0.3,4,0,mx,0.6,0.6991380548424078,0.8174543803898455,False,False,False,
0.3,4,0,mx,0.65,0.7343426056104772,0.628252143525807,False,True,False,
0.3,4,0,mx,0.7,0.7619632691949884,0.5013850168645853,False,True,False,
0.3,4,0,mx,0.75,0.7844811072969359,0.40839756629154156,False,False,False,
0.3,4,0,mx,0.8,0.8028030258241425,0.3492370357142418,False,True,False,
0.3,4,0,mx,0.85,0.8194048108683598,0.30647068815632394,False,True,True,False
0.3,4,0,mx,0.9,0.8334500946397752,0.26485527635087003,False,False,False,
0.3,4,0,mx,0.95,0.8458903385034466,0.23531236279877454,False,False,False,
0.3,4,0,mx,1.0,0.8569813309196528,0.2102806611402368,False,False,False,
0.3,4,0,mx,1.05,0.8669184046174703,0.18879608377466184,False,False,False,
0.3,4,0,mx,1.1,0.8758609392971191,0.1701804025652507,False,False,False,
0.3,4,0,mx,1.15,0.8839364448739955,0.15392179376713422,False,False,False,
0.3,4,0,mx,1.2,0.8912531186738324,0.13994272440948663,False,False,False,
0.3,4,0,mx,1.25,0.897930717314944,0.12732998620433733,False,True,False,
0.3,4,0,mx,1.3,0.9039861172942663,0.11588562196894081,False,False,False,
0.3,4,0,mx,1.35,0.9095192795118382,0.10600788560658536,False,False,False,
0.3,4,0,mx,1.4,0.9145869058549247,0.09720973193847549,False,False,False,
0.3,4,0,mx,1.45,0.9192402527056855,0.08936064013882827,False,False,False,
0.3,4,0,mx,1.5,0.9235229698688077,0.08231989371514992,False,False,False,
0.3,4,0,mx,1.55,0.9274722420772006,0.07599396589963447,False,False,False,
0.3,4,0,mx,1.6,0.931122366458771,0.07030234317347883,False,False,False,
0.3,4,0,mx,1.65,0.9345024763945488,0.06516194204521497,False,False,False,
0.3,4,0,mx,1.7,0.9376385606632923,0.060507225018723076,False,False,False,
0.3,4,0,mx,1.75,0.9405531988964211,0.05628444306018743,False,False,False,
0.3,4,0,mx,1.8,0.943267004969311,0.05245028657867756,False,False,False,
0.3,4,0,mx,1.85,0.9457982275542889,0.04895546005635332,False,False,False,
0.3,4,0,mx,1.9,0.9481625509749464,0.04576206606652988,False,False,False,
0.3,4,0,mx,1.95,0.9503744341609417,0.04284587268487172,False,False,False,
0.3,4,0,mx,2.0,0.9524471382434336,0.04006229061480582,False,False,False,
0.3,4,0.01,order,0.05,0.4405820909287474,0.0062827868051060776,False,False,False,
0.3,4,0.01,order,0.1,0.43990730423131186,0.020708681092316716,False,False,False,
0.3,4,0.01,order,0.15,0.4385112228195157,0.03689761913776923,False,False,False,
0.3,4,0.01,order,0.2,0.43621754231753496,0.059353889912928004,False,False,False,
0.3,4,0.01,order,0.25,0.4325758338282229,0.09905412265514713,False,False,False,
0.3,4,0.01,order,0.3,0.4263121300520203,0.18488966798826212,False,False,False,
0.3,4,0.01,order,0.35,0.4140868670293967,0.30412085291668234,False,False,False,
0.3,4,0.01,order,0.4,0.43751139848842047,,True,True,True,True
0.3,4,0.01,order,0.45,0.4032723645226567,,True,False,False,
0.3,4,0.01,order,0.5,0.360866417860655,,True,False,False,
0.3,4,0.01,order,0.55,0.31770850736541323,0.7184585336996441,False,False,False,
0.3,4,0.01,order,0.6,0.2828246825361266,0.6768944594718214,False,False,False,
0.3,4,0.01,order,0.65,0.25001906141823116,0.541576419288643,False,True,False,
0.3,4,0.01,order,0.7,0.22866704060726223,0.31442517259602276,False,True,False,
0.3,4,0.01,order,0.75,0.21857654415862893,0.24739235585495578,False,False,False,
0.3,4,0.01,order,0.8,0.20392780502176663,0.19021500572355188,False,True,False,
0.3,4,0.01,order,0.85,0.19955504358627368,0.10177208862487519,False,True,True,False
0.3,4,0.01,order,0.9,0.19375059615927914,0.10673076718941266,False,False,False,
0.3,4,0.01,order,0.95,0.18888196686733238,0.09030419484971053,False,False,False,
0.3,4,0.01,order,1.0,0.18472017667430812,0.07762774200455969,False,False,False,
0.3,4,0.01,order,1.05,0.1811191926668764,0.06766102945881358,False,False,False,
0.3,4,0.01,order,1.1,0.17795407372842675,0.059637882287752575,False,False,False,
0.3,4,0.01,order,1.15,0.17515540443810118,0.05299030144045913,False,False,False,
0.3,4,0.01,order,1.2,0.17265504358438083,0.026160056289650235,False,False,False,
0.3,4,0.01,order,1.25,0.17253939880913616,0.02123450400702387,False,True,False,
0.3,4,0.01,order,1.3,0.17053159318367844,0.03836602383136789,False,False,False,
0.3,4,0.01,order,1.35,0.16870279642599936,0.03507935047396282,False,False,False,
0.3,4,0.01,order,1.4,0.16702365813628217,0.03221524740607773,False,False,False,
0.3,4,0.01,order,1.45,0.16548127168539156,0.029706596556822618,False,False,False,
0.3,4,0.01,order,1.5,0.1640529984805999,0.027541793451054675,False,False,False,
0.3,4,0.01,order,1.55,0.1627270923402861,0.025599681051403422,False,False,False,
0.3,4,0.01,order,1.6,0.16149303037545956,0.02384785483562979,False,False,False,
0.3,4,0.01,order,1.65,0.16034230685672315,0.022272668948456698,False,False,False,
0.3,4,0.01,order,1.7,0.15926576348061386,0.020870898845529284,False,False,False,
0.3,4,0.01,order,1.75,0.15825521697217024,0.019615549992713976,False,False,False,
0.3,4,0.01,order,1.8,0.15730420848134247,0.01845140914568333,False,False,False,
0.3,4,0.01,order,1.85,0.1564100760576019,0.017389356452493843,False,False,False,
0.3,4,0.01,order,1.9,0.15556527283609312,0.016444103890001394,False,False,False,
0.3,4,0.01,order,1.95,0.15476566566860175,0.015555342954481466,False,False,False,
0.3,4,0.01,order,2.0,0.15400973854064498,0.014681742163788591,False,False,False,
0.3,4,0.01,mx,0.05,0.034698287826541135,0.3335292157414036,False,False,False,
0.3,4,0.01,mx,0.1,0.05159958269976404,0.34252257918751267,False,False,False,
0.3,4,0.01,mx,0.15,0.0689505457452924,0.35559880795325105,False,False,False,
0.3,4,0.01,mx,0.2,0.08715946349508914,0.3800423858008303,False,False,False,
0.3,4,0.01,mx,0.25,0.10695478432537543,0.4284805944907971,False,False,False,
0.3,4,0.01,mx,0.3,0.13000752294416884,0.5282056304595264,False,False,False,
0.3,4,0.01,mx,0.35,0.15977534737132804,0.6625073466268416,False,False,False,
0.3,4,0.01,mx,0.4,0.33799068350249817,,True,True,True,True
0.3,4,0.01,mx,0.45,0.384047555414837,,True,False,False,
0.3,4,0.01,mx,0.5,0.43290313785695234,,True,False,False,
0.3,4,0.01,mx,0.55,0.47630253289100666,1.3734206951524506,False,False,False,
0.3,4,0.01,mx,0.6,0.5103098850849201,-0.013126607395903989,False,False,False,
0.3,4,0.01,mx,0.65,0.4749898721514162,0.2697527528562196,False,True,False,
0.3,4,0.01,mx,0.7,0.5372851603705417,0.9599295368902014,False,True,False,
0.3,4,0.01,mx,0.75,0.5709828258404364,-0.3502443329632019,False,False,False,
0.3,4,0.01,mx,0.8,0.5022607270742215,-0.034617393461542356,False,True,False,
0.3,4,0.01,mx,0.85,0.5675210864942817,0.7448324472469263,False,True,True,False
0.3,4,0.01,mx,0.9,0.5767439717989141,0.18031354986797332,False,False,False,
0.3,4,0.01,mx,0.95,0.5855524414810789,0.171117177483886,False,False,False,
0.3,4,0.01,mx,1.0,0.5938556895473028,0.16031752797351295,False,False,False,
0.3,4,0.01,mx,1.05,0.6015841942784302,0.14850954589225918,False,False,False,
0.3,4,0.01,mx,1.1,0.6087066441365288,0.13732010050035992,False,False,False,
0.3,4,0.01,mx,1.15,0.6153162043284663,0.12735818909563168,False,False,False,
0.3,4,0.01,mx,1.2,0.6214424630460917,0.14246700553944613,False,False,False,
0.3,4,0.01,mx,1.25,0.629562904882411,0.1334196802887,False,True,False,
0.3,4,0.01,mx,1.3,0.6347844310749617,0.10080736532947032,False,False,False,
0.3,4,0.01,mx,1.35,0.639643641415358,0.09256478919376132,False,False,False,
0.3,4,0.01,mx,1.4,0.6440409099943379,0.08496709691907167,False,False,False,
0.3,4,0.01,mx,1.45,0.6481403511072651,0.07917088062446975,False,False,False,
0.3,4,0.01,mx,1.5,0.6519579980567849,0.07344704295489102,False,False,False,
0.3,4,0.01,mx,1.55,0.6554850554027541,0.06792146940206667,False,False,False,
0.3,4,0.01,mx,1.6,0.6587501449969916,0.0630554503521159,False,False,False,
0.3,4,0.01,mx,1.65,0.6617906004379659,0.058774475181701646,False,False,False,
0.3,4,0.01,mx,1.7,0.6646275925151617,0.05476700607867979,False,False,False,
0.3,4,0.01,mx,1.75,0.6672673010458339,0.051062702275140204,False,False,False,
0.3,4,0.01,mx,1.8,0.6697338627426757,0.047827807325145244,False,False,False,
0.3,4,0.01,mx,1.85,0.6720500817783484,0.044815434763455286,False,False,False,
0.3,4,0.01,mx,1.9,0.6742154062190213,0.04191635904326407,False,False,False,
0.3,4,0.01,mx,1.95,0.6762417176826747,0.03940762573339285,False,False,False,
0.3,4,0.01,mx,2.0,0.6781561687923606,0.03717041865404269,False,False,False,
0.3,4,0.05,order,0.05,0.131221524553461,-0.001043695644797893,False,False,False,
0.3,4,0.05,order,0.1,0.1312795285940691,-0.0012764659795254651,False,False,False,
0.3,4,0.05,order,0.15,0.13134917115141356,-0.0015730307391252918,False,False,False,
0.3,4,0.05,order,0.2,0.13143683166798162,-0.002006417632632429,False,False,False,
0.3,4,0.05,order,0.25,0.13154981291467682,-0.0024237706000638237,False,False,False,
0.3,4,0.05,order,0.3,0.131679208727988,-0.0021416314218782873,False,False,False,
0.3,4,0.05,order,0.35,0.13176397605686466,-0.0012490617331875065,False,False,False,
0.3,4,0.05,order,0.4,0.1581885555878209,,True,True,True,False
0.3,4,0.05,order,0.45,0.15657221016788653,,True,False,False,
0.3,4,0.05,order,0.5,0.15506426592765224,,True,False,False,
0.3,4,0.05,order,0.55,0.15317260022791507,0.01140606778687947,False,False,False,
0.3,4,0.05,order,0.6,0.1499391625121296,0.11793144084453844,False,False,False,
0.3,4,0.05,order,0.65,0.14137945614346126,0.12847296448691492,False,True,False,
0.3,4,0.05,order,0.7,0.13709186606343807,0.02064846800157616,False,True,False,
0.3,4,0.05,order,0.75,0.1393146093433037,0.029945271290673592,False,False,False,
0.3,4,0.05,order,0.8,0.1340973389343707,0.04860460356350127,False,True,False,
0.3,4,0.05,order,0.85,0.13445414898695354,0.003074710742178688,False,True,True,False
0.3,4,0.05,order,0.9,0.13378986786015284,0.012422562867580034,False,False,False,
0.3,4,0.05,order,0.95,0.1332118927001955,0.010989086265010384,False,False,False,
0.3,4,0.05,order,1.0,0.13269095923365182,0.00989535586861967,False,False,False,
0.3,4,0.05,order,1.05,0.13222235711333355,0.00897700404625712,False,False,False,
0.3,4,0.05,order,1.1,0.13179325882902612,0.008166415356216428,False,False,False,
0.3,4,0.05,order,1.15,0.13140571557771194,0.007449920079249273,False,False,False,
0.3,4,0.05,order,1.2,0.13104826682110116,-0.009865523261797016,False,False,False,
0.3,4,0.05,order,1.25,0.13239226790389164,-0.010772910648606526,False,True,False,
0.3,4,0.05,order,1.3,0.1321255578859618,0.005143186450387027,False,False,False,
0.3,4,0.05,order,1.35,0.13187794925885293,0.004780736495378024,False,False,False,
0.3,4,0.05,order,1.4,0.13164748423642403,0.00443747877701961,False,False,False,
0.3,4,0.05,order,1.45,0.13143420138115094,0.004157601368642627,False,False,False,
0.3,4,0.05,order,1.5,0.13123172409955977,0.00391964179899329,False,False,False,
0.3,4,0.05,order,1.55,0.1310422372012516,0.0036805495227809626,False,False,False,
0.3,4,0.05,order,1.6,0.13086366914728167,0.003457210826629087,False,False,False,
0.3,4,0.05,order,1.65,0.1306965161185887,0.0032473891280044853,False,False,False,
0.3,4,0.05,order,1.7,0.1305389302344812,0.003071952189434013,False,False,False,
0.3,4,0.05,order,1.75,0.1303893208996453,0.002913641230929853,False,False,False,
0.3,4,0.05,order,1.8,0.1302475661113882,0.002748625830629514,False,False,False,
0.3,4,0.05,order,1.85,0.13011445831658236,0.0026028998780085466,False,False,False,
0.3,4,0.05,order,1.9,0.12998727612358738,0.002488973680367934,False,False,False,
0.3,4,0.05,order,1.95,0.12986556094854554,0.0023582282564933443,False,False,False,
