task,n,kappa,h,region,method,seed,candidate_pool_exists,search_seconds_standalone,search_nfev,search_pool_gradient_evaluations,state_energy_residual,energy_variance,parity_real,parity_imag,translation_real,translation_imag,energy,ed_energy,delta_e,epsilon_c,epsilon_sf,epsilon_mx,fidelity,observable_pass,state_pass,joint_pass,reference_numerical_ambiguous,ed_source,basis,reference,source_stop,optimizer_success,reported_optimizer_success,optimization_applicable,candidate_exists,parameter_count,gate_count,pool_gradient_evaluations,cnots,depth,nfev,seconds,source
low_map,8,0.45,0.01,low_field,H6,631,True,7.885117918020114,21634,15189,0.00012404636104629507,1.538749968882779e-08,0.9999999999999982,0.0,0.9999999568960724,0.0,-4.400363756381045,-4.400363775141435,2.345048710772346e-09,6.296986398979243e-08,4.8135782915181835e-08,9.463629263538331e-07,0.9999999560753754,True,True,True,False,results/stage6_v1/reference_atlas/cache/0a7fda4ca01313f8e1c3c1547bc2e6da71427f19dce7473f8f0f426a4d67e5a7.npz,wall,uniform,energy_stagnation,True,True,True,True,21,124,1071,33,50,756,0.10988262499449775,results/stage6_v1/domain_wall_candidates/cache/37cfbe35735303e20edb6774bb1f363504963ce901cf0d469e9e2ec7caf08bbc.npz
low_map,8,0.45,0.01,low_field,B3,631,True,0.07341904105851427,343,2112,0.028284271247461898,0.0007999999999999998,0.9999999999999998,0.0,0.9999999999999998,0.0,-4.3999999999999995,-4.400363775141435,4.547189267944951e-05,8.311631782342843e-05,7.267484517359257e-05,0.009097857821204355,0.9998341888208125,True,True,True,False,results/stage6_v1/reference_atlas/cache/0a7fda4ca01313f8e1c3c1547bc2e6da71427f19dce7473f8f0f426a4d67e5a7.npz,physical,ghz,pool_gradient,,True,False,True,0,8,768,7,8,107,0.01868820801610127,results/stage6_v1/legacy_b3/adaptive/cache/746a9d1d383dd4f3d1c97ae3b8d4c8ddc7a8244298ae683a22fd4a54d55e1685.npz
low_map,8,0.45,0.02,low_field,C0,631,True,1.3601251649670303,4446,7440,0.0003131212301968074,9.804490479996204e-08,0.9999999999999987,0.0,0.9999999979965797,0.0,-4.401456742198897,-4.401456785260168,5.382658874175661e-09,2.82829305753296e-07,2.0282206358857024e-07,1.4392613362189388e-06,0.9999999211014483,True,True,True,False,results/stage6_v1/reference_atlas/cache/66f87467aca5315ad7fc9f8ebb508b22b197fe41d58df50f51cffc0b0243b69f.npz,physical,ghz,budget,True,True,True,True,20,140,2448,63,65,970,0.31925591599429026,results/stage6_v1/domain_wall_candidates/cache/d8941f21c3741a37c4cf2bc18909aee7ddcd9e3cae99ff8c37727c76013fcfc9.npz
low_map,8,0.45,0.02,low_field,H6,631,True,20.763635415001772,41333,23352,0.0003131212301968074,9.804490479996204e-08,0.9999999999999987,0.0,0.9999999979965797,0.0,-4.401456742198897,-4.401456785260168,5.382658874175661e-09,2.82829305753296e-07,2.0282206358857024e-07,1.4392613362189388e-06,0.9999999211014483,True,True,True,False,results/stage6_v1/reference_atlas/cache/66f87467aca5315ad7fc9f8ebb508b22b197fe41d58df50f51cffc0b0243b69f.npz,physical,ghz,budget,True,True,True,True,20,140,2448,63,65,970,0.31925591599429026,results/stage6_v1/domain_wall_candidates/cache/d8941f21c3741a37c4cf2bc18909aee7ddcd9e3cae99ff8c37727c76013fcfc9.npz
low_map,8,0.45,0.02,low_field,B3,631,True,0.08830912405392155,429,2304,0.04000300875719238,0.0016002407096280102,0.9999999999999996,0.0,0.9998347448724062,0.0,-4.400727254976761,-4.401456785260168,9.119128542578459e-05,0.00017303375657506948,0.00015054275212922352,0.00914767852093208,0.9996620100401603,True,True,True,False,results/stage6_v1/reference_atlas/cache/66f87467aca5315ad7fc9f8ebb508b22b197fe41d58df50f51cffc0b0243b69f.npz,physical,ghz,pool_gradient,True,True,True,True,4,28,768,15,14,99,0.016761332983151078,results/stage6_v1/legacy_b3/adaptive/cache/3a54beec18e8589c4ff52ed22f56e50df19e16fb9375d09bf15e3b11c3af50ba.npz
low_map,8,0.45,0.035,low_field,C0,631,True,3.024549125053454,9888,6816,0.0010480783417097812,1.098468210361125e-06,0.9999999999999992,0.0,0.9999999609512776,0.0,-4.404475088639385,-4.404476100529451,1.264862582450732e-07,8.806753878931595e-06,6.162032534673401e-06,2.1421533332371956e-05,0.9999973382990056,True,True,True,False,results/stage6_v1/reference_atlas/cache/cfc4efffcf135d44fad1e7e4f18528da33b09262ca4b5e3ec998cd600690cd0f.npz,physical,ghz,budget,True,True,True,True,20,140,2112,63,58,3561,1.0450204170192592,results/stage6_v1/domain_wall_candidates/cache/c5bdff24566ce7ed9cf7a26c97e8aa5d54edfed4074bbcafd6089a4366861ef7.npz
low_map,8,0.45,0.035,low_field,H6,631,True,11.160816374060232,31539,15282,0.0010480783417097812,1.098468210361125e-06,0.9999999999999992,0.0,0.9999999609512776,0.0,-4.404475088639385,-4.404476100529451,1.264862582450732e-07,8.806753878931595e-06,6.162032534673401e-06,2.1421533332371956e-05,0.9999973382990056,True,True,True,False,results/stage6_v1/reference_atlas/cache/cfc4efffcf135d44fad1e7e4f18528da33b09262ca4b5e3ec998cd600690cd0f.npz,physical,ghz,budget,True,True,True,True,20,140,2112,63,58,3561,1.0450204170192592,results/stage6_v1/domain_wall_candidates/cache/c5bdff24566ce7ed9cf7a26c97e8aa5d54edfed4074bbcafd6089a4366861ef7.npz
low_map,8,0.45,0.035,low_field,B3,631,True,0.19353620894253254,832,3072,0.002802569782225176,7.85439738424167e-06,1.0000000000000002,0.0,0.9999936088899519,0.0,-4.40445965621398,-4.404476100529451,2.0555394338872546e-06,6.101259136548354e-05,4.6135934546831514e-05,0.00024126255231007865,0.9999561802864155,True,True,True,False,results/stage6_v1/reference_atlas/cache/cfc4efffcf135d44fad1e7e4f18528da33b09262ca4b5e3ec998cd600690cd0f.npz,physical,ghz,pool_gradient,True,True,True,True,10,66,1152,31,38,310,0.06264699995517731,results/stage6_v1/legacy_b3/adaptive/cache/46d734beef951589de85ca16ddba38694685dccc9e76ddae858f16bb43c79eb3.npz
low_map,8,0.45,0.05,low_field,C0,631,True,7.029540374991484,19928,6864,0.001586082260283326,2.5156569363854648e-06,0.9999999999999989,0.0,0.9999964642240021,0.0,-4.409179203191028,-4.409184908542796,7.131689709893863e-07,6.740432124374696e-05,4.578396624954628e-05,9.482803674818602e-05,0.99998018979914,True,True,True,False,results/stage6_v1/reference_atlas/cache/faac805876fb4a7a867f6e2f3f7f6d25f206f417404d35fb1d9d37ec0d5362b1.npz,physical,ghz,budget,True,True,True,True,32,216,2016,95,85,5147,1.7646968750050291,results/stage6_v1/domain_wall_candidates/cache/710e446dbbf1005320615aa686231dabaf2296731b578a908a917f14782c4e10.npz
low_map,8,0.45,0.05,low_field,H6,631,True,62.61642170895357,104757,28845,0.003043090585908507,9.26040031404498e-06,0.9999999999999978,0.0,0.9999977543521197,0.0,-4.409181468149301,-4.409184908542796,4.300491869280165e-07,2.3306683000989814e-05,1.7176605666913147e-05,5.196507934209643e-05,0.9999947166535281,True,True,True,False,results/stage6_v1/reference_atlas/cache/faac805876fb4a7a867f6e2f3f7f6d25f206f417404d35fb1d9d37ec0d5362b1.npz,wall,uniform,parameter_cap160,False,False,True,True,35,212,8160,63,77,31252,23.459197750024032,results/stage6_v1/domain_wall_candidates/cache/cfbd56fcf5b5fd1944ce48d1e41cefc08e4faf683590a36e32128acba0f4697f.npz
low_map,8,0.45,0.05,low_field,B3,631,True,4.8064366249600425,13016,5520,0.005759164237674348,3.316797271650715e-05,0.9999999999999999,0.0,0.999948072780906,0.0,-4.409111908442544,-4.409184908542796,9.125012531585597e-06,0.00030736961083277503,0.00022825216340072174,0.0007779427055339544,0.9997840183321419,True,True,True,False,results/stage6_v1/reference_atlas/cache/faac805876fb4a7a867f6e2f3f7f6d25f206f417404d35fb1d9d37ec0d5362b1.npz,physical,ghz,pool_gradient,True,True,True,True,10,66,1200,31,33,397,0.08435691695194691,results/stage6_v1/legacy_b3/adaptive/cache/431d91ed20192fbc86f73b711eb2c99b29f37da204bd68717523a4a742e4b1d5.npz
low_map,8,0.45,0.075,low_field,C0,631,True,8.977734000014607,26199,7056,0.0025320377153315965,6.411214991861651e-06,0.9999999999999991,0.0,0.9999997837681822,0.0,-4.4210088316179785,-4.42101058772124,2.1951290762878273e-07,3.030393119196617e-05,1.8191072710838085e-05,2.4019240186204383e-05,0.9999992883643101,True,True,True,False,results/stage6_v1/reference_atlas/cache/b0c8e7bd8e207abb5f8d41c8fd88f785d7497dd006d19631cc69556eb34de60d.npz,physical,antiphase,budget,False,False,True,True,50,308,2400,128,138,8984,3.0293496250524186,results/stage6_v1/domain_wall_candidates/cache/c1d37d84a6a04f5ac4b3d67f7e3ece8621a88b2d92306a919f553cc073a6d931.npz
low_map,8,0.45,0.075,low_field,H6,631,True,68.93466241698479,127394,28221,0.0028913587690271177,8.35995553123001e-06,0.9999999999999973,0.0,0.9999995429377706,0.0,-4.421008750269774,-4.42101058772124,2.2968143320589718e-07,3.759666931335559e-06,1.751830470464455e-06,1.1637090423344265e-05,0.9999994442667667,True,True,True,False,results/stage6_v1/reference_atlas/cache/b0c8e7bd8e207abb5f8d41c8fd88f785d7497dd006d19631cc69556eb34de60d.npz,wall,uniform,energy_stagnation,False,False,True,True,53,320,7344,95,148,34160,20.800025000004098,results/stage6_v1/domain_wall_candidates/cache/c3da80c3f79a54b519e99e485fd4bf9dacb6b939303c33a52f18c2515a4a894b.npz
low_map,8,0.45,0.075,low_field,B3,631,True,11.35759616602445,28968,7248,0.01310361741320384,0.00017170478931161892,0.9999999999999999,0.0,0.9997459398402404,0.0,-4.42055870420265,-4.42101058772124,5.6485439823728e-05,0.002891883587307076,0.0020258701848366867,0.0036775714702333706,0.9980529686024696,True,True,True,False,results/stage6_v1/reference_atlas/cache/b0c8e7bd8e207abb5f8d41c8fd88f785d7497dd006d19631cc69556eb34de60d.npz,physical,ghz,budget,True,True,True,True,10,66,2256,31,31,8648,3.121943290985655,results/stage6_v1/legacy_b3/adaptive/cache/4d78e51885540fa7a6d51931a81c7423da65989b861fd61f0fda02ce04aa1f4d.npz
low_map,8,0.45,0.1,low_field,C0,631,True,9.123704708006699,25790,7344,0.0028296397716408342,8.006861237251592e-06,0.9999999999999987,0.0,0.9999993182782054,0.0,-4.439008524510433,-4.439011048584526,3.15509261716862e-07,0.00019431079995124723,9.77770541694678e-05,3.378360354991394e-05,0.9999984371217416,True,True,True,False,results/stage6_v1/reference_atlas/cache/d8ce3add3da91bb8b0b4ccc109d42c1862ef23d7e4f7bf9f7d31f3226e9b2e33.npz,physical,plus,budget,False,False,True,True,54,318,2592,128,136,8758,3.377794250031002,results/stage6_v1/domain_wall_candidates/cache/5b9c6d02929dd3c022fb39ad779ce7692395c38f2264335c9c308f05193c4f66.npz
low_map,8,0.45,0.1,low_field,H6,631,True,80.57407570903888,139065,30141,0.005222808231932365,2.7277725827540473e-05,0.9999999999999991,0.0,0.999993540798132,0.0,-4.439002634936946,-4.439011048584526,1.0517059475523283e-06,0.0007568716715772306,0.00043336555520534503,0.00017889798487108477,0.9999903717399765,True,True,True,False,results/stage6_v1/reference_atlas/cache/d8ce3add3da91bb8b0b4ccc109d42c1862ef23d7e4f7bf9f7d31f3226e9b2e33.npz,wall,alternating,parameter_cap160,True,True,True,True,50,303,8160,95,142,35531,22.72534058400197,results/stage6_v1/domain_wall_candidates/cache/d556d701460d320e544c6939464955a5670f0b5b464e794f6095ef8182590bf7.npz
low_map,8,0.45,0.1,low_field,B3,631,True,10.025125165935606,26424,7344,0.015457167205241311,0.00023892401801078747,0.9999999999999991,0.0,0.9994088316350416,0.0,-4.438755093659474,-4.439011048584526,3.1994365631504706e-05,0.007204261793248734,0.0044272106431548774,0.0031842361992356766,0.999116474171639,True,True,True,False,results/stage6_v1/reference_atlas/cache/d8ce3add3da91bb8b0b4ccc109d42c1862ef23d7e4f7bf9f7d31f3226e9b2e33.npz,physical,ghz,budget,True,True,True,True,34,218,2304,95,125,6169,2.010237540991511,results/stage6_v1/legacy_b3/adaptive/cache/31bec6567cfbef5fd443191e1c097210b18692d541a1bcae672ba5ea67fb827b.npz
low_map,8,0.45,0.125,low_field,C0,631,False,7.526210623967927,19783,7632,0.06583913370479609,0.004334791526998017,0.9999999999999977,0.0,0.9998038433496923,0.0,-4.477741857257633,-4.480265370167197,0.0003154391136954704,0.25668574984868975,0.14547978075679985,0.05643821371659902,0.9723197622442519,False,False,False,False,results/stage6_v1/reference_atlas/cache/43954ab5149209f1eff76f79c16e262f10bff44b6d6d466553428c3f63f713fa.npz,physical,plus,budget,False,False,True,False,58,322,2784,128,121,7090,2.8470847079879604,results/stage6_v1/domain_wall_candidates/cache/bdec43d6da365c227e62d778279a2af0a083a078f5448f37efc552b5a23b1809.npz
low_map,8,0.45,0.125,low_field,H6,631,True,71.48531737399753,119030,29664,0.029080008334661966,0.0008456468847440094,0.9999999999999989,0.0,0.9999046385736142,0.0,-4.480063809102763,-4.480265370167197,2.519513305421217e-05,0.017891286436564485,0.01049975407217435,0.004201723751003694,0.9997627264624249,True,True,True,False,results/stage6_v1/reference_atlas/cache/43954ab5149209f1eff76f79c16e262f10bff44b6d6d466553428c3f63f713fa.npz,wall,empty,energy_stagnation,True,True,True,True,112,538,5712,127,250,27040,14.863971166021656,results/stage6_v1/domain_wall_candidates/cache/f516512b8aa7e873923dc9f90d7bd50dcc1295d409039c67d4e6971697f22c88.npz
low_map,8,0.45,0.125,low_field,B3,631,False,7.811302667018026,19430,7776,0.06375246971449963,0.004064377394698193,0.9999999999999996,0.0,0.9994442271285768,0.0,-4.477066926357518,-4.480265370167197,0.00039980547620988016,0.3017523008110923,0.1709889041635137,0.06695294567385962,0.9611879605867555,False,False,False,False,results/stage6_v1/reference_atlas/cache/43954ab5149209f1eff76f79c16e262f10bff44b6d6d466553428c3f63f713fa.npz,physical,ghz,budget,True,True,True,False,48,296,2304,127,131,3340,1.0154031670535915,results/stage6_v1/legacy_b3/adaptive/cache/1dd250af23dcf5051d4815773a8d58f143201dcc5b7098b5bf551610fd6d431b.npz
low_map,8,0.45,0.15,low_field,C0,631,False,7.080845165939536,18409,7872,0.1515413845162217,0.02296479122109336,0.999999999999999,0.0,0.9956214064227946,0.0,-4.56614060190477,-4.5738144322412895,0.0009592287920648923,0.09434130868585539,0.04532007585856021,0.007017659559059641,0.9878974938669957,False,False,False,False,results/stage6_v1/reference_atlas/cache/2017e196d1a35015e4c972e526e6e52ea3c4d49fee235934e0a6dd7e503f09b7.npz,physical,plus,budget,True,True,True,False,58,322,2784,128,114,8410,3.409167042002082,results/stage6_v1/domain_wall_candidates/cache/80c1017613355b1f2214ba202c42d32c092a2dbe5f382ea8555d2394462f0f31.npz
low_map,8,0.45,0.15,low_field,H6,631,True,56.22950433299411,103099,26028,0.06087250824368,0.003705462259876889,0.9999999999999987,0.0,0.9993154290600863,0.0,-4.572769501858,-4.5738144322412895,0.00013061629791122353,0.006712178898919452,0.0041507274843686215,0.0010334471650477184,0.9992856044325965,True,True,True,False,results/stage6_v1/reference_atlas/cache/2017e196d1a35015e4c972e526e6e52ea3c4d49fee235934e0a6dd7e503f09b7.npz,wall,alternating,energy_stagnation,True,True,True,True,123,568,6273,127,234,33248,18.520608916995116,results/stage6_v1/domain_wall_candidates/cache/3b91f7de83754de62c787de7c34207b538d26f8b3b89b0e899aaa99cb8431401.npz
low_map,8,0.45,0.15,low_field,B3,631,False,7.2968469170155,18434,7728,0.1515428510928915,0.022965235717362288,0.9999999999999993,0.0,0.9956207533628009,0.0,-4.566140601916493,-4.5738144322412895,0.0009592287905995089,0.09432476437991111,0.04531203473330528,0.007015159095246359,0.9878993845158488,False,False,False,False,results/stage6_v1/reference_atlas/cache/2017e196d1a35015e4c972e526e6e52ea3c4d49fee235934e0a6dd7e503f09b7.npz,physical,plus,budget,True,True,True,False,58,322,2784,128,115,8312,3.501813792041503,results/stage6_v1/legacy_b3/adaptive/cache/d06e5cae3c7e7aee7cdc1ab07d8099c5af2c211f2fb31dc1b9ca46a3abac92d9.npz
low_map,8,0.45,0.2,low_field,C0,631,False,4.822526624018792,13930,8016,0.1293493457566704,0.016731253247678667,0.9999999999999988,0.0,0.9980371019488077,0.0,-4.7804414881114,-4.7848595531796425,0.0005522581335303256,0.027850746892389755,0.010201614371732795,0.001295439635814466,0.9973301421884359,False,True,False,False,results/stage6_v1/reference_atlas/cache/52bcf8fdf793ad3222e0b3cae34d5d564a6eea1c82c21820575ffe95621da30b.npz,physical,plus,budget,True,True,True,False,61,325,2928,128,146,5965,2.1628852499998175,results/stage6_v1/domain_wall_candidates/cache/57628c663d138a20653ef911c2c04a3aed5b16d640ae583c5ad82417dffeb81b.npz
low_map,8,0.45,0.2,low_field,H6,631,True,74.48707124899374,118702,31629,0.05281149702463845,0.0027890542179833957,0.9999999999999977,0.0,0.9994955297904629,0.0,-4.783956842091436,-4.7848595531796425,0.00011283888602586778,0.0025083244856282105,0.001109882496716147,0.00022061287958441422,0.9993717338723124,True,True,True,False,results/stage6_v1/reference_atlas/cache/52bcf8fdf793ad3222e0b3cae34d5d564a6eea1c82c21820575ffe95621da30b.npz,wall,uniform,parameter_cap160,True,True,True,True,160,683,8160,127,262,36958,24.29850808402989,results/stage6_v1/domain_wall_candidates/cache/27c5bbfa6afa32ebc36a2272171b285153137cf1ccce2370f0e91346afab4c01.npz
low_map,8,0.45,0.2,low_field,B3,631,False,6.273154333990533,15731,8208,0.12934964592110867,0.016731330899916186,0.9999999999999989,0.0,0.9980370496022228,0.0,-4.780441488103038,-4.7848595531796425,0.0005522581345756006,0.02784923843514886,0.010201042810171021,0.0012951711880626604,0.9973301958803129,False,True,False,False,results/stage6_v1/reference_atlas/cache/52bcf8fdf793ad3222e0b3cae34d5d564a6eea1c82c21820575ffe95621da30b.npz,physical,plus,budget,True,True,True,False,61,325,2928,128,147,5916,2.405424583994318,results/stage6_v1/legacy_b3/adaptive/cache/55ac2a08d3b3ea7c32890728c5ba21aec38ec64ed0be738227d1f7aa22a2f7c2.npz
low_map,8,0.45,0.25,low_field,C0,631,True,4.696307458973024,13697,8064,0.10663538985620974,0.01137110636978584,0.9999999999999987,0.0,0.999467781089292,0.0,-5.007065813439269,-5.009359089310384,0.00028665948388939544,0.004627700923757805,0.001599095051994695,0.0014121364313978146,0.999209330718671,True,True,True,False,results/stage6_v1/reference_atlas/cache/d154c37e66feb8bbf735055b37bf58c5ae0bcb022766be4e301cd1330b9243bd.npz,physical,plus,budget,True,True,True,True,62,326,2976,128,135,6443,2.335312374983914,results/stage6_v1/domain_wall_candidates/cache/3d183edd484bc44455cc6b1fd5c5f09d59ba8f3ad2d44acabb55f0d79af30247.npz
low_map,8,0.45,0.25,low_field,H6,631,True,64.47544450004352,110600,30657,0.05784266568695179,0.00334577397377247,0.9999999999999993,0.0,0.999811636778323,0.0,-5.008717808404388,-5.009359089310384,8.016011324951666e-05,0.0029605128326328223,0.0014700399403068665,0.00023612906197956196,0.9997895643161016,True,True,True,False,results/stage6_v1/reference_atlas/cache/d154c37e66feb8bbf735055b37bf58c5ae0bcb022766be4e301cd1330b9243bd.npz,wall,uniform,parameter_cap160,True,True,True,True,160,675,8160,127,321,34678,22.75117408297956,results/stage6_v1/domain_wall_candidates/cache/50341f1924a3532701512fe95c8eff659bd2d40332a9d970f4e3bdcf81f9b86b.npz
low_map,8,0.45,0.25,low_field,B3,631,True,6.438104498956818,15481,8112,0.10663752297628426,0.011371561306517553,0.9999999999999983,0.0,0.9994677348279544,0.0,-5.007065813322823,-5.009359089310384,0.0002866594984450854,0.004629836870486237,0.0016004903281994082,0.0014124878672667762,0.9992093283429909,True,True,True,False,results/stage6_v1/reference_atlas/cache/d154c37e66feb8bbf735055b37bf58c5ae0bcb022766be4e301cd1330b9243bd.npz,physical,plus,budget,True,True,True,True,62,326,2976,128,133,6568,2.783058915985748,results/stage6_v1/legacy_b3/adaptive/cache/ba289bdaea314fac701319e522f2dc9b44decc0ff6ec354e0c69e919ec605c1f.npz
low_map,8,0.45,0.3,low_field,C0,631,True,8.063320374989416,18035,8160,0.12903684127775422,0.016650506406940335,0.9999999999999993,0.0,0.9993473381034622,0.0,-5.241823104831106,-5.246261372825132,0.0005547834992533085,0.0269471068004965,0.00807378607770634,0.0026534448088094686,0.9977723991475642,False,True,False,False,results/stage6_v1/reference_atlas/cache/8965b8215cb72dd1909d2207a355bade19c3462d926e0f1983078da1cae44423.npz,physical,plus,budget,True,True,True,False,60,324,2880,128,133,8182,3.395147041999735,results/stage6_v1/domain_wall_candidates/cache/7feaec0d7965c4b161b4460c5e6a20147a94181b3d2003f46add719348eda5cd.npz
low_map,8,0.45,0.3,low_field,H6,631,True,89.72124441701453,123872,32283,0.0577637700442351,0.0033366531297232722,0.9999999999999978,0.0,0.9997901225266637,0.0,-5.245656524552276,-5.246261372825132,7.560603410705635e-05,0.0031013852916961238,0.0017226880772772124,0.0002465233328737826,0.999800636802056,True,True,True,False,results/stage6_v1/reference_atlas/cache/8965b8215cb72dd1909d2207a355bade19c3462d926e0f1983078da1cae44423.npz,wall,uniform,parameter_cap160,True,True,True,True,160,683,8160,127,285,37230,27.22927512502065,results/stage6_v1/domain_wall_candidates/cache/45dad4fa19d688030699f80efc3e16c445a190958b8ec03292737535b9ba67ad.npz
low_map,8,0.45,0.3,low_field,B3,631,True,7.482524750055745,17604,8112,0.09368455765388743,0.008776796342804559,0.9999999999999986,0.0,0.9992510655376148,0.0,-5.244115119425205,-5.246261372825132,0.00026828167499093336,0.0052513878541290415,0.0028915584277035278,0.0005396248803225534,0.999099716738707,True,True,True,False,results/stage6_v1/reference_atlas/cache/8965b8215cb72dd1909d2207a355bade19c3462d926e0f1983078da1cae44423.npz,physical,plus,budget,False,False,True,True,62,326,2976,128,139,9518,4.296915375045501,results/stage6_v1/legacy_b3/adaptive/cache/0a8130c3298672cf82564c8e721e2fabd1ed07e495b7c26c4ec15458462f71c8.npz
low_map,8,0.45,0.35,low_field,C0,631,True,9.62227641697973,19053,8160,0.14722417281312958,0.02167495706051024,0.9999999999999992,0.0,0.9991099775750183,0.0,-5.491113560139834,-5.4953423583986405,0.0005285997823507582,0.016001255141294357,0.0058260356100492405,0.0026136578999758076,0.998492480686762,True,True,True,False,results/stage6_v1/reference_atlas/cache/0aa7053b5c0175a49a937dc9e08a3a911846f5870731d9705db47b09bd7cf9c4.npz,physical,plus,budget,False,False,True,True,60,324,2880,128,131,7248,3.825637292000465,results/stage6_v1/domain_wall_candidates/cache/8a296352a6142ffb6679a64f9a4e54e2a21a1e8e436c38fd73d9d9db260071a7.npz
low_map,8,0.45,0.35,low_field,H6,631,True,77.04361183295259,116355,29835,0.05322711100062336,0.0028331253454726806,0.999999999999999,0.0,0.9998761910674672,0.0,-5.494782248572582,-5.4953423583986405,7.001372825732322e-05,0.0021908479571460804,0.0007086939003653342,0.00023587379478806625,0.9998217489349132,True,True,True,False,results/stage6_v1/reference_atlas/cache/0aa7053b5c0175a49a937dc9e08a3a911846f5870731d9705db47b09bd7cf9c4.npz,wall,uniform,parameter_cap160,True,True,True,True,160,681,8160,127,285,37675,29.145038082962856,results/stage6_v1/domain_wall_candidates/cache/3878a63668fa2bdaa4aef3f40a1643067c815567c9ed06233c92f472207bb699.npz
low_map,8,0.45,0.35,low_field,B3,631,True,8.469981958041899,19782,8256,0.14723064753989915,0.02167686357501801,0.9999999999999972,0.0,0.9991108788826076,0.0,-5.491113558075462,-5.4953423583986405,0.0005286000403973423,0.01600640042235779,0.005828134933949014,0.0026149295243291792,0.9984930203043164,True,True,True,False,results/stage6_v1/reference_atlas/cache/0aa7053b5c0175a49a937dc9e08a3a911846f5870731d9705db47b09bd7cf9c4.npz,physical,plus,budget,False,False,True,True,60,324,2880,128,131,7292,3.193317167053465,results/stage6_v1/legacy_b3/adaptive/cache/999c46fd1c43b14e03e63e218eb9f955fc12183608138fd1898bdb4a9dee2fd8.npz
low_map,8,0.475,0.01,low_field,C0,631,True,0.711982541019097,2090,5568,0.00010818329339796772,1.1703624970430766e-08,1.0000000000000009,0.0,0.9999999998143878,0.0,-4.200381281863624,-4.200381287581889,7.147831215803535e-10,7.422082770602856e-08,5.245843581747067e-08,3.95378670806773e-07,0.9999999789961308,True,True,True,False,results/stage6_v1/reference_atlas/cache/3c6fc849da97fdbf251c938e7cf510c704460563f7a7b7c69cf13275ec7a8f89.npz,physical,ghz,budget,True,True,True,True,20,140,2448,63,61,888,0.3087627080385573,results/stage6_v1/domain_wall_candidates/cache/4a01e0f6313b9e15aca11b484d03cfdc2f815a160561ba0836f68a4f7b0c6db6.npz
low_map,8,0.475,0.01,low_field,H6,631,True,13.824093791015912,23588,17553,0.00014347677837295403,2.0585585932281767e-08,0.9999999999999991,0.0,0.9999997878934576,0.0,-4.200381241612454,-4.200381287581889,5.746179421173281e-09,3.0074766055321334e-07,2.2529988163988435e-07,2.2873475472688642e-06,0.999999774726196,True,True,True,False,results/stage6_v1/reference_atlas/cache/3c6fc849da97fdbf251c938e7cf510c704460563f7a7b7c69cf13275ec7a8f89.npz,wall,uniform,energy_stagnation,True,True,True,True,32,171,1632,47,66,1505,0.3283096660161391,results/stage6_v1/domain_wall_candidates/cache/190f013a45f2a4d6088fd2d3d866d06c54a64890ae024e5799c5ce914454ccdf.npz
low_map,8,0.475,0.01,low_field,B3,631,True,0.07213058404158801,306,2064,0.028284271247461898,0.0007999999999999998,0.9999999999999998,0.0,0.9999999999999998,0.0,-4.199999999999999,-4.200381287581889,4.7660947736227754e-05,9.273359548456206e-05,8.090359683921022e-05,0.00954066460760658,0.9998164287092027,True,True,True,False,results/stage6_v1/reference_atlas/cache/3c6fc849da97fdbf251c938e7cf510c704460563f7a7b7c69cf13275ec7a8f89.npz,physical,ghz,pool_gradient,,True,False,True,0,8,768,7,8,89,0.018167750036809593,results/stage6_v1/legacy_b3/adaptive/cache/a90fc85790b92829b8facd8364dfaeb9aab819793314c0c1f7612c8c9b6e4b0c.npz
low_map,8,0.475,0.02,low_field,C0,631,True,2.9895078749395907,8626,7296,0.0004092475934217234,1.6748359272147222e-07,0.9999999999999993,0.0,0.9999999923795504,0.0,-4.201529083052332,-4.201529374014742,3.637030121517171e-08,5.388590647692482e-06,3.7126400929121672e-06,1.0945575854660883e-05,0.9999982837424582,True,True,True,False,results/stage6_v1/reference_atlas/cache/514b9724079a082bb65579ba07f77e5c5d68ae2cdb6194540eb8253c218f153e.npz,physical,ghz,budget,True,True,True,True,20,140,2352,63,59,2093,0.7678910000249743,results/stage6_v1/domain_wall_candidates/cache/d1200ac6b4ce3bc3029a4809ee1712366fa5e4beb193ff2067b816f290948865.npz
low_map,8,0.475,0.02,low_field,H6,631,True,20.714554165955633,43679,21780,0.0004092475934217234,1.6748359272147222e-07,0.9999999999999993,0.0,0.9999999923795504,0.0,-4.201529083052332,-4.201529374014742,3.637030121517171e-08,5.388590647692482e-06,3.7126400929121672e-06,1.0945575854660883e-05,0.9999982837424582,True,True,True,False,results/stage6_v1/reference_atlas/cache/514b9724079a082bb65579ba07f77e5c5d68ae2cdb6194540eb8253c218f153e.npz,physical,ghz,budget,True,True,True,True,20,140,2352,63,59,2093,0.7678910000249743,results/stage6_v1/domain_wall_candidates/cache/d1200ac6b4ce3bc3029a4809ee1712366fa5e4beb193ff2067b816f290948865.npz
