task,n,kappa,h,region,method,seed,candidate_pool_exists,search_seconds_standalone,search_nfev,search_pool_gradient_evaluations,state_energy_residual,energy_variance,parity_real,parity_imag,translation_real,translation_imag,energy,ed_energy,delta_e,epsilon_c,epsilon_sf,epsilon_mx,fidelity,observable_pass,state_pass,joint_pass,reference_numerical_ambiguous,ed_source,basis,reference,source_stop,optimizer_success,reported_optimizer_success,optimization_applicable,candidate_exists,parameter_count,gate_count,pool_gradient_evaluations,cnots,depth,nfev,seconds,source
development,8,0.3,1.2,interior_control,C0,101,True,13.965025042940397,31495,8256,0.01733682740314748,0.0003005655844065254,0.9999999999999999,0.0,0.999997747805423,0.0,-10.96808099172748,-10.968107985688492,3.3742451266416396e-06,0.0003381225582087394,0.00010351667263042152,1.4431213276711041e-05,0.9999973561920951,True,True,True,False,results/stage6_v1/reference_atlas/cache/6f8ba0fe923a6c0a7fcd52501997a6a34928187e8f0067e4714f0600d9e6d60b.npz,physical,ghz,budget,False,False,True,True,56,304,2688,127,125,10094,4.551306459004991,results/stage6_v1/domain_wall_candidates/cache/f716c0c5be2d9be3187d499becd98e7428d7e1a0c6615f1e7c8ffa58a0ccd992.npz
development,8,0.3,1.2,interior_control,C1,101,True,13.822741749987472,38780,7392,0.014390216441961059,0.00020707832924648638,0.9999999999999996,0.0,0.9999987163181947,0.0,-10.968087932293063,-10.968107985688492,2.50667442869279e-06,0.00023841756688172677,8.31659936555984e-05,1.0727403655819145e-05,0.9999978673022207,True,True,True,False,results/stage6_v1/reference_atlas/cache/6f8ba0fe923a6c0a7fcd52501997a6a34928187e8f0067e4714f0600d9e6d60b.npz,physical,plus,budget,False,False,True,True,53,317,2544,128,114,14041,5.45256312499987,results/stage6_v1/domain_wall_candidates/cache/e1bbeee6d23346017426da278bf574c613be2d177becdad59c789e88ea725bfb.npz
development,8,0.3,1.2,interior_control,C2,101,True,59.26672904100269,92113,24480,0.03506289861994686,0.0012294068596326714,1.0000000000000002,0.0,0.9999874582729706,0.0,-10.967991716365221,-10.968107985688492,1.4533665408933416e-05,0.0007625828614322774,0.0003400627783794463,1.5989922211856467e-06,0.9999873378202467,True,True,True,False,results/stage6_v1/reference_atlas/cache/6f8ba0fe923a6c0a7fcd52501997a6a34928187e8f0067e4714f0600d9e6d60b.npz,wall,empty,parameter_cap160,True,True,True,True,160,650,8160,127,267,33563,22.814222124987282,results/stage6_v1/domain_wall_candidates/cache/e9ee47c9486b0534fba81963d9c69ecb8e90e877d254966a7221a727b29270ec.npz
development,8,0.3,1.2,interior_control,C3,101,True,98.56485912506469,138667,24480,0.03373894365667647,0.0011383163190683894,0.9999999999999994,0.0,0.9999929146673187,0.0,-10.968021142015147,-10.968107985688492,1.085545916823527e-05,0.0002769963221420785,0.00014015438177836237,1.9868059037309038e-05,0.9999926824820425,True,True,True,False,results/stage6_v1/reference_atlas/cache/6f8ba0fe923a6c0a7fcd52501997a6a34928187e8f0067e4714f0600d9e6d60b.npz,wall,empty,parameter_cap160,True,True,True,True,160,660,8160,127,336,45053,29.843846500036307,results/stage6_v1/domain_wall_candidates/cache/8c6513f4940c487dbdeb6fd8bd710fbb642fccafb36d0c4c1bdb327bc2924a97.npz
development,8,0.3,1.2,interior_control,H6,101,True,13.965025042940397,31495,8256,0.01733682740314748,0.0003005655844065254,0.9999999999999999,0.0,0.999997747805423,0.0,-10.96808099172748,-10.968107985688492,3.3742451266416396e-06,0.0003381225582087394,0.00010351667263042152,1.4431213276711041e-05,0.9999973561920951,True,True,True,False,results/stage6_v1/reference_atlas/cache/6f8ba0fe923a6c0a7fcd52501997a6a34928187e8f0067e4714f0600d9e6d60b.npz,physical,ghz,budget,False,False,True,True,56,304,2688,127,125,10094,4.551306459004991,results/stage6_v1/domain_wall_candidates/cache/f716c0c5be2d9be3187d499becd98e7428d7e1a0c6615f1e7c8ffa58a0ccd992.npz
development,8,0.3,1.2,interior_control,B3,101,True,13.969885125057772,29465,8112,0.06721580417479917,0.0045179643308649485,0.9999999999999987,0.0,0.9999596120530817,0.0,-10.967612607054182,-10.968107985688492,6.192232928881047e-05,0.005305701992319611,0.0017989651528221573,0.00019026916282938178,0.9999297764817718,True,True,True,False,results/stage6_v1/reference_atlas/cache/6f8ba0fe923a6c0a7fcd52501997a6a34928187e8f0067e4714f0600d9e6d60b.npz,physical,plus,budget,True,True,True,True,32,168,2736,64,48,12003,5.856928875029553,results/stage6_v1/legacy_b3/adaptive/cache/371197ca76b6f14318eb17299991ff9dff35cd74e18e670280b825de8bca8e0e.npz
development,8,0.4,0.3,difficult,C0,101,False,5.6516348329605535,15654,7536,0.1114884415515537,0.012429672599594205,0.999999999999999,0.0,0.9995555907628186,0.0,-5.27633190553511,-5.279295997458968,0.0003705114904822837,0.044165274135810575,0.021118175497454317,0.002259430585449529,0.9980196548602907,False,True,False,False,results/stage6_v1/reference_atlas/cache/faa4787962c83742e9888214ed2fa7c9a067d25a29404476f1dae8d82015999e.npz,physical,plus,budget,True,True,True,False,56,320,2688,128,130,7360,2.728626083000563,results/stage6_v1/domain_wall_candidates/cache/cff750c119713292ea76285ff6f873b375c76947ba778e33beac17e62b688077.npz
development,8,0.4,0.3,difficult,C1,101,False,12.360768874001224,37081,7488,0.10095331683870341,0.010191572180735638,0.999999999999998,0.0,0.9994357634518887,0.0,-5.27624506392287,-5.279295997458968,0.0003813666920122749,0.07905049223949867,0.0406247338479524,0.00834875104960886,0.9959058481344868,False,True,False,False,results/stage6_v1/reference_atlas/cache/faa4787962c83742e9888214ed2fa7c9a067d25a29404476f1dae8d82015999e.npz,physical,plus,budget,True,True,True,False,55,319,2640,128,134,13332,4.84636500000488,results/stage6_v1/domain_wall_candidates/cache/5ae95a3602ce113b4cbcc9a4956fe5e3fcd8ce26d2890b1463572e0e50172aae.npz
development,8,0.4,0.3,difficult,C2,101,True,30.737235583015718,45039,19992,0.0356639785198979,0.001271919363867739,0.9999999999999989,0.0,0.9999496843116059,0.0,-5.279073188825464,-5.279295997458968,2.7851079188012662e-05,0.0028649799368650614,0.0015468713215509022,0.0002589804286056152,0.9999440535684545,True,True,True,False,results/stage6_v1/reference_atlas/cache/faa4787962c83742e9888214ed2fa7c9a067d25a29404476f1dae8d82015999e.npz,wall,alternating,energy_stagnation,True,True,True,True,106,523,5406,127,220,15530,9.73702412500279,results/stage6_v1/domain_wall_candidates/cache/b890a8aeca093cb4d5979f90377ba4332d9e4da273e41a6fb7f405e8daffa199.npz
development,8,0.4,0.3,difficult,C3,101,True,65.57285933301318,97057,20451,0.03650559122908882,0.0013326581909853267,0.9999999999999991,0.0,0.9999404235307797,0.0,-5.279066476176326,-5.279295997458968,2.869016033024696e-05,0.002467173825629134,0.0015418184795968348,0.0003938399125202885,0.9999386457399437,True,True,True,False,results/stage6_v1/reference_atlas/cache/faa4787962c83742e9888214ed2fa7c9a067d25a29404476f1dae8d82015999e.npz,wall,uniform,energy_stagnation,True,True,True,True,129,596,6579,127,267,33483,21.1257301250007,results/stage6_v1/domain_wall_candidates/cache/1e5e8163f5cb10529e7cd23c65f95495104e6ea7ae0399c0e29d5fc654278a2b.npz
development,8,0.4,0.3,difficult,H6,101,True,71.22449416597374,112711,27987,0.03650559122908882,0.0013326581909853267,0.9999999999999991,0.0,0.9999404235307797,0.0,-5.279066476176326,-5.279295997458968,2.869016033024696e-05,0.002467173825629134,0.0015418184795968348,0.0003938399125202885,0.9999386457399437,True,True,True,False,results/stage6_v1/reference_atlas/cache/faa4787962c83742e9888214ed2fa7c9a067d25a29404476f1dae8d82015999e.npz,wall,uniform,energy_stagnation,True,True,True,True,129,596,6579,127,267,33483,21.1257301250007,results/stage6_v1/domain_wall_candidates/cache/1e5e8163f5cb10529e7cd23c65f95495104e6ea7ae0399c0e29d5fc654278a2b.npz
development,8,0.4,0.3,difficult,B3,101,False,9.372523291036487,19005,7728,0.08300394088173503,0.006889654201898564,0.9999999999999997,0.0,0.9995117115676544,0.0,-5.276881952874923,-5.279295997458968,0.0003017555730056021,0.04488446491966476,0.021978784839444432,0.0031516721235962386,0.9979443015437199,False,True,False,False,results/stage6_v1/reference_atlas/cache/faa4787962c83742e9888214ed2fa7c9a067d25a29404476f1dae8d82015999e.npz,physical,plus,budget,False,False,True,False,58,322,2784,128,121,7641,3.9690445830347016,results/stage6_v1/legacy_b3/adaptive/cache/0b28a3e12d9da708010db61ac43331f377a7b3833da66824445e9ccb8e722b03.npz
development,8,0.4,1.8,interior_control,C0,101,True,10.493754625029396,26566,7872,0.01562735130043524,0.000244214108667215,0.9999999999999989,0.0,0.9999988493987451,0.0,-15.403939704413956,-15.40395541507076,1.9638321004933346e-06,5.96507585384487e-05,2.4978688412696792e-05,6.165104315059011e-06,0.9999989457050925,True,True,True,False,results/stage6_v1/reference_atlas/cache/e03aca85e1e1ec60555a4be7c28a17ffa154599635ac04988e636576773401bf.npz,physical,ghz,budget,False,False,True,True,53,301,2544,127,104,8620,3.1466378750046715,results/stage6_v1/domain_wall_candidates/cache/5787612e50d31e00eb7dd5dbf2a1b6faf60300d98dd1c8fc91751d60aee76329.npz
development,8,0.4,1.8,interior_control,C1,101,True,15.155742085073143,41790,7536,0.016159640724945558,0.000261133988359319,0.9999999999999992,0.0,0.9999991073940092,0.0,-15.403938238123711,-15.40395541507076,2.147118381090607e-06,6.766131889109767e-05,1.8612323671285402e-05,4.431886068578805e-06,0.9999988391311604,True,True,True,False,results/stage6_v1/reference_atlas/cache/e03aca85e1e1ec60555a4be7c28a17ffa154599635ac04988e636576773401bf.npz,physical,ghz,budget,True,True,True,True,50,298,2400,127,122,11680,3.946701834036503,results/stage6_v1/domain_wall_candidates/cache/5ef811bb1bf803c541eab8786b22c07d8072b40aa16c86f36a21cda4f4d2c457.npz
development,8,0.4,1.8,interior_control,C2,101,True,60.65257291699527,92197,22287,0.039844196826942596,0.0015875600207841424,0.9999999999999987,0.0,0.999994282567966,0.0,-15.4038589450269,-15.40395541507076,1.2058755482380334e-05,0.0004145072927424498,0.00018703219653473657,2.412150792974188e-05,0.9999937286419905,True,True,True,False,results/stage6_v1/reference_atlas/cache/e03aca85e1e1ec60555a4be7c28a17ffa154599635ac04988e636576773401bf.npz,wall,uniform,energy_stagnation,True,True,True,True,117,530,5967,127,247,27778,16.76814200001536,results/stage6_v1/domain_wall_candidates/cache/5e5d19e83f30753ecdd288eeb72f2d4b83b8226a36b6cfbb839404675af2f7c8.npz
development,8,0.4,1.8,interior_control,C3,101,True,106.26296808302868,150360,24480,0.028738724698275146,0.0008259142972832499,0.9999999999999986,0.0,0.9999964563737909,0.0,-15.403903201803763,-15.40395541507076,6.5266583746392826e-06,0.00016554904928421654,7.742357904946817e-05,5.0273225491448414e-06,0.9999964850683467,True,True,True,False,results/stage6_v1/reference_atlas/cache/e03aca85e1e1ec60555a4be7c28a17ffa154599635ac04988e636576773401bf.npz,wall,uniform,parameter_cap160,True,True,True,True,160,665,8160,127,305,51622,34.85009154200088,results/stage6_v1/domain_wall_candidates/cache/497c63687e43852577ce10e4556b639ad421348f91f931c8d884e3448aa575ff.npz
development,8,0.4,1.8,interior_control,H6,101,True,10.493754625029396,26566,7872,0.01562735130043524,0.000244214108667215,0.9999999999999989,0.0,0.9999988493987451,0.0,-15.403939704413956,-15.40395541507076,1.9638321004933346e-06,5.96507585384487e-05,2.4978688412696792e-05,6.165104315059011e-06,0.9999989457050925,True,True,True,False,results/stage6_v1/reference_atlas/cache/e03aca85e1e1ec60555a4be7c28a17ffa154599635ac04988e636576773401bf.npz,physical,ghz,budget,False,False,True,True,53,301,2544,127,104,8620,3.1466378750046715,results/stage6_v1/domain_wall_candidates/cache/5787612e50d31e00eb7dd5dbf2a1b6faf60300d98dd1c8fc91751d60aee76329.npz
development,8,0.4,1.8,interior_control,B3,101,True,12.423787874926347,26611,7824,0.04787954375885812,0.0022924507105564094,0.9999999999999998,0.0,0.9999922104884484,0.0,-15.403803192741645,-15.40395541507076,1.9027791139381023e-05,0.0006419911428711296,0.00023508459060880837,5.0888033431895074e-05,0.9999893198844357,True,True,True,False,results/stage6_v1/reference_atlas/cache/e03aca85e1e1ec60555a4be7c28a17ffa154599635ac04988e636576773401bf.npz,physical,ghz,budget,True,True,True,True,40,224,2592,95,97,9212,3.9208270420203917,results/stage6_v1/legacy_b3/adaptive/cache/12c3ad171a5e8c97c2ffc599ea7cf241714476c2c4a0a2fbb0d90bf51ad75b62.npz
development,8,0.425,0.02,difficult,C0,101,True,0.9002007080125622,3852,7104,0.0002697435328239768,7.276157350035984e-08,0.9999999999999996,0.0,0.9999999985324619,0.0,-4.601392532666859,-4.601392551430357,2.345437288830965e-09,6.138052310866726e-08,4.7100714439807234e-08,6.276819742856432e-07,0.9999999847683406,True,True,True,False,results/stage6_v1/reference_atlas/cache/35ce9f24e0554ff6371ecbd188d91c6465ee629b182d498bcaf8b333520075f5.npz,physical,ghz,budget,True,True,True,True,20,140,2256,63,89,701,0.17851316602900624,results/stage6_v1/domain_wall_candidates/cache/bdffb14f92d73fa4caaf5b35668b9d5adb2ee5b0c20f891c2875b401ba7190e9.npz
development,8,0.425,0.02,difficult,C1,101,True,2.330503540986683,9747,6240,0.00026476602883292606,7.010105002395783e-08,0.9999999999999998,0.0,0.9999999986020699,0.0,-4.601392533196196,-4.601392551430357,2.2792701059870524e-09,5.981165296375934e-08,4.5422120731331006e-08,5.696106727126615e-07,0.999999985024634,True,True,True,False,results/stage6_v1/reference_atlas/cache/35ce9f24e0554ff6371ecbd188d91c6465ee629b182d498bcaf8b333520075f5.npz,physical,ghz,energy_stagnation,True,True,True,True,20,140,1200,63,92,1104,0.1669601250323467,results/stage6_v1/domain_wall_candidates/cache/73f6c514fbdc58caf2f5ff4d47572bfdf57ed7d537717337efa89f917a4d9988.npz
development,8,0.425,0.02,difficult,C2,101,True,0.9188367080059834,3565,6477,0.00044263558548269686,1.9592626153560985e-07,1.0000000000000004,0.0,0.9999997382340463,0.0,-4.601392377476779,-4.601392551430357,2.174419722056342e-08,4.3559283824379236e-07,3.3332517102024894e-07,4.401558838885988e-06,0.9999997321727696,True,True,True,False,results/stage6_v1/reference_atlas/cache/35ce9f24e0554ff6371ecbd188d91c6465ee629b182d498bcaf8b333520075f5.npz,wall,empty,energy_stagnation,True,True,True,True,22,126,1122,35,45,165,0.02717924996977672,results/stage6_v1/domain_wall_candidates/cache/aa4102407a07f7c091e6716bffb60c5fd461e727d36c87f9d6a461dd9815ce72.npz
development,8,0.425,0.02,difficult,C3,101,True,6.214961291989312,17880,10761,0.00043951204653835485,1.93170839052333e-07,0.9999999999999982,0.0,0.9999997416608857,0.0,-4.601392380513868,-4.601392551430357,2.1364561120229553e-08,4.300298119819246e-07,3.28873903443494e-07,4.357655003263405e-06,0.9999997371438751,True,True,True,False,results/stage6_v1/reference_atlas/cache/35ce9f24e0554ff6371ecbd188d91c6465ee629b182d498bcaf8b333520075f5.npz,wall,uniform,energy_stagnation,True,True,True,True,36,199,1836,53,82,1764,0.32832954201148823,results/stage6_v1/domain_wall_candidates/cache/cccfb5907819479fefd2703da0a15af8d78f44a4e1d5b1b0cf25d09f1d4fdc3f.npz
development,8,0.425,0.02,difficult,H6,101,True,7.115162000001874,21732,17865,0.00043951204653835485,1.93170839052333e-07,0.9999999999999982,0.0,0.9999997416608857,0.0,-4.601392380513868,-4.601392551430357,2.1364561120229553e-08,4.300298119819246e-07,3.28873903443494e-07,4.357655003263405e-06,0.9999997371438751,True,True,True,False,results/stage6_v1/reference_atlas/cache/35ce9f24e0554ff6371ecbd188d91c6465ee629b182d498bcaf8b333520075f5.npz,wall,uniform,energy_stagnation,True,True,True,True,36,199,1836,53,82,1764,0.32832954201148823,results/stage6_v1/domain_wall_candidates/cache/cccfb5907819479fefd2703da0a15af8d78f44a4e1d5b1b0cf25d09f1d4fdc3f.npz
development,8,0.425,0.02,difficult,B3,101,True,0.11234775104094297,467,2352,0.0400015560161246,0.0016001244837111543,0.9999999999999993,0.0,0.9997732351629287,0.0,-4.600695603016241,-4.601392551430357,8.711855176446459e-05,0.00015442888944527944,0.00013478564403923698,0.008728138740091533,0.9996944718554711,True,True,True,False,results/stage6_v1/reference_atlas/cache/35ce9f24e0554ff6371ecbd188d91c6465ee629b182d498bcaf8b333520075f5.npz,physical,ghz,pool_gradient,True,True,True,True,4,28,768,15,18,122,0.024323042016476393,results/stage6_v1/legacy_b3/adaptive/cache/c7ff8fceddac51fff9e996a7584ce40e62160b9816487046bf8ae91b5c1f9d22.npz
development,8,0.45,0.035,difficult,C0,101,True,3.341841540997848,12284,6864,0.0010471034331451857,1.0964255997044343e-06,0.9999999999999993,0.0,0.9999999802581665,0.0,-4.404475100519511,-4.404476100529451,1.250012425790814e-07,8.763359433783258e-06,6.1251711833687494e-06,2.1098048686593596e-05,0.9999973821564825,True,True,True,False,results/stage6_v1/reference_atlas/cache/cfc4efffcf135d44fad1e7e4f18528da33b09262ca4b5e3ec998cd600690cd0f.npz,physical,ghz,budget,True,True,True,True,20,140,2112,63,89,3179,0.8721873750328086,results/stage6_v1/domain_wall_candidates/cache/db92d7935c531cbfe0e11cef7f6ca95693c301647ba9712ab777a61ddc8ce5fe.npz
development,8,0.45,0.035,difficult,C1,101,True,6.078051124990452,24141,6624,0.001047322569184189,1.0968845639225703e-06,0.9999999999999996,0.0,0.9999999814712074,0.0,-4.4044751029199665,-4.404476100529451,1.2470118559981813e-07,8.73933199285748e-06,6.107142541678101e-06,2.1012272818823896e-05,0.9999973898273404,True,True,True,False,results/stage6_v1/reference_atlas/cache/cfc4efffcf135d44fad1e7e4f18528da33b09262ca4b5e3ec998cd600690cd0f.npz,physical,ghz,budget,True,True,True,True,20,140,2112,63,87,6829,1.7593710420187563,results/stage6_v1/domain_wall_candidates/cache/58f59b1bff1ae92bbd1c8403e8d145d964b820026fd8f7ca374919f0bc03c45c.npz
development,8,0.45,0.035,difficult,C2,101,True,10.299880082951859,19689,20349,0.0015200880442769874,2.3106676623538365e-06,0.9999999999999981,0.0,0.9999931396539843,0.0,-4.404473134728434,-4.404476100529451,3.707251271523049e-07,1.1069397075513798e-05,8.375304028973574e-06,4.4061885437679527e-05,0.9999926359654688,True,True,True,False,results/stage6_v1/reference_atlas/cache/cfc4efffcf135d44fad1e7e4f18528da33b09262ca4b5e3ec998cd600690cd0f.npz,wall,uniform,energy_stagnation,True,True,True,True,40,229,4029,63,68,2961,1.0721893329755403,results/stage6_v1/domain_wall_candidates/cache/20676f6f440e2e3a7da23581870ae2b7f834be29a44a2c0c9fd44898b5371f6f.npz
development,8,0.45,0.035,difficult,C3,101,True,33.92948837397853,58144,22338,0.0015101017217240605,2.280407209953972e-06,1.0000000000000004,0.0,0.9999931906064699,0.0,-4.404473165199933,-4.404476100529451,3.6691618976458784e-07,1.0620720823806273e-05,8.08276949615383e-06,4.3286062827462e-05,0.9999927256511697,True,True,True,False,results/stage6_v1/reference_atlas/cache/cfc4efffcf135d44fad1e7e4f18528da33b09262ca4b5e3ec998cd600690cd0f.npz,wall,empty,parameter_cap160,True,True,True,True,32,196,8160,63,84,19736,12.954321999975946,results/stage6_v1/domain_wall_candidates/cache/eab99827040274dcec734e16ab9e5e2729b649cd3e6122c046f4ad3d68dd80e3.npz
development,8,0.45,0.035,difficult,H6,101,True,37.27132991497638,70428,29202,0.0010471034331451857,1.0964255997044343e-06,0.9999999999999993,0.0,0.9999999802581665,0.0,-4.404475100519511,-4.404476100529451,1.250012425790814e-07,8.763359433783258e-06,6.1251711833687494e-06,2.1098048686593596e-05,0.9999973821564825,True,True,True,False,results/stage6_v1/reference_atlas/cache/cfc4efffcf135d44fad1e7e4f18528da33b09262ca4b5e3ec998cd600690cd0f.npz,physical,ghz,budget,True,True,True,True,20,140,2112,63,89,3179,0.8721873750328086,results/stage6_v1/domain_wall_candidates/cache/db92d7935c531cbfe0e11cef7f6ca95693c301647ba9712ab777a61ddc8ce5fe.npz
development,8,0.45,0.035,difficult,B3,101,True,0.2267318750382401,838,3072,0.0028083365587148533,7.886754227014384e-06,1.0000000000000009,0.0,0.9999873606039776,0.0,-4.404459629380347,-4.404476100529451,2.0588936380239176e-06,6.116739504324897e-05,4.6254214417729145e-05,0.00024180437815171651,0.9999561672723738,True,True,True,False,results/stage6_v1/reference_atlas/cache/cfc4efffcf135d44fad1e7e4f18528da33b09262ca4b5e3ec998cd600690cd0f.npz,physical,ghz,pool_gradient,True,True,True,True,10,66,1152,31,34,289,0.06858533300692216,results/stage6_v1/legacy_b3/adaptive/cache/a929b0b4376e2c5c648e514cdb3a26bc34210da78050d4551a3198d45f9522bc.npz
development,8,0.45,0.15,difficult,C0,101,False,4.659796082938556,16150,7728,0.15539351074449986,0.024147143181500994,0.9999999999999984,0.0,0.9965384362493002,0.0,-4.563499271648752,-4.5738144322412895,0.0012893950740672233,0.22598299162288465,0.12014035569544634,0.030378884631010628,0.9575945044401405,False,False,False,False,results/stage6_v1/reference_atlas/cache/2017e196d1a35015e4c972e526e6e52ea3c4d49fee235934e0a6dd7e503f09b7.npz,physical,plus,budget,True,True,True,False,58,322,2784,128,144,7091,2.1546444579726085,results/stage6_v1/domain_wall_candidates/cache/b46bfa1162fe36c6690ab2d2829c8b65e2c1dee76ce576dfff1c995bceeb7994.npz
development,8,0.45,0.15,difficult,C1,101,False,11.138838207989465,41508,7872,0.14656293481203725,0.02148069386071748,0.9999999999999998,0.0,0.9950026937436248,0.0,-4.565839851846765,-4.5738144322412895,0.0009968225493155458,0.11593790522674596,0.06384029995654084,0.01694795796678189,0.9799369257450409,False,False,False,False,results/stage6_v1/reference_atlas/cache/2017e196d1a35015e4c972e526e6e52ea3c4d49fee235934e0a6dd7e503f09b7.npz,physical,plus,budget,False,False,True,False,58,322,2784,128,122,16601,4.8576951249851845,results/stage6_v1/domain_wall_candidates/cache/16b0fb8fb8277137e534f6c575b538d93bfb13d7be00202ca28607434630579a.npz
development,8,0.45,0.15,difficult,C2,101,True,30.005622875061817,60110,24480,0.06502589468161718,0.0042283669791447695,0.9999999999999992,0.0,0.9994413558496912,0.0,-4.572568490957533,-4.5738144322412895,0.00015574266046958218,0.01913087086094134,0.013315769530682586,0.00481254203339232,0.998469046253058,True,True,True,False,results/stage6_v1/reference_atlas/cache/2017e196d1a35015e4c972e526e6e52ea3c4d49fee235934e0a6dd7e503f09b7.npz,wall,uniform,parameter_cap160,True,True,True,True,160,691,8160,127,231,20218,10.159662917023525,results/stage6_v1/domain_wall_candidates/cache/449d0157b2b4c5bc634816cfa9e65d41012ec232583cb459b337862d769ed642.npz
development,8,0.45,0.15,difficult,C3,101,True,45.59755570901325,98076,21777,0.06143402637452096,0.003774139596585337,1.000000000000001,0.0,0.9994082760588263,0.0,-4.572911592530634,-4.5738144322412895,0.00011285496383195426,0.007390659868902916,0.005043141419849018,0.00172153934580066,0.9993367810405354,True,True,True,False,results/stage6_v1/reference_atlas/cache/2017e196d1a35015e4c972e526e6e52ea3c4d49fee235934e0a6dd7e503f09b7.npz,wall,alternating,parameter_cap160,True,True,True,True,160,687,8160,127,269,41116,19.84763216698775,results/stage6_v1/domain_wall_candidates/cache/31f888a6e4b11441c073800d1fb7a7ccb13bf58b4b50553c2b338407452256e2.npz
development,8,0.45,0.15,difficult,H6,101,True,50.257351791951805,114226,29505,0.06143402637452096,0.003774139596585337,1.000000000000001,0.0,0.9994082760588263,0.0,-4.572911592530634,-4.5738144322412895,0.00011285496383195426,0.007390659868902916,0.005043141419849018,0.00172153934580066,0.9993367810405354,True,True,True,False,results/stage6_v1/reference_atlas/cache/2017e196d1a35015e4c972e526e6e52ea3c4d49fee235934e0a6dd7e503f09b7.npz,wall,alternating,parameter_cap160,True,True,True,True,160,687,8160,127,269,41116,19.84763216698775,results/stage6_v1/domain_wall_candidates/cache/31f888a6e4b11441c073800d1fb7a7ccb13bf58b4b50553c2b338407452256e2.npz
development,8,0.45,0.15,difficult,B3,101,False,8.400234541040845,17822,7872,0.15153745047202105,0.022963598895560232,0.9999999999999979,0.0,0.995621087770354,0.0,-4.566140601893135,-4.5738144322412895,0.0009592287935192845,0.09434880026007325,0.04532547595816788,0.007019248060129879,0.9878960840639217,False,False,False,False,results/stage6_v1/reference_atlas/cache/2017e196d1a35015e4c972e526e6e52ea3c4d49fee235934e0a6dd7e503f09b7.npz,physical,plus,budget,True,True,True,False,58,322,2784,128,116,8273,4.078819000045769,results/stage6_v1/legacy_b3/adaptive/cache/c26ffa28c2856b50aa2303150ba77d3b3ff4bc89b9d7c81f485405c1c8b98717.npz
development,8,0.45,0.2,difficult,C0,101,True,8.81299787608441,21354,8256,0.14773953533742254,0.021826970301717524,0.9999999999999997,0.0,0.998645129367399,0.0,-4.7806546121207045,-4.7848595531796425,0.0005256176323672479,0.0014201845456260909,0.0006004688351468057,0.002157637720367922,0.9984906293528778,True,True,True,False,results/stage6_v1/reference_atlas/cache/52bcf8fdf793ad3222e0b3cae34d5d564a6eea1c82c21820575ffe95621da30b.npz,physical,antiphase,budget,False,False,True,True,60,318,2880,128,133,10013,4.197120209049899,results/stage6_v1/domain_wall_candidates/cache/2aa15a41944b4eda69c5c77788991e547102fccb3b5eb277750cf70c8df6b51c.npz
development,8,0.45,0.2,difficult,C1,101,True,10.772740958957002,32302,7680,0.12891761683409636,0.016619751930182884,0.9999999999999994,0.0,0.9987984571056283,0.0,-4.780360622124485,-4.7848595531796425,0.0005623663818946634,0.03531570349738827,0.012300564511584414,0.0013883013643116726,0.9968656089426368,False,True,False,False,results/stage6_v1/reference_atlas/cache/52bcf8fdf793ad3222e0b3cae34d5d564a6eea1c82c21820575ffe95621da30b.npz,physical,plus,budget,True,True,True,False,58,322,2784,128,138,12564,4.667571749945637,results/stage6_v1/domain_wall_candidates/cache/2a7d9c7187136fc67ed6b4081b6ebd7381c85cca4790a906239a160e6f0d751c.npz
development,8,0.45,0.2,difficult,C2,101,True,35.928352958057076,51911,24480,0.04423990828121763,0.001957169484730548,0.9999999999999993,0.0,0.9998301484051111,0.0,-4.784379667422673,-4.7848595531796425,5.99857196211806e-05,0.0023404585874115466,0.001311094930705775,0.00021837821476000663,0.9997617433916559,True,True,True,False,results/stage6_v1/reference_atlas/cache/52bcf8fdf793ad3222e0b3cae34d5d564a6eea1c82c21820575ffe95621da30b.npz,wall,alternating,parameter_cap160,True,True,True,True,160,687,8160,127,316,17228,11.384481083019637,results/stage6_v1/domain_wall_candidates/cache/40f0cb85df0cbf3abbea6ad25218461f8d295014b633d1b507d126b2ef93dafa.npz
development,8,0.45,0.2,difficult,C3,101,True,56.97953175002476,91619,20094,0.06435660755313174,0.004141772935747814,0.9999999999999983,0.0,0.9993786338857902,0.0,-4.7838814241609455,-4.7848595531796425,0.00012226612733712283,0.011640733403613601,0.005034560154113146,0.00011231434141267815,0.9993159168401843,True,True,True,False,results/stage6_v1/reference_atlas/cache/52bcf8fdf793ad3222e0b3cae34d5d564a6eea1c82c21820575ffe95621da30b.npz,wall,alternating,parameter_cap160,True,True,True,True,160,685,8160,127,243,34484,24.468156334012747,results/stage6_v1/domain_wall_candidates/cache/f876f7f35045a4dbedfb5ed39cb3e3512a4602c644c1dfe979859f8f23d09a24.npz
