run_id,point,kappa,h,layers,seed,initialization_source,started_utc,fingerprint,energy,nit,nfev,njev,optimization_success,status,message,gradient_inf,seconds,ed_energy,delta_e,fidelity,epsilon_c,epsilon_sf,epsilon_mx,mx,observable_pass,state_pass,joint_pass,parameters,cnots,high_level_gates,compiled_unitary_gates,unitary_depth,depth_with_channels,archive_sha256
p03_L1_s23,3,0,1.1,1,23,independent_uniform,2026-09-22T03:41:34.797746+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.549685719969233,14,20,20,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,9.674565148998227e-09,0.0012884160096291453,-10.79526767237469,0.030697744050682152,0.8743376683261405,0.36963448947249355,0.23598920736292528,0.11143062824171479,0.8270935614016921,False,False,False,3,32,32,64,38,62,1729f5a8983e9a934967042764a6a06a8cba8f7a8d42914c23271a1163716829
p03_L1_s37,3,0,1.1,1,37,independent_uniform,2026-09-22T03:41:34.800993+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.54968571996923,11,14,14,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.2397867266145113e-07,0.0009212499717250466,-10.79526767237469,0.030697744050682596,0.8743376691705663,0.369634489332933,0.23598920700954001,0.11143062796048009,0.8270935611204574,False,False,False,3,32,32,64,38,62,2f10b3e310cd1934c32987a1723ebc27b730ff6bfaa0e59bc8f99b97b6fc00ed
p03_L2_s11,3,0,1.1,2,11,independent_uniform,2026-09-22T03:41:34.803712+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.623340604757498,34,42,42,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.915078648641384e-07,0.004348708025645465,-10.79526767237469,0.021490883452149,0.9111097243888335,0.29589050502998193,0.18947634523711532,0.09084165829746715,0.8065045914574445,False,False,False,6,64,56,120,75,123,f728d87037d3df574614f58ae8c0370ba50d25811d31deca956779ff57daa699
p03_L2_s23,3,0,1.1,2,23,independent_uniform,2026-09-22T03:41:34.810580+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.638223523590462,39,51,51,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.8896993576600352e-06,0.005304749996867031,-10.79526767237469,0.019630518598028557,0.9197289123221752,0.31625163295300224,0.1928037004768155,0.086316644190775,0.8019795773507523,False,False,False,6,64,56,120,75,123,a900af16371083eb7d58ac552a4f1c1aaf45706d6cc7244736be876573234ab3
p03_L2_s37,3,0,1.1,2,37,independent_uniform,2026-09-22T03:41:34.818883+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.678395091150975,32,42,42,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.548194574269473e-06,0.004346792004071176,-10.79526767237469,0.014609072652964405,0.9493155362770486,0.17605731574482658,0.1250477163407877,0.07212457774946635,0.7877875109094437,False,False,False,6,64,56,120,75,123,8ec298b4d8b619ac9a947ed89cca20e4b3e32e8f68466de40d9d48542dd32658
p03_L4_s11,3,0,1.1,4,11,independent_uniform,2026-09-22T03:41:34.825884+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.780378483807967,201,239,239,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.202819933103342e-06,0.04376495801261626,-10.79526767237469,0.0018611485708404096,0.9968801572186083,0.03410158301788502,0.02437783326107834,0.015239985272055945,0.7309029184320333,False,True,False,12,128,104,232,149,245,edcc700190ec46d5dd01a677dfc3fc7856f2c7f824303533d70e3383905f7c77
p03_L4_s23,3,0,1.1,4,23,independent_uniform,2026-09-22T03:41:34.873649+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.723016225809802,157,175,175,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.037847164222285e-05,0.031470042013097554,-10.79526767237469,0.009031430820610975,0.9707739375208643,0.19230323586001158,0.11131397749159033,0.0534462893332468,0.7691092224932241,False,False,False,12,128,104,232,149,245,14b82a3089a8093634040d47450bf1ff0ca0a4a15b1ef92cdffacca10487ca9f
p03_L4_s37,3,0,1.1,4,37,independent_uniform,2026-09-22T03:41:34.909426+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.78987520655635,162,189,189,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9.031017556893062e-06,0.03418275000876747,-10.79526767237469,0.0006740582272926066,0.9991401780729077,0.013640743345228856,0.008760724278165433,0.005068071986022549,0.7207310051459999,True,True,True,12,128,104,232,149,245,594a05e04008b35910cb0e5882d8edf1c946873016ec3a3c8d003acac31203e0
p03_L6_s11,3,0,1.1,6,11,independent_uniform,2026-09-22T03:41:34.947753+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.793031115508981,400,437,437,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0017740213201058452,0.11476779202348553,-10.79526767237469,0.00027956960821362564,0.9997139405676965,0.007668293729661435,0.005123260674567698,0.002957878802572589,0.7186208119625499,True,True,True,18,192,152,344,223,367,9c00d60c96775d3b4e8a0e1a69a595502e32fac10e03a7d3ddfc9f54ee7f20b8
p03_L6_s23,3,0,1.1,6,23,independent_uniform,2026-09-22T03:41:35.068356+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.789354091801261,400,438,438,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.011669172989826393,0.1133620000036899,-10.79526767237469,0.0007391975716786181,0.9991939512901409,0.014454569547628249,0.009893759286144332,0.005935287311090942,0.7215982204710683,True,True,True,18,192,152,344,223,367,2c60790d80e841e36fde0bbc84c80d2953c2f48b57f893d32e7bb407e1251daf
p03_L6_s37,3,0,1.1,6,37,independent_uniform,2026-09-22T03:41:35.187226+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-10.795267667210135,223,255,255,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.4590903043630874e-05,0.06573441700311378,-10.79526767237469,6.455693757345671e-10,0.9999999995119553,6.291791951884562e-07,2.51715007060227e-07,5.713942052842924e-07,0.7156635045541826,True,True,True,18,192,152,344,223,367,b91ecf8611be553958996bd47972514e64ee4b056be67a58d5dab7fa6d107d8c
p04_L1_s11,4,0,1.8,1,11,independent_uniform,2026-09-22T03:41:35.259083+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-15.50435128462536,9,12,12,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.027937070664848e-08,0.0007932500157039613,-15.537373407725461,0.004127765387512694,0.9932876682476106,0.05346148429539134,0.03237515257896584,0.008831810230768289,0.9251581027583045,False,True,False,3,32,32,64,38,62,fc02e25b510935027d099a91c85dd819b288ff6b9a0fd0812570de0afafca70f
p04_L1_s23,4,0,1.8,1,23,independent_uniform,2026-09-22T03:41:35.261728+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-15.50435128462537,10,14,14,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0933276151092741e-07,0.0008903749985620379,-15.537373407725461,0.004127765387511362,0.9932876681580393,0.05346148460154465,0.03237515255820189,0.008831809445252636,0.9251581019727888,False,True,False,3,32,32,64,38,62,4b1798f91c7db17287fac187f79faadd91d018b387a295212ad5f188cbe9b1f5
p04_L1_s37,4,0,1.8,1,37,independent_uniform,2026-09-22T03:41:35.264784+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-15.504351284625354,11,13,13,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,7.278657676579314e-09,0.0009913750109262764,-15.537373407725461,0.00412776538751336,0.993287668150097,0.05346148436136522,0.032375152290719744,0.008831809581920425,0.9251581021094566,False,True,False,3,32,32,64,38,62,4ac2568044fbb0b624c3dcf640997d501a7efb6ebdf9bd73edd3481fa6a8d0c7
p04_L2_s11,4,0,1.8,2,11,independent_uniform,2026-09-22T03:41:35.268127+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-15.532674243875515,47,61,61,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.0457269695128844e-05,0.006025290989782661,-15.537373407725461,0.0005873954812432025,0.9992632664269275,0.007491277614401937,0.00418011066998758,0.0023479320534337544,0.9186742245809699,True,True,True,6,64,56,120,75,123,0a95ea56b5f8e7a838c90a832b24396ddff3d087b5a45b7a2fb18a3de14cfdb4
p04_L2_s23,4,0,1.8,2,23,independent_uniform,2026-09-22T03:41:35.276764+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-15.522055995932444,37,41,41,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.355687614563067e-08,0.00421333298436366,-15.537373407725461,0.0019146764741271305,0.9966754186766076,0.04710429598961883,0.026167654450357236,0.00586366287662865,0.9221899554041648,False,True,False,6,64,56,120,75,123,77c511e4c273a8ab70803f90b6ef9ac8316936dcae3bba752a6f18d708e91a40
p04_L2_s37,4,0,1.8,2,37,independent_uniform,2026-09-22T03:41:35.283530+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-15.524212557080347,48,55,55,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.9951377652205338e-06,0.005548583983909339,-15.537373407725461,0.001645106330639301,0.997202271024523,0.02995887383722032,0.019253938788585556,0.0049626511844531596,0.9212889437119893,False,True,False,6,64,56,120,75,123,e9b776927a4f58621e4e671d8059c56227f2cc1a011454408d3aff1e9bbe5b6c
p04_L4_s11,4,0,1.8,4,11,independent_uniform,2026-09-22T03:41:35.291530+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-15.536876758626809,400,441,441,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0029946106698028885,0.07964187499601394,-15.537373407725461,6.208113733152665e-05,0.9999592756765006,0.002172020242059411,0.0012437364748361657,0.00036853615080367774,0.9166948286783398,True,True,True,12,128,104,232,149,245,d30d32807102b7ad6e927c19b43e6f55fbfc2aa0d934ca29816747cad2db22bc
p04_L4_s23,4,0,1.8,4,23,independent_uniform,2026-09-22T03:41:35.376130+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-15.537135414808528,400,452,452,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.012206901130472403,0.08201312500750646,-15.537373407725461,2.9749114616617334e-05,0.9999809150587307,0.0005022514335088213,0.00022807919988016012,7.654522532973829e-05,0.9164028377528659,True,True,True,12,128,104,232,149,245,21c12b18c7c20c8a055a7adfab5c27ab29b692e54a1b6edd682a88c9e8d7665e
p04_L4_s37,4,0,1.8,4,37,independent_uniform,2026-09-22T03:41:35.463146+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-15.536998936630486,400,446,446,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,3.37992046093305e-05,0.0809239580121357,-15.537373407725461,4.680888687191853e-05,0.9999701459591608,0.0021097003707932147,0.0010680235078561195,0.00030748337538155646,0.9166337759029177,True,True,True,12,128,104,232,149,245,3dee7eb9610596e7544098779c98443e210d94803b91195349013d14ce4e5b60
p04_L6_s11,4,0,1.8,6,11,independent_uniform,2026-09-22T03:41:35.548736+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-15.537255710288528,400,431,431,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0004496989906312976,0.11296058399602771,-15.537373407725461,1.4712179616571675e-05,0.9999916212812994,0.0001997911516277706,5.459938704352463e-05,6.498929030651635e-05,0.9163912818178427,True,True,True,18,192,152,344,223,367,780d53054ca5bd1ca321d5cfc822e712d3ddbfd34feda9768b6e55bd4001a6c1
p04_L6_s23,4,0,1.8,6,23,independent_uniform,2026-09-22T03:41:35.667645+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-15.537346254286716,400,432,432,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0017515375231855757,0.11284333301591687,-15.537373407725461,3.394179843185796e-06,0.9999982262084216,6.854902586175826e-05,4.001661653590949e-05,2.56234489039997e-05,0.9163519159764402,True,True,True,18,192,152,344,223,367,29b21b411b8188152609133b60902457136009ea3190c15f1f00e0871263e842
p04_L6_s37,4,0,1.8,6,37,independent_uniform,2026-09-22T03:41:35.786324+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-15.53728270617936,400,437,437,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.002864749666525057,0.11510237498441711,-15.537373407725461,1.1337693262669646e-05,0.9999930446409331,0.0008884697507354558,0.0003524625310055707,6.723199864211438e-05,0.9163935245261783,True,True,True,18,192,152,344,223,367,a95ab2c0da9aff4fb0ecc72d8b91b39932cd7e31d6d8fb0645c8be1d0ae71309
p05_L1_s11,5,0.3,0.2,1,11,independent_uniform,2026-09-22T03:41:35.907882+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-4.918482245656049,15,22,22,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.7430680232521922e-08,0.0014033750048838556,-5.7166106218794495,0.09976604702792502,0.31270438274347523,0.9546804347976123,0.6183022164396439,0.3726446523175566,0.5216412855093239,False,False,False,3,32,32,64,38,62,b5026a4b862201a09930feaaac02c870f5eb3bd6d1d96695439d5755c99f5508
p05_L1_s23,5,0.3,0.2,1,23,independent_uniform,2026-09-22T03:41:35.911191+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-4.918482245656051,12,33,33,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.568902605608713e-07,0.0019876670266967267,-5.7166106218794495,0.0997660470279248,0.3127043843837275,0.9546804342971897,0.6183022151584492,0.37264464508649553,0.5216412782782628,False,False,False,3,32,32,64,38,62,1c3f2ec70565350751c0cff7de0be050ee8237b8a0c557071f81155314945fc6
p05_L1_s37,5,0.3,0.2,1,37,independent_uniform,2026-09-22T03:41:35.915384+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-4.9184822456560475,11,13,13,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,2.524504605361244e-09,0.0008865840209182352,-5.7166106218794495,0.09976604702792524,0.3127043827155127,0.9546804347975397,0.6183022164086391,0.37264465168873495,0.5216412848805022,False,False,False,3,32,32,64,38,62,49e3cbe6902f880b2f0989795727d4914a767ac17e249e49335f8266fd9a29e7
p05_L2_s11,5,0.3,0.2,2,11,independent_uniform,2026-09-22T03:41:35.918311+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.122027142502143,36,48,48,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5469266045897712e-07,0.0047308329958468676,-5.7166106218794495,0.07432293492216335,0.4394208413539776,0.8191888804661634,0.510022702502591,0.28662382383238694,0.4356204570241542,False,False,False,6,64,56,120,75,123,83a169900b6ae96464d8b5b93208f69ef66b2f29186aec0b187e8f3d0fc2edc2
p05_L2_s23,5,0.3,0.2,2,23,independent_uniform,2026-09-22T03:41:35.925415+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.159282620555421,22,25,25,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.780768961294314e-06,0.002596709004137665,-5.7166106218794495,0.0696660001655035,0.47999236751087254,0.7686587488646546,0.47448807571648544,0.2639887618924598,0.41298539508422705,False,False,False,6,64,56,120,75,123,43731a628e6beebdc8554ba9d57af3a1868776cf27cc43ab5ff1cd2b4380493c
p05_L2_s37,5,0.3,0.2,2,37,independent_uniform,2026-09-22T03:41:35.930346+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.164609928971343,38,52,52,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.863415092122182e-06,0.005384374991990626,-5.7166106218794495,0.06900008661351331,0.46330557037757,0.8366400091955386,0.5128362102034182,0.2778539827780856,0.42685061596985285,False,False,False,6,64,56,120,75,123,7d679b7a38b5bd4bf39d9d65f268fd9e939e454c274a7a81fb3beb4979085ec7
p05_L4_s11,5,0.3,0.2,4,11,independent_uniform,2026-09-22T03:41:35.938258+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.5296087140238015,94,116,116,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.0785684506631199e-05,0.02125483300187625,-5.7166106218794495,0.023375238481955996,0.8811982220293935,0.2223448962398955,0.13378322944741072,0.08021564996726671,0.22921228315903397,False,False,False,12,128,104,232,149,245,390f322ccd29560053eafc14c8f47116a5b7421f40518241bc8bb2ce2fd90f5d
p05_L4_s23,5,0.3,0.2,4,23,independent_uniform,2026-09-22T03:41:35.963520+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.389398088227793,92,106,106,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3351805204897538e-05,0.019597208010964096,-5.7166106218794495,0.04090156670645706,0.7345882106578396,0.40795247213563945,0.25691331770244585,0.13804261478081808,0.28703924797258534,False,False,False,12,128,104,232,149,245,c97a1944f257d97ecac351ab40702569c07540caf75c07aefc1498bf3e040683
p05_L4_s37,5,0.3,0.2,4,37,independent_uniform,2026-09-22T03:41:35.987197+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.551832745411625,85,101,101,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.481498488726146e-06,0.018351999984588474,-5.7166106218794495,0.02059723455847806,0.8682141922806763,0.24023878767924156,0.14252001498390932,0.08187496240951245,0.2308715956012797,False,False,False,12,128,104,232,149,245,b2b0546008af577cbc08a817babb9fd74e11ada6afb146a68180d9e042699d23
p05_L6_s11,5,0.3,0.2,6,11,independent_uniform,2026-09-22T03:41:36.009440+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.716592402794108,400,432,432,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.00010915965684521467,0.11352775001432747,-5.7166106218794495,2.2773856677149595e-06,0.999996307946965,5.057517211493057e-05,2.7411193953108537e-05,5.038737316645503e-05,0.1489462458186008,True,True,True,18,192,152,344,223,367,3d2329e896d6fd1c2eb0f08336e906b93d54eef759c7c9bb9beb4cef701f35a0
p05_L6_s23,5,0.3,0.2,6,23,independent_uniform,2026-09-22T03:41:36.128478+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.709106532809743,350,377,377,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.258766796385373e-06,0.09971899999072775,-5.7166106218794495,0.000938011133713279,0.9977940572999434,0.001959549361229107,0.0014848812473465811,0.0008124031778550811,0.14980903636962234,True,True,True,18,192,152,344,223,367,5dea06bdc2f92c2ebbdcc5c4dbece5ead351e5b41e6efc29e500f33b739bd734
p05_L6_s37,5,0.3,0.2,6,37,independent_uniform,2026-09-22T03:41:36.234099+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.716603282932726,400,456,456,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.0003853576070369513,0.12029074999736622,-5.7166106218794495,9.17368340402902e-07,0.9999985101815436,2.172660039767571e-05,7.380462884287731e-06,1.358532685621916e-05,0.14898304786491104,True,True,True,18,192,152,344,223,367,f29eef7e1712eb08a3f4911e66ab7d34c7d4d4e0f1261be316e7145859c6635b
p06_L1_s11,6,0.3,0.4,1,11,independent_uniform,2026-09-22T03:41:36.360963+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.841525891960524,10,13,13,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.9565519870923254e-07,0.0008727079839445651,-6.117272574494557,0.034468335316754084,0.6071026276519429,0.736492649045208,0.4756519921233143,0.24599674489339252,0.6325327121216955,False,False,False,3,32,32,64,38,62,b9c3f151ca62d473ab3498831681629766749bf1ee1ad2adf5889e9094ec62f9
p06_L1_s23,6,0.3,0.4,1,23,independent_uniform,2026-09-22T03:41:36.363843+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.841525891960529,12,15,15,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.236843385134307e-08,0.001115124992793426,-6.117272574494557,0.03446833531675342,0.6071026244287624,0.736492650009157,0.475651993234315,0.24599674105921654,0.6325327082875195,False,False,False,3,32,32,64,38,62,a0f16b3890b6739af1f5f7d530598c1a9df5ebae2746a97063a3218132158f01
p06_L1_s37,6,0.3,0.4,1,37,independent_uniform,2026-09-22T03:41:36.367123+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.8415258919605275,8,10,10,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.2580457564581593e-08,0.0006962500046938658,-6.117272574494557,0.03446833531675364,0.6071026262272354,0.7364926495380965,0.47565199216495446,0.24599674000563898,0.632532707233942,False,False,False,3,32,32,64,38,62,72a596b2dc64a824345f79877371e74dacc0274b15015f0b18d38f7f7a69af2b
p06_L2_s11,6,0.3,0.4,2,11,independent_uniform,2026-09-22T03:41:36.369681+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.955332684617293,27,31,31,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.096783238263015e-07,0.003220957994926721,-6.117272574494557,0.020242486234657964,0.7052206525354604,0.6921662248752043,0.4330547717452362,0.21214228431533666,0.5986782515436396,False,False,False,6,64,56,120,75,123,46a775df2550cdeb56bf107a3e80d7d90d51f1338c077b068deef6a6754604bd
p06_L2_s23,6,0.3,0.4,2,23,independent_uniform,2026-09-22T03:41:36.375289+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.953777193541799,39,47,47,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.6648613261338596e-06,0.004848666983889416,-6.117272574494557,0.02043692261909469,0.7158415390454826,0.5637091877375544,0.35976004988234794,0.18732665263416115,0.5738626198624641,False,False,False,6,64,56,120,75,123,1c4013d6587ff8f2c2ef0a7283330415f3bd1150cb7c599621f136a85e351a9c
p06_L2_s37,6,0.3,0.4,2,37,independent_uniform,2026-09-22T03:41:36.382996+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.95533268461672,24,26,26,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.299727921683541e-06,0.0026562080020084977,-6.117272574494557,0.020242486234729573,0.7052207067828193,0.69216617204625,0.4330546904114767,0.21214202054842812,0.5986779877767311,False,False,False,6,64,56,120,75,123,fd1d4cf708236669332c86dc4ac913e8f3a8f62124e330927a4b41cd52dfd6e5
p06_L4_s11,6,0.3,0.4,4,11,independent_uniform,2026-09-22T03:41:36.388059+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.090261888086163,154,193,193,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.214749697779464e-06,0.0361946250195615,-6.117272574494557,0.003376335801049235,0.9728263522902282,0.13680718306760098,0.08873175273961553,0.05144387130979,0.43797983853809297,False,False,False,12,128,104,232,149,245,f69e3048de869a402fae65eb42fc423de139d5d56c58567a8106900a0d085955
p06_L4_s23,6,0.3,0.4,4,23,independent_uniform,2026-09-22T03:41:36.428263+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.07415142797974,147,169,169,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.164597023352371e-06,0.030766375013627112,-6.117272574494557,0.005390143314352058,0.9366457361347896,0.2402724655491888,0.14821328157643532,0.08057276356191168,0.46710873079021464,False,False,False,12,128,104,232,149,245,a2b77284abba90a9a9a061dfcf47db7a27ce6150172dd19621808996a4353293
p06_L4_s37,6,0.3,0.4,4,37,independent_uniform,2026-09-22T03:41:36.462980+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.086779510436681,171,195,195,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.137331063105762e-05,0.0358096249983646,-6.117272574494557,0.0038116330072344162,0.9605624171634445,0.2011897572863912,0.12145045815553734,0.06495793804999034,0.4514939052782933,False,False,False,12,128,104,232,149,245,62ad14a3f8bda52b6c7e9455c098567711a7cba061ecb964a0b045f9d3df3dbb
p06_L6_s11,6,0.3,0.4,6,11,independent_uniform,2026-09-22T03:41:36.502672+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.10675771133893,400,432,432,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,3.1876796839469534e-05,0.11422370799118653,-6.117272574494557,0.001314357894453333,0.9921131816838797,0.07627636053154119,0.04845063610694178,0.029949270576780485,0.41648523780508345,False,True,False,18,192,152,344,223,367,d5c3e87d77db13e75ee9845cb9ee8cb81efbdd35ff45bd70987bdc373312b23b
p06_L6_s23,6,0.3,0.4,6,23,independent_uniform,2026-09-22T03:41:36.622314+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-6.11699517973755,400,440,440,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,0.00101347841250643,0.1148810830200091,-6.117272574494557,3.467434462578467e-05,0.9999333336490757,0.0008942562303586588,0.0004679547343410251,0.00026158895379208014,0.3862743782745109,True,True,True,18,192,152,344,223,367,f6a2601cc4f943fe45fb272f54e558f0c6a63212991f67530cced9ad20b425c9
p06_L6_s37,6,0.3,0.4,6,37,independent_uniform,2026-09-22T03:41:36.743456+00:00,c801c888d20466da9f44228c44681586e38ae6c48856416da8ac0e56c7cf6930,-5.802316139019355,184,198,198,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1044114124114657e-05,0.051673917012522,-6.117272574494557,0.039369554434400156,0.8140465054092686,0.49259592690333176,0.3106879691075092,0.11784038886870596,0.5043763560970089,False,False,False,18,192,152,344,223,367,70bd3b07e538ca4e1dad3d0c5ba44a86c00833bb300255852bde7f30aec73edc
