category,record,archive,n,kappa,h,p,seconds,nfev,nit,pool_gradient_evaluations,simulated_shots,gate_weighted_simulated_shots,shared_counts_source,disposition,record_sha256
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/0006b2de4345f6ecedf589658e2420234280856a25b21ad4592bf76cc8f56f5f.json,results/stage6_v1/domain_wall_candidates/cache/0006b2de4345f6ecedf589658e2420234280856a25b21ad4592bf76cc8f56f5f.npz,8,0.1,0.2,,22.90982991695637,33802,30016,8007,0,0,,newly_executed,56e1decfd06cabc56bb91eb8c14a6dcbcca31b1bbf6dc5446fca4271f7bb0ee4
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/000e16d24583d1ee11cbe9d96363784ed605f7137b3d49dfe12c0834ca84fc9e.json,results/stage6_v1/domain_wall_candidates/cache/000e16d24583d1ee11cbe9d96363784ed605f7137b3d49dfe12c0834ca84fc9e.npz,8,0.8,0.6625,,0.9339262910070829,2780,2543,2496,0,0,,newly_executed,8cf2769186f595a181cb610f7d1573917f54b38bb77a67f73c1ead8fe55940ca
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/002999e762edaf739e27fd9008b975017a1d1fc749701e641d6d3017b85bda9e.json,results/stage6_v1/domain_wall_candidates/cache/002999e762edaf739e27fd9008b975017a1d1fc749701e641d6d3017b85bda9e.npz,8,0.5,0.2,,2.6355677919927984,6296,5892,2880,0,0,,newly_executed,043a6c36427b9634a87e89891ef694c2b6d0bc7e0d9d05f3662f325e0f1cb27c
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/003aa53e66f5e994716580d92f4cb504f5ccf6c844cf4be29e218318e986de59.json,results/stage6_v1/domain_wall_candidates/cache/003aa53e66f5e994716580d92f4cb504f5ccf6c844cf4be29e218318e986de59.npz,8,0.491,0.138,,12.573089250014164,25347,23066,5304,0,0,,newly_executed,377195da0514925767268c7e8a0140ca91f4ac3ad5f03498fda88252f083e5ae
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/004254b91e5d1552e858b152841bd277ec445625455041873f0e61ebbaa4c51f.json,results/stage6_v1/domain_wall_candidates/cache/004254b91e5d1552e858b152841bd277ec445625455041873f0e61ebbaa4c51f.npz,8,0.8,1.1,,2.450442041037604,4135,3872,2400,0,0,,newly_executed,354af5716a51e3b7a78d02456014a7b7c6a62e66f709b3f7df32bc1ef5ab15ef
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/004cc1917d9e1569689a2bd7bf7ed2eeac24cffb8661fc904f6f3be0cf396002.json,results/stage6_v1/domain_wall_candidates/cache/004cc1917d9e1569689a2bd7bf7ed2eeac24cffb8661fc904f6f3be0cf396002.npz,8,0.507,0.044,,4.553523541020695,10988,9911,2736,0,0,,newly_executed,f07c7a6d00efc42e956e83ebe7ea1b87f8c97a19c08f3ce296159999a33fb49f
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/00537ead43289b13344b864f46f5f6c405f23510b70db0e34f5ed33f8b596854.json,results/stage6_v1/domain_wall_candidates/cache/00537ead43289b13344b864f46f5f6c405f23510b70db0e34f5ed33f8b596854.npz,8,0.5,0.01,,0.01708316704025492,115,79,624,0,0,,newly_executed,8d9af2381865cd09246b313e2dc1b6b8e3828e9344784f2c7f20f61f2c41297e
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/0061a1dd31332cc1b712c8ab45540b2285add6f5d3c6617fccd6296334504e28.json,results/stage6_v1/domain_wall_candidates/cache/0061a1dd31332cc1b712c8ab45540b2285add6f5d3c6617fccd6296334504e28.npz,8,1.0,1.5,,1.2288258750340901,2997,2773,2352,0,0,,newly_executed,9f5fd145d482439a67d7bcb635d1bb091514a091629d2f1c490e29307f79d5b2
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/00678229f93415bc449439bfa91ed384d3033c9ce72c55d736a643c434ecb79b.json,results/stage6_v1/domain_wall_candidates/cache/00678229f93415bc449439bfa91ed384d3033c9ce72c55d736a643c434ecb79b.npz,12,0.763,0.375,,3.604841583990492,1685,1472,4176,0,0,,newly_executed,74b02e55b379db54b2c27002617e7c1f6af02bc21e5b3d109adbb6faea1e9eae
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/00711302aa09d6cfc08efd63e0b247630bf94682e5ea96a17d65f9891430f36d.json,results/stage6_v1/domain_wall_candidates/cache/00711302aa09d6cfc08efd63e0b247630bf94682e5ea96a17d65f9891430f36d.npz,8,0.4,0.6000000000000001,,4.567739750025794,9989,9544,2832,0,0,,newly_executed,636e2f4ab62d39b1a436554b15fd19b8eb3dbdce09059fc1cd4eeb4c3ea404ff
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/007687ea216834c13c78a5726d68cda014037f6c3ecf5489428155017eb92c1d.json,results/stage6_v1/domain_wall_candidates/cache/007687ea216834c13c78a5726d68cda014037f6c3ecf5489428155017eb92c1d.npz,8,0.30000000000000004,0.4,,1.5965515419957228,4081,3819,2208,0,0,,newly_executed,95e907340c86938436c37efb13bb10d880b3a1273c8813f3b75d7c90d8c8745d
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/0081e9984dcfa0a89ec2a03a6c8eb808ed61919e0daec93286457f56d7b90cb4.json,results/stage6_v1/domain_wall_candidates/cache/0081e9984dcfa0a89ec2a03a6c8eb808ed61919e0daec93286457f56d7b90cb4.npz,8,0.8500000000000001,0.9,,1.513480250025168,3191,2948,2544,0,0,,newly_executed,371d9e6d18a5ef6f47ad2ce794bf2fd0f31d2f88db807e73658ee47822b04d58
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/00844667a8d53c3cc0b1773e1807c3f79304b7f43327ea9ddb2b54e426800259.json,results/stage6_v1/domain_wall_candidates/cache/00844667a8d53c3cc0b1773e1807c3f79304b7f43327ea9ddb2b54e426800259.npz,8,0.283,0.085,,1.6328204160090536,4311,3579,2400,0,0,,newly_executed,bd4f420041ef54961315f23d976ff38979bdf923c0817fb69a78a6a4b98a5055
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/0095e3bf46caeeacf0d34cd70058138b8ac15cf0c90f5eec0f362b48b4d9cb2a.json,results/stage6_v1/domain_wall_candidates/cache/0095e3bf46caeeacf0d34cd70058138b8ac15cf0c90f5eec0f362b48b4d9cb2a.npz,12,0.55,0.125,,5.439747040974908,2827,2510,3744,0,0,,newly_executed,d8173ec060d2b990812ee6e4107d8319090bb25336c1dfa4ef77042fd8d697e7
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/009d82112173e0dfde44a7fce1bcf3c89e292fc1f78f1ef71a81b9059bfbbd8b.json,results/stage6_v1/domain_wall_candidates/cache/009d82112173e0dfde44a7fce1bcf3c89e292fc1f78f1ef71a81b9059bfbbd8b.npz,8,0.45,0.1,,2.80141083302442,8433,7911,2448,0,0,,newly_executed,1db40b90833876a4a1bf1bb5bcd28aab812da2053a2ae78805388ff3880b0d20
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/00ac8b6f0971034e6329b6f610d33816d6a638aff391486a1c0174469943942f.json,results/stage6_v1/domain_wall_candidates/cache/00ac8b6f0971034e6329b6f610d33816d6a638aff391486a1c0174469943942f.npz,12,0.55,0.0125,,26.83495574997505,14450,13023,4032,0,0,,newly_executed,f694bd5c6d4e2263bc8a9388f4d21802eebb4c90391e3f82d09ea161953b49d9
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/00b27274321a7e7f409b8d6ed2711bf773f8ecb7bd3f5a1ac73514154a6f5f72.json,results/stage6_v1/domain_wall_candidates/cache/00b27274321a7e7f409b8d6ed2711bf773f8ecb7bd3f5a1ac73514154a6f5f72.npz,12,0.443,0.093,,118.43912791699404,27858,24349,13920,0,0,,newly_executed,887f2d21481d3d38d0e65fd2ba9bfc784677e7a177937141da46f1d09c75d3a3
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/00c0c12973eda8f142b7065fcd6a834ab0f357ecbf8e19d793104414af6b0840.json,results/stage6_v1/domain_wall_candidates/cache/00c0c12973eda8f142b7065fcd6a834ab0f357ecbf8e19d793104414af6b0840.npz,8,0.575,0.035,,0.42944291699677706,1359,1171,2112,0,0,,newly_executed,e5cc74228903244e45f188f18a5e20be1e5ccb10f40f27cf9cfa4bf362de82a3
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/00d1fb7c7f81c88dae6a94e9fd7ed772ec5cc8a4f9520f4b269a4b2f98d7a3d2.json,results/stage6_v1/domain_wall_candidates/cache/00d1fb7c7f81c88dae6a94e9fd7ed772ec5cc8a4f9520f4b269a4b2f98d7a3d2.npz,12,0.663,0.235,,40.874335624976084,11697,10297,5832,0,0,,newly_executed,116c786358db751d58cc4a38e146c85616dc93704fd5ef1e1197d318c7284f2b
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/00e0e620c4cd9c78a714b480cd4e9e6da9a0238f25e45b9ac0ceefe251f0b08b.json,results/stage6_v1/domain_wall_candidates/cache/00e0e620c4cd9c78a714b480cd4e9e6da9a0238f25e45b9ac0ceefe251f0b08b.npz,8,0.083,0.085,,0.8555223339935765,3021,2386,2160,0,0,,newly_executed,a5d706a06a6717faa5c03526fcb4e7e723f5ea1255e1af49de369eb8b5e8f194
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/00e4047e289c1e8340802a3244867212dc7fd7c07dd4d741e0f9b480d27bc717.json,results/stage6_v1/domain_wall_candidates/cache/00e4047e289c1e8340802a3244867212dc7fd7c07dd4d741e0f9b480d27bc717.npz,8,0.55,1.8,,4.490803416993003,9577,9017,2640,0,0,,newly_executed,741540925e8963477a074e92af257c78ce4408716eec20ca10e99f9717c112f4
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/00e75b0e1d91d887b413a1b81c09f2b218340b168556c2c163a40d309104b310.json,results/stage6_v1/domain_wall_candidates/cache/00e75b0e1d91d887b413a1b81c09f2b218340b168556c2c163a40d309104b310.npz,12,0.763,0.375,,7.9065286660334095,4562,3811,3528,0,0,,newly_executed,1d62cd0e2ec613b6c40f5652bc1efe3c912300263ff79c498448842a02e334dc
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/010156d27b5c77063a7357f827f89ba9264c5d765a36c1c6401eecad37e3f7cf.json,results/stage6_v1/domain_wall_candidates/cache/010156d27b5c77063a7357f827f89ba9264c5d765a36c1c6401eecad37e3f7cf.npz,8,0.5,0.8,,3.4717792499577627,6906,6490,2688,0,0,,newly_executed,35fa40158ca19506e8a2ab1c9fc5ad9d59097a4246150cf92c43cb33a20d0e4f
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/010186403cb98af569812f5fb5d57f6f1471c1136fab6e7dc7c09462a35f5148.json,results/stage6_v1/domain_wall_candidates/cache/010186403cb98af569812f5fb5d57f6f1471c1136fab6e7dc7c09462a35f5148.npz,12,0.283,0.085,,4.01672462496208,2143,1899,3816,0,0,,newly_executed,a81dde801ad16bcb962fe642a2c977806f9008f163a5dc73f8beabeaaf8172db
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/0114d2f6b2e7267313d74d6b97ba944ab20d22098551d5bad135d1dfeb3d35d4.json,results/stage6_v1/domain_wall_candidates/cache/0114d2f6b2e7267313d74d6b97ba944ab20d22098551d5bad135d1dfeb3d35d4.npz,8,0.65,0.7000000000000001,,2.195417874958366,4600,4305,2688,0,0,,newly_executed,42950be8cf8ae2b93a97d9a56b346a6f9f026a7adbd29d2356be14e6e90bbccd
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/0118c66f57535d6a748cc79082f76342a23ce679075bbe68d44ee83183d497e2.json,results/stage6_v1/domain_wall_candidates/cache/0118c66f57535d6a748cc79082f76342a23ce679075bbe68d44ee83183d497e2.npz,12,0.55,0.075,,21.857651208003517,10003,8947,4104,0,0,,newly_executed,6a99d74487f0c64e870f227681025766e3da8c50e541a7a8539d6222da5e8ab7
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/012cc816b9349e4c4c453509d790e032242f89c39b50e1e9a15061b1d15ac221.json,results/stage6_v1/domain_wall_candidates/cache/012cc816b9349e4c4c453509d790e032242f89c39b50e1e9a15061b1d15ac221.npz,8,0.083,0.085,,0.3351461659767665,1124,976,2112,0,0,,newly_executed,c202c91f2de5d54c38f73776383e71353d8471b56a526097d1ea8db07941792c
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/013dade7c467ff150a1e1ecb870d595bc9212442478afbeecf89856898ad9e37.json,results/stage6_v1/domain_wall_candidates/cache/013dade7c467ff150a1e1ecb870d595bc9212442478afbeecf89856898ad9e37.npz,8,0.55,0.05,,1.3440642920322716,5017,4296,2160,0,0,,newly_executed,d00c6856cb7e58c5112381626c6d5ad43a26d92ef8a99a461e2d5199f94aad33
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/01440097505dc428a21b97bfe1ebbd833e846bf52e17f83b921d17da6463ccb8.json,results/stage6_v1/domain_wall_candidates/cache/01440097505dc428a21b97bfe1ebbd833e846bf52e17f83b921d17da6463ccb8.npz,8,0.1,0.6000000000000001,,1.1114215839770623,3301,3052,2352,0,0,,newly_executed,6f781e942bba5080b81b29093f6e75701e180ee4453c8383fdd696f79d0669e0
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/015db8253885f1791313f5f4b043adfff75c18a19cc5d343251ed432aef2b263.json,results/stage6_v1/domain_wall_candidates/cache/015db8253885f1791313f5f4b043adfff75c18a19cc5d343251ed432aef2b263.npz,8,0.4,1.7000000000000002,,3.983249415992759,8369,7868,2592,0,0,,newly_executed,3733cc6a7b345df1abee1c768200277ae43c29a1784bd6d20a85a824a0bb49cb
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/0175b067693e785eee4941cf2d33e073d4501342be333ad6e32a393c29615794.json,results/stage6_v1/domain_wall_candidates/cache/0175b067693e785eee4941cf2d33e073d4501342be333ad6e32a393c29615794.npz,8,0.4757,0.093,,1.6925713329692371,5399,5019,2400,0,0,,newly_executed,347d817a11b1cd7ffa81260308dda52321f2def5cd9b04459dd0b4d511319c9b
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/01c09047bb843c7c54e5b8fd99fe29d0a9a52d5eb9747387b9d37a1d19d4353a.json,results/stage6_v1/domain_wall_candidates/cache/01c09047bb843c7c54e5b8fd99fe29d0a9a52d5eb9747387b9d37a1d19d4353a.npz,8,0.45,0.035,,0.9094032080029137,3190,2607,1989,0,0,,newly_executed,4443ecd7baeab4f2e799cd0b50e677a921f0005def820a71929912cb80742405
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/01d7d645393ff6a9a6ac7cdc4ff240e3b7270cd10c9af9312f0b6feb7325058f.json,results/stage6_v1/domain_wall_candidates/cache/01d7d645393ff6a9a6ac7cdc4ff240e3b7270cd10c9af9312f0b6feb7325058f.npz,8,0.475,0.035,,2.543742541980464,7212,6752,2160,0,0,,newly_executed,4f664fee545a5bb504cd6595b2d59c5b23067e4b598b2343cfa6e39e7c6f6c96
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/01f429cc57070ffa5cb0c3527f783a02f2f0c74b928b8c2414db33750311d67e.json,results/stage6_v1/domain_wall_candidates/cache/01f429cc57070ffa5cb0c3527f783a02f2f0c74b928b8c2414db33750311d67e.npz,8,0.8,1.8,,4.366308958036825,9725,9208,2592,0,0,,newly_executed,c3dd19fff88b1439eace29d9812272d1c14cf27d172eae82c92f51c9cc853456
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/01f677ebdf07815d89cbef885dec6292aa091560e4044b8b8dd997ff008738e3.json,results/stage6_v1/domain_wall_candidates/cache/01f677ebdf07815d89cbef885dec6292aa091560e4044b8b8dd997ff008738e3.npz,8,0.5,0.7000000000000001,,4.276274250005372,8202,7780,2784,0,0,,newly_executed,e77fd6c1df25cb356de962dfd1e9102d51c8efb0cbcef0d8f1a41aff64cc47db
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02042ab39f2e8073b27b51a9db4e7abd6daa4edd1d27d9805ab3cc816e59e2b3.json,results/stage6_v1/domain_wall_candidates/cache/02042ab39f2e8073b27b51a9db4e7abd6daa4edd1d27d9805ab3cc816e59e2b3.npz,8,0.05,2.0,,3.2264999170438386,8296,7758,2640,0,0,,newly_executed,75c402181b58e3fa2f651e5005183691c5b009009e980637c7ec938249d3a0d5
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/0215bf5542ba27643f922f34d4d20c0a6ae018b9eabf255a037e7b4611df18cf.json,results/stage6_v1/domain_wall_candidates/cache/0215bf5542ba27643f922f34d4d20c0a6ae018b9eabf255a037e7b4611df18cf.npz,8,0.425,0.02,,1.2139237909577787,4973,4055,2544,0,0,,newly_executed,5f1be271ad8da018babe47244704b8d09134c6801895882b23c722a88a5035c2
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/022011682c9eaf9e830668a4875abb0efc8b9e8e614359854d339616516178ff.json,results/stage6_v1/domain_wall_candidates/cache/022011682c9eaf9e830668a4875abb0efc8b9e8e614359854d339616516178ff.npz,8,0.459,0.093,,2.4954194580204785,8835,7967,2160,0,0,,newly_executed,8bd3d9b77233fa9276d34e60cc398c7544efd4cc41a664a8f7fae883a22f91e4
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/023a4705a5089f3a6d8a9863e7bc77fba3db7cc8e8fbb7177f1a8da9cd6e2112.json,results/stage6_v1/domain_wall_candidates/cache/023a4705a5089f3a6d8a9863e7bc77fba3db7cc8e8fbb7177f1a8da9cd6e2112.npz,12,0.55,0.05,,12.562664291006513,6370,5820,3888,0,0,,newly_executed,28967c6c68b9aff77e2442581568dc02563e70e84a903353c972b339d221de17
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/023d12ffb0afd3ac1491248b8bff215c61abb1673d3bc33c602f8707644d9bf9.json,results/stage6_v1/domain_wall_candidates/cache/023d12ffb0afd3ac1491248b8bff215c61abb1673d3bc33c602f8707644d9bf9.npz,8,0.425,0.035,,0.9873030829476193,3168,2824,2448,0,0,,newly_executed,186e64afe3ea4d0d537debf2b899b109d4ad4b18b17f403fd2e383692889e5ce
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/024820965e1c822fb2fb7c0f66c35373a9cead3bc24e425082999cedf04c93ef.json,results/stage6_v1/domain_wall_candidates/cache/024820965e1c822fb2fb7c0f66c35373a9cead3bc24e425082999cedf04c93ef.npz,8,0.383,0.085,,0.9998000410269015,2703,2463,2256,0,0,,newly_executed,53995d5605f87cae4dc2fee4bf4b591f6c361f91883883e3b5ade0204743887c
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02535559242101512affd1857d7d3ec36e257cb1fea381ba266e4cb5742f7437.json,results/stage6_v1/domain_wall_candidates/cache/02535559242101512affd1857d7d3ec36e257cb1fea381ba266e4cb5742f7437.npz,8,0.427,0.058,,2.2738641669857316,7464,6942,2448,0,0,,newly_executed,a8437e61c4bdbf878096b3b24abf0789d6edd0a9346ccef8d571053a26eb18e5
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02558833f96142fc0007c2711d6d4f9e4b2e3aa800d69b34692339e61d635939.json,results/stage6_v1/domain_wall_candidates/cache/02558833f96142fc0007c2711d6d4f9e4b2e3aa800d69b34692339e61d635939.npz,8,0.083,1.875,,5.010460541001521,9156,8590,2640,0,0,,newly_executed,07075eaa9c0943618aeb6fb1fc451e57b8a12dd85d11cf15163601ce54df6883
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/0263947277dd7c97970074219b5e1f20a647cecfd68cd39828127e108344479f.json,results/stage6_v1/domain_wall_candidates/cache/0263947277dd7c97970074219b5e1f20a647cecfd68cd39828127e108344479f.npz,8,0.7,1.5,,19.61575920903124,27356,25745,8160,0,0,,newly_executed,03fb7ae8a70b61bc3a0c63de25e65ce0fb59a9405b8ab07bc49d53f326fbbefd
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/0264be78695217d9fae4ed93025ca9f60e4da68a45e8f5e18e95e85f4aedf70a.json,results/stage6_v1/domain_wall_candidates/cache/0264be78695217d9fae4ed93025ca9f60e4da68a45e8f5e18e95e85f4aedf70a.npz,8,0.4,0.30000000000000004,,36.02923958399333,50183,46069,8160,0,0,,newly_executed,0aa86cd97ffee9b15547ce480d3f68dd5aab5d55a051efde57724ef496047210
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/026b18954c9c1b2fc87def86b18a52a3d6c59035993fa2e56508e990e98dfb3a.json,results/stage6_v1/domain_wall_candidates/cache/026b18954c9c1b2fc87def86b18a52a3d6c59035993fa2e56508e990e98dfb3a.npz,8,0.7000000000000001,1.5,,2.463114709011279,5634,5302,2400,0,0,,newly_executed,d69253b2ad147cd273f5a38a8d33408a8d0b65b1913c68afa4b0f6decb41f474
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/026e3901cc64674b12c01e11e05fc85828559943e854c71627ddaa1c90abf659.json,results/stage6_v1/domain_wall_candidates/cache/026e3901cc64674b12c01e11e05fc85828559943e854c71627ddaa1c90abf659.npz,8,0.763,0.445,,1.4263831250136718,3990,3704,2112,0,0,,newly_executed,77231cc602a4fb45ab6e36e3b9177b75fcc2821103e88b361d15f2b3fa91a24d
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02739c8a6406b0ff1feaacc226a1c066bc2eeb5a5dc93119f4519549d59593dc.json,results/stage6_v1/domain_wall_candidates/cache/02739c8a6406b0ff1feaacc226a1c066bc2eeb5a5dc93119f4519549d59593dc.npz,8,0.523,0.028,,0.841615833051037,2564,2334,2208,0,0,,newly_executed,ec15a5f7cb509a7c619331c18717c418c31818eb81f798c655938236efd9af4e
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/029af8331c9a37f1aabc757feb712647b809c488eba108e9ffda20f56a592c1f.json,results/stage6_v1/domain_wall_candidates/cache/029af8331c9a37f1aabc757feb712647b809c488eba108e9ffda20f56a592c1f.npz,8,0.507,0.138,,11.10827587498352,23513,21695,4029,0,0,,newly_executed,3cc7c017aa2ee04d8d6b6ad1159e0566cf0031d794000997ec21170e8dffccbd
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02b18f922d96332d7d4fd1019c6e5d5c875b4c130eb96a27cbef839d41697494.json,results/stage6_v1/domain_wall_candidates/cache/02b18f922d96332d7d4fd1019c6e5d5c875b4c130eb96a27cbef839d41697494.npz,8,0.6000000000000001,1.5,,3.1981967089814134,6892,6473,2496,0,0,,newly_executed,173179cd5b76c5254ebc60d66526685614bfa1b3f4601d19cb722ad65130a618
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02b30bd80bb35e6e05fbbc97e5081c6d113f0452fe23d98488366ca31df6069c.json,results/stage6_v1/domain_wall_candidates/cache/02b30bd80bb35e6e05fbbc97e5081c6d113f0452fe23d98488366ca31df6069c.npz,8,0.507,0.013,,2.6534451250336133,7579,7056,2544,0,0,,newly_executed,7aa468b1df6ecf3992a5d3527e02e45e79c2dcceec9a6d81f13b1105522e64ea
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02ba1ffffd874fc2cd732065af8aaf9fac0cee08c68a3f3fce220915a1be7b55.json,results/stage6_v1/domain_wall_candidates/cache/02ba1ffffd874fc2cd732065af8aaf9fac0cee08c68a3f3fce220915a1be7b55.npz,8,0.475,0.05,,3.6821274160174653,13408,12180,2496,0,0,,newly_executed,bdc2e6ed69a95329114c0668432c1c2e7124601899d69a83afeaf493b19d5211
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02c04cdb8cebd2b5ff9585d32e44149098f4a50c3a754eff494d7b0a15e5e1f4.json,results/stage6_v1/domain_wall_candidates/cache/02c04cdb8cebd2b5ff9585d32e44149098f4a50c3a754eff494d7b0a15e5e1f4.npz,8,0.555,0.093,,3.1110814170097,8839,8265,2592,0,0,,newly_executed,82cf8a2d6f74854914413c8bdcd8667f84ab3647e542820aa3ec6665940ef56a
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02d794ca7fefb379163862e0cef2c1cdf92cab43a8ee4ac3b846245e0e2842bd.json,results/stage6_v1/domain_wall_candidates/cache/02d794ca7fefb379163862e0cef2c1cdf92cab43a8ee4ac3b846245e0e2842bd.npz,8,0.427,0.058,,3.3019161670235917,7547,6772,2016,0,0,,newly_executed,c31129473e534d8e7e5b7410d564eaf6affef3879f1c513a8626b9b38d3ba353
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02d83642182cac939f9458dfccf6ab91c966dec9aa74548fd35d0db066f538b6.json,results/stage6_v1/domain_wall_candidates/cache/02d83642182cac939f9458dfccf6ab91c966dec9aa74548fd35d0db066f538b6.npz,8,0.6,0.05,,20.39995333296247,21630,18172,8160,0,0,,newly_executed,33fd1409bd881f3d2809a2c7f4a833b04a22d025919d8f87f3df32a55fc7dd2d
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02da0e55d9e0a83d8d555bd7f94c6a280bf0a056391894535f8c65d8cd9ae903.json,results/stage6_v1/domain_wall_candidates/cache/02da0e55d9e0a83d8d555bd7f94c6a280bf0a056391894535f8c65d8cd9ae903.npz,8,0.4,0.1,,16.415705041959882,31174,28401,5967,0,0,,newly_executed,d5e74c8cb48cec2756e35d0a02d707a9d50d8bafc461598c1de85f95dce2ab5c
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02e12544ed7526710adf0a1cb2b9d3e45884f0b42936f7f2d4c29222e4bac5f5.json,results/stage6_v1/domain_wall_candidates/cache/02e12544ed7526710adf0a1cb2b9d3e45884f0b42936f7f2d4c29222e4bac5f5.npz,8,0.30000000000000004,0.30000000000000004,,3.620049958000891,8263,7788,2496,0,0,,newly_executed,f816810f19f5c9f9bbeddcf81e8e4476de6cf6300b94deec253723cc097e074a
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02e3416b10311e9c91f6c837c5442c4bb3bd0e79b7af0f5b1c435b1a8d4821fc.json,results/stage6_v1/domain_wall_candidates/cache/02e3416b10311e9c91f6c837c5442c4bb3bd0e79b7af0f5b1c435b1a8d4821fc.npz,8,0.6000000000000001,0.2,,1.635582292045001,3640,3347,2592,0,0,,newly_executed,01c1bd7141e4f9f984dbfea49fb41f1b2805172ca1610e4ffe81bd93a6930123
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/02e6c1de5e0d06467d8f2b8a7f617f903bf895d71367b48c520085f9985e2365.json,results/stage6_v1/domain_wall_candidates/cache/02e6c1de5e0d06467d8f2b8a7f617f903bf895d71367b48c520085f9985e2365.npz,8,0.30000000000000004,0.6000000000000001,,2.802670625038445,6509,6147,2448,0,0,,newly_executed,e877e6d79eff162665289ef9e0fb1b58ea8b8ea4621d3e187d1485c3e2303763
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/031791323c1a3862df25efe58811c5dc8c10e115a14fbbd9161cd05944e6c668.json,results/stage6_v1/domain_wall_candidates/cache/031791323c1a3862df25efe58811c5dc8c10e115a14fbbd9161cd05944e6c668.npz,8,0.25,0.4,,1.7902590000303462,4518,4222,2544,0,0,,newly_executed,8093438598edf73b8ccc1337e8f2bf71e0b24980df710a344c8338da67dc8b22
new_candidate_optimization,results/stage6_v1/domain_wall_candidates/cache/031c6949ccbbf4c254d5d3379c563a5ee4d558d8cbc1558043735cfca590036f.json,results/stage6_v1/domain_wall_candidates/cache/031c6949ccbbf4c254d5d3379c563a5ee4d558d8cbc1558043735cfca590036f.npz,8,0.55,1.4000000000000001,,6.082433375006076,12073,11440,2784,0,0,,newly_executed,ba8f3341b24b49e039c42250d01437dd3f0e1d05d264da16f9ce216012b86a17
