name,kappa,h,layers,seed,source,reference_source,archive,archive_sha256,end_to_end_seconds,cache_status,created_utc,energy,nit,nfev,njev,optimization_success,status,message,gradient_inf,seconds,ed_energy,delta_e,fidelity,epsilon_c,epsilon_sf,epsilon_mx,mx,observable_pass,state_pass,joint_pass,failed_metrics,window,direction,chain,grid_index
C_W1_ascending_seed307_i70,0,0.875,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i69.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.c000000000000p-1.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i70.npz,99c24de2010bc50858b8f5812489fa75ec80a19564b797d3284af55002a398fd,0.015245540998876095,executed,2026-09-22T05:43:53.849334+00:00,-9.664688625550822,44,50,50,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.344311429425261e-05,0.013083124998956919,-9.664688639250262,1.712429975597729e-09,0.9999999982786292,4.604755822423812e-06,2.033376638732598e-06,2.165249302077399e-08,0.5319029937059379,True,True,True,[],W1,ascending,W1/ascending/seed307,70
C_W1_ascending_seed307_i71,0,0.8875,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i70.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.c666666666666p-1.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i71.npz,d22b609ade89a09bd12a9c192bf2dd7d65f6d59f0116df8e01102d7ef48dd579,0.01353545900201425,executed,2026-09-22T05:43:53.863929+00:00,-9.718433055425283,39,42,42,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.4177215549082689e-05,0.011056749994168058,-9.718433103327401,5.987764728487832e-09,0.9999999940575703,8.217664407506042e-06,3.7508904778826846e-06,2.1766435942538465e-07,0.5429914492284587,True,True,True,[],W1,ascending,W1/ascending/seed307,71
C_W1_ascending_seed307_i72,0,0.9,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i71.npz,results/baseline/grid_n8.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i72.npz,b2b4d4d51e267e3a86351ff7751ee5143faf7543c8e198047c81b8a87c2ac619,0.030641165998531505,executed,2026-09-22T05:43:53.895417+00:00,-9.773287657965843,102,111,111,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.7070519330530942e-05,0.02879483299329877,-9.773287658015985,6.267653063218859e-12,0.9999999999935412,3.531327600336809e-07,1.4681884963341219e-07,3.8879737762620437e-08,0.5541008037399254,True,True,True,[],W1,ascending,W1/ascending/seed307,72
C_W1_ascending_seed307_i73,0,0.9125,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i72.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.d333333333333p-1.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i73.npz,1181691fcd1246c57af5ab34ddcbb93702aa12e36b1f06aaa39aa397c9d57410,0.010896541003603488,executed,2026-09-22T05:43:53.907279+00:00,-9.82925313606529,27,33,33,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.91379155984373e-06,0.0087553339835722,-9.829253143351824,9.108167553506519e-10,0.9999999991669579,2.4709154109459064e-06,4.885969326628992e-07,8.003293910929798e-07,0.5652053379805164,True,True,True,[],W1,ascending,W1/ascending/seed307,73
C_W1_ascending_seed307_i74,0,0.925,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i73.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.d99999999999ap-1.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i74.npz,67bec14a9c068fd20403ea51bb30e2c927183014d58058dbe1c4448d71127580,0.01764674999867566,executed,2026-09-22T05:43:53.925788+00:00,-9.886327915315395,49,58,58,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.385632959052032e-05,0.015315541008021683,-9.886327918322122,3.758409139464902e-10,0.9999999996288789,2.27443473610478e-06,9.40161370865944e-07,1.641641067529065e-08,0.5762824180087056,True,True,True,[],W1,ascending,W1/ascending/seed307,74
C_W1_ascending_seed307_i75,0,0.9375,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i74.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.e000000000000p-1.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i75.npz,2f27d300997d661c9140e57869b7a59223f5ae6aa5b1fe3464c3712a2466a573,0.01590037500136532,executed,2026-09-22T05:43:53.942661+00:00,-9.94450778933605,45,52,52,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8.897906462079774e-06,0.013472082995576784,-9.944507805765934,2.0537354039618094e-09,0.9999999979891929,5.18417374884006e-06,2.254127638212644e-06,6.801663243738432e-08,0.5873040617810315,True,True,True,[],W1,ascending,W1/ascending/seed307,75
C_W1_ascending_seed307_i76,0,0.95,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i75.npz,results/stage3_v1/reference_supplement/k0.000_h0.950.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i76.npz,d545f9ad93426e843caf40ab2912646c0e0fa223c83aa35847104a263372268a,0.015540209016762674,executed,2026-09-22T05:43:53.959122+00:00,-10.003786025252477,47,55,55,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.789537301721822e-05,0.013794333004625514,-10.003786077878127,6.578206201979242e-09,0.9999999936247896,9.379810900100871e-06,4.283973615515357e-06,3.825504404364466e-07,0.5982454991405834,True,True,True,[],W1,ascending,W1/ascending/seed307,76
C_W1_ascending_seed307_i77,0,0.9625,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i76.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.ecccccccccccdp-1.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i77.npz,58c65d3ffd11473b245facb9dc8705669536aa2f635d1f5bab89b513d6be7a06,0.028894332994241267,executed,2026-09-22T05:43:53.988809+00:00,-10.064153482906464,94,103,103,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5841075780897995e-05,0.026525124994805083,-10.064153482947493,5.128564239953448e-12,0.999999999995381,2.618741725690654e-07,1.5073012760158377e-07,2.5433596329005326e-07,0.6090824335293802,True,True,True,[],W1,ascending,W1/ascending/seed307,77
C_W1_ascending_seed307_i78,0,0.975,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i77.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.f333333333333p-1.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i78.npz,a447cc94a8fe386a2460c08994d6809b908f914d763cadda9f14dad56b4f807a,0.011189167009433731,executed,2026-09-22T05:43:54.000803+00:00,-10.12559830691239,30,35,35,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.9904684527792824e-05,0.009001041995361447,-10.12559831243383,6.901799132208453e-10,0.9999999993856845,1.9769173508210613e-06,8.39565799326536e-07,3.1357896634887084e-07,0.6197901310819858,True,True,True,[],W1,ascending,W1/ascending/seed307,78
C_W1_ascending_seed307_i79,0,0.9875,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i78.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.f99999999999ap-1.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i79.npz,6e2f7aa0f9b42243a79de5e4d0d525f5d3b80e58d05d1066640ffa453a9331e3,0.01109533300041221,executed,2026-09-22T05:43:54.012702+00:00,-10.188106500367837,28,33,33,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5544467718342503e-05,0.008780958014540374,-10.188106506020588,7.065938945061134e-10,0.9999999993372244,4.155891425550173e-06,2.08984491201214e-06,7.234445927872812e-07,0.6303455541113236,True,True,True,[],W1,ascending,W1/ascending/seed307,79
C_W1_ascending_seed307_i80,0,1.0,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i79.npz,results/baseline/grid_n8.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i80.npz,5bac03636b9381c1616176a1121c269c774c37f858075e88d6871682fb50ffa4,0.01729295900440775,executed,2026-09-22T05:43:54.030903+00:00,-10.251661771004446,52,59,59,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.709726357774116e-06,0.01535400000284426,-10.251661790966029,2.495197826135609e-09,0.9999999976293701,5.861842346521762e-06,2.4296255463074345e-06,3.1458723626087703e-08,0.6407288933941007,True,True,True,[],W1,ascending,W1/ascending/seed307,80
C_W1_ascending_seed307_i81,0,1.0125,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i80.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.0333333333333p+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i81.npz,ea57c7def5ad3972e681924fb9844a6428f7b3ec501bec0990c759ab4136673d,0.018554874986875802,executed,2026-09-22T05:43:54.050416+00:00,-10.316245794895787,57,65,65,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3.246994461103547e-05,0.016260415985016152,-10.316245850994537,7.0123438167257746e-09,0.9999999934128423,1.0620770235614252e-05,4.7773376935511536e-06,9.080699223673605e-07,0.6509177837268094,True,True,True,[],W1,ascending,W1/ascending/seed307,81
C_W1_ascending_seed307_i82,0,1.025,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i81.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.0666666666666p+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i82.npz,442d43dfe5a2ee779010dd29d8afefaeef720b10e23efc626073387c1c3d16a6,0.04199900000821799,executed,2026-09-22T05:43:54.093341+00:00,-10.381838519122578,141,153,153,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.16167403305667e-05,0.039702167006907985,-10.381838519176664,6.760814130757353e-12,0.9999999999910916,1.8009148673447939e-06,1.264961816405119e-06,9.595464510736562e-07,0.660897330483973,True,True,True,[],W1,ascending,W1/ascending/seed307,82
C_W1_ascending_seed307_i83,0,1.0375,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i82.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.099999999999ap+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i83.npz,a81f58408ed902e4266d5d76b45dab01e1f55812a53ee28ef9acf1b4c30f8195,0.010687417001463473,executed,2026-09-22T05:43:54.104947+00:00,-10.448417985623044,30,35,35,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.0323689383114925e-06,0.008724624989554286,-10.448417988772738,3.937117298846715e-10,0.9999999996507496,2.0653480092835963e-06,3.1365200081623357e-07,1.431362430803773e-07,0.6706522140204642,True,True,True,[],W1,ascending,W1/ascending/seed307,83
C_W1_ascending_seed307_i84,0,1.05,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i83.npz,results/stage3_v1/reference_supplement/k0.000_h1.050.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i84.npz,fad87b7fb800f2d0f13e51ff55db4b781a5293f41d578a86642b692e605d9d0a,0.018030582985375077,executed,2026-09-22T05:43:54.123931+00:00,-10.515961031533108,60,64,64,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.3107103379160776e-05,0.016283042001305148,-10.51596103586105,5.409928061084202e-10,0.9999999994973743,2.317112168026547e-06,7.500942110355568e-07,5.84948407267305e-07,0.6801684434805839,True,True,True,[],W1,ascending,W1/ascending/seed307,84
C_W1_ascending_seed307_i85,0,1.0625,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i84.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.1000000000000p+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i85.npz,f20e4abdf92e56d2adafbc7456e35d27d4592b2397808e0d9e60e9574b35dd04,0.01739454100606963,executed,2026-09-22T05:43:54.142217+00:00,-10.584443231122158,52,59,59,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.6317153729138454e-05,0.015037749981274828,-10.58444324771713,2.074371563409727e-09,0.9999999981029428,3.936656487735224e-06,1.1703830339743204e-06,5.017574132848424e-07,0.6894345545973664,True,True,True,[],W1,ascending,W1/ascending/seed307,85
C_W1_ascending_seed307_i86,0,1.075,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i85.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.1333333333333p+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i86.npz,4c6246dc4e32f5af0d3bcf3410a0d59236f09e4f8e89513fbc027602dd49892d,0.01622487499844283,executed,2026-09-22T05:43:54.159222+00:00,-10.653839207772906,49,55,55,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.551494503360118e-05,0.014154375006910414,-10.653839251311211,5.442288175672161e-09,0.9999999950627534,1.1033969724461024e-05,5.206659133505376e-06,1.3239224405658945e-06,0.698441143055752,True,True,True,[],W1,ascending,W1/ascending/seed307,86
C_W1_ascending_seed307_i87,0,1.0875,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i86.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.1666666666666p+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i87.npz,e553466cf05d0a49f5a9cf2970c467e87268662c5b58d0d0c308f49065184d85,0.01834949999465607,executed,2026-09-22T05:43:54.178402+00:00,-10.724122845679673,55,62,62,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.3574287169859645e-05,0.016241750010522082,-10.724122936893107,1.1401679156364253e-08,0.9999999897797751,1.3363482634309864e-05,5.7925923200308205e-06,7.567472166680744e-07,0.7071860674183308,True,True,True,[],W1,ascending,W1/ascending/seed307,87
C_W1_ascending_seed307_i88,0,1.1,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i87.npz,results/baseline/grid_n8.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i88.npz,35d67be41ef0eaf30e5346da95b9aba01790748d5be2cbddbe5fd7a6071d93cc,0.014771334012039006,executed,2026-09-22T05:43:54.193957+00:00,-10.795267507550726,47,52,52,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.736551633868544e-05,0.01305391700589098,-10.79526767237469,2.0602995531859847e-08,0.9999999817416655,1.587168427380492e-05,6.874223967945348e-06,5.548483049677699e-07,0.7156623783116723,True,True,True,[],W1,ascending,W1/ascending/seed307,88
C_W1_ascending_seed307_i89,0,1.1125,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i88.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.1cccccccccccdp+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i89.npz,9f9fc63db66172aca750ffd71aa07e7ef3874260e4054130b29755b3340179eb,0.03773862501839176,executed,2026-09-22T05:43:54.232496+00:00,-10.867246504864546,129,139,139,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.2565175072865031e-05,0.03565495798829943,-10.867246505038368,2.172773072572909e-11,0.9999999999817892,2.8218956238390547e-07,1.6922904166882802e-07,1.6697770099938225e-07,0.7238687139455586,True,True,True,[],W1,ascending,W1/ascending/seed307,89
C_W1_ascending_seed307_i90,0,1.125,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i89.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.2000000000000p+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i90.npz,3ab1b9a79e7f881927c53a6a1aad2c50d52c24bc6291b8be4091d5d32e6f5e3a,0.010148959001526237,executed,2026-09-22T05:43:54.243432+00:00,-10.940032336710416,28,31,31,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.74343475114469e-05,0.008113957999739796,-10.940032347939592,1.4036469764278081e-09,0.999999998814679,4.032819166888135e-06,8.540021001479658e-07,4.2284502466127805e-07,0.7318027765322704,True,True,True,[],W1,ascending,W1/ascending/seed307,90
C_W1_ascending_seed307_i91,0,1.1375,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i90.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.2333333333333p+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i91.npz,04d7fef47784bf3179d2ac70d6d61273f1bd88ec553cb3da4cc396b9a718e229,0.021438333991682157,executed,2026-09-22T05:43:54.265681+00:00,-11.013598144443636,69,74,74,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.668110655594912e-05,0.019233500002883375,-11.013598149184697,5.926326096528101e-10,0.9999999994735551,1.358601225687206e-06,5.119205438997021e-07,6.053602820133008e-07,0.7394686325443036,True,True,True,[],W1,ascending,W1/ascending/seed307,91
C_W1_ascending_seed307_i92,0,1.15,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i91.npz,results/stage3_v1/reference_supplement/k0.000_h1.150.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i92.npz,c263698db87f108fafb8c6bbf1bfa9f8af09cba6f96cd13642e822f058fbcfd4,0.019523665978340432,executed,2026-09-22T05:43:54.285998+00:00,-11.087917029021586,62,70,70,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.6134002670374912e-05,0.01796162498067133,-11.087917043015215,1.7492036707977832e-09,0.9999999984767967,4.423876512171798e-06,1.5217031988923324e-06,1.1075515771175048e-07,0.7468656959587261,True,True,True,[],W1,ascending,W1/ascending/seed307,92
C_W1_ascending_seed307_i93,0,1.1625,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i92.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.299999999999ap+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i93.npz,65d9439d89b6e4d2f87427825866d48af7fff284ed610d72643bebe5b40013c3,0.018979125015903264,executed,2026-09-22T05:43:54.305777+00:00,-11.162962450698885,57,64,64,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.1264385129171615e-05,0.01686858301400207,-11.162962482292293,3.949176097250984e-09,0.999999996591979,4.879717523720295e-06,1.5841169075520023e-06,9.997186962706905e-07,0.754000659910216,True,True,True,[],W1,ascending,W1/ascending/seed307,93
C_W1_ascending_seed307_i94,0,1.175,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i93.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.2cccccccccccdp+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i94.npz,a7cec2b8892a43ea369f0a4ab9bb5f65c50b882c7a6c52b6db80913fc85a9eb4,0.02083804100402631,executed,2026-09-22T05:43:54.327409+00:00,-11.238708292738565,64,71,71,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.1493959817698851e-05,0.01876812500995584,-11.238708352533578,7.474376673144434e-09,0.9999999936495698,9.4965195422958e-06,3.9426835884981415e-06,4.4211172500752127e-07,0.7608746466136451,True,True,True,[],W1,ascending,W1/ascending/seed307,94
C_W1_ascending_seed307_i95,0,1.1875,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i94.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.3000000000000p+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i95.npz,f3fa6dd2420c6e4d672b4d191d374e8eb521020fa8dab51efd049df696e200fd,0.04559604200767353,executed,2026-09-22T05:43:54.373820+00:00,-11.315129068030577,152,165,165,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.366094545726895e-05,0.04349270902457647,-11.31512906810632,9.46775990939841e-12,0.9999999999875129,1.872062478425196e-06,1.3098608286910007e-06,1.057199644716178e-06,0.7674965258209211,True,True,True,[],W1,ascending,W1/ascending/seed307,95
C_W1_ascending_seed307_i96,0,1.2,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i95.npz,results/baseline/grid_n8.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i96.npz,83456aa82fc717885d4f297a39e0ba4387e28c501a0040fe0917f75d583bf6be,0.011996916000498459,executed,2026-09-22T05:43:54.386635+00:00,-11.39219964584786,33,38,38,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.5579920793484803e-05,0.010182625002926216,-11.392199651525491,7.097038512426934e-10,0.9999999994359545,2.063256690276738e-06,4.01183329390431e-07,2.539188204142562e-07,0.7738733137050626,True,True,True,[],W1,ascending,W1/ascending/seed307,96
C_W1_ascending_seed307_i97,0,1.2125,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i96.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.3666666666666p+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i97.npz,63792906191cf7acff2c743fd8a521b723b3a7540b537e0fe0d5c633b9cc6267,0.011915083014173433,executed,2026-09-22T05:43:54.399386+00:00,-11.46989575361371,35,39,39,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.291503821653777e-05,0.00974920901353471,-11.469895797052384,5.429834359915731e-09,0.9999999956706729,6.8124696336324675e-06,1.161056117471304e-06,5.12059993407199e-07,0.7800095169334843,True,True,True,[],W1,ascending,W1/ascending/seed307,97
C_W1_ascending_seed307_i98,0,1.225,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i97.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.399999999999ap+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i98.npz,1b20f0f11b44b383a493fa580f54f0b53f049716cf839e36ae62ce69ea7495f3,0.022669625002890825,executed,2026-09-22T05:43:54.422913+00:00,-11.548193919067812,73,80,80,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.042447062360452e-05,0.02062458300497383,-11.548193919948531,1.1008993716643545e-10,0.999999999911886,5.100617850861688e-07,1.6691855420081225e-07,2.4855868829831707e-07,0.7859146277222224,True,True,True,[],W1,ascending,W1/ascending/seed307,98
C_W1_ascending_seed307_i99,0,1.2375,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i98.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.3cccccccccccdp+0.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i99.npz,a63c8570a5cb8d36b4027f16f90c59fe58f28d6300a8fdfc42a940d1a3042262,0.010555582994129509,executed,2026-09-22T05:43:54.434442+00:00,-11.627071181261051,29,33,33,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5.367388407151452e-05,0.008524792006937787,-11.627071192824433,1.4454226704430084e-09,0.9999999987953829,4.766262203803606e-06,1.213446633452353e-06,4.3229724322468854e-07,0.7915939017167295,True,True,True,[],W1,ascending,W1/ascending/seed307,99
C_W1_ascending_seed307_i100,0,1.25,6,307,results/stage4_v1/optimization/C_W1_ascending_seed307_i99.npz,results/stage3_v1/reference_supplement/k0.000_h1.250.npz,results/stage4_v1/optimization/C_W1_ascending_seed307_i100.npz,df25199fc921c8c8f23b1d28b0dbd5783c5e55adeae2715f234877fcc61d0b4a,0.019340458005899563,executed,2026-09-22T05:43:54.454619+00:00,-11.706505563459029,60,67,67,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.546172616784247e-05,0.017694666981697083,-11.706505570546504,8.859344369227529e-10,0.9999999992822919,2.8230707735943383e-06,1.0434851172580473e-06,2.0989800564308325e-08,0.7970578271124371,True,True,True,[],W1,ascending,W1/ascending/seed307,100
C_W1_descending_seed307_i100,0,1.25,6,307,results/stage3_v1/optimization/cache/cc8689601a378831caba4e4c41b640e1f71cd06c0543829cb99ef0f05e16adf5.npz,results/stage3_v1/reference_supplement/k0.000_h1.250.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i100.npz,e303d8579c247218a12e5403cce498a9618da34ece43aaf2273283d0b91a8861,0.0025077079772017896,executed,2026-09-22T05:44:08.449595+00:00,-11.706270834028807,1,3,3,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1.9965546215416907e-05,0.0010344159964006394,-11.706505570546504,2.9342064712167826e-05,0.9999772894902919,0.0011631288078491897,0.0005867638516284246,0.000266975270759362,0.7973247813933959,True,True,True,[],W1,descending,W1/descending/seed307,100
C_W1_descending_seed307_i99,0,1.2375,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i100.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.3cccccccccccdp+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i99.npz,7f2feeeefaa65371502f0cbe7e5ef8aaa44bc8e10da76c4a44293c315b8dd0fe,0.04064520800602622,executed,2026-09-22T05:44:08.490951+00:00,-11.626808244214914,136,147,147,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7.570646380816726e-05,0.03897362499265,-11.627071192824433,3.2868576189892806e-05,0.9999743703885571,0.00128541568383439,0.0006477155990377015,0.00029751149699286383,0.7918918455109656,True,True,True,[],W1,descending,W1/descending/seed307,99
C_W1_descending_seed307_i98,0,1.225,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i99.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.399999999999ap+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i98.npz,200fbd5bfdbe9dcdc243632f7045b26be184cbfa92fc8c42787d719cc3e46e18,0.04239587500342168,executed,2026-09-22T05:44:08.534372+00:00,-11.547899540218244,142,155,155,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6.05654770713393e-05,0.040841583017027006,-11.548193919948531,3.679746628582059e-05,0.9999710778133304,0.0014160491890762295,0.0007149116065389149,0.0003315588806801495,0.7862459380442143,True,True,True,[],W1,descending,W1/descending/seed307,98
C_W1_descending_seed307_i97,0,1.2125,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i98.npz,results/stage4_v1/reference_supplement/k0x0.0p+0_h0x1.3666666666666p+0.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i97.npz,ca0f61ef52ebc558827c350ddba11323c0668112a5824d30afc1dbeda2922d35,0.08545812498778105,executed,2026-09-22T05:44:08.620742+00:00,-11.469566549199573,297,318,318,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4.743131162499026e-05,0.08345533401006833,-11.469895797052384,4.1155981601370684e-05,0.999967402958169,0.001564175373484633,0.0007890425344100338,0.0003680277634294793,0.7803780567569072,True,True,True,[],W1,descending,W1/descending/seed307,97
C_W1_descending_seed307_i96,0,1.2,6,307,results/stage4_v1/optimization/C_W1_descending_seed307_i97.npz,results/baseline/grid_n8.npz,results/stage4_v1/optimization/C_W1_descending_seed307_i96.npz,532032cd1de558f44379bf5f6cda80649e480244bc9e4ee71d1c68e419b69292,0.03555533301550895,executed,2026-09-22T05:44:08.657624+00:00,-11.39183170443949,119,128,128,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2.4846320700433466e-05,0.03335687500657514,-11.392199651525491,4.5993385750175975e-05,0.9999632972997817,0.0017166755163733893,0.0008667273790150531,0.00040719565774061106,0.7742807632816237,True,True,True,[],W1,descending,W1/descending/seed307,96
