n,kappa,h,m0,map,mx,binder,antiphase_binder,sector_gap,residual,ambiguous,source,level,bc
8,0.0,0.05,0.9994526850035477,7.819827372076982e-05,0.02500781999720756,0.6665867629753932,-399.6242597483883,3.8159917122527878,2.5462294503390888e-15,False,results/stage6_v1/reference_atlas/cache/d59c6fbcff98b4dbb3c67b85cc17287afab124717e3b8894fe9819b9ffa88eb0.npz,RN,PBC
8,0.0,0.1,0.997805432203376,0.000313674087299487,0.050062756441116164,0.6663452249195669,-99.62206137098056,3.6336738290556427,6.035204321714231e-15,False,results/stage6_v1/reference_atlas/cache/82cf3386ad2f420257ba72c48516fcf41555968ab842b526cb301635d0b95e47.npz,RN,PBC
8,0.0,0.15,0.9950420795736017,0.0007090864699454413,0.07521309211896855,0.6659364581557794,-44.062910277825054,3.4533140957558155,6.624794598680403e-15,False,results/stage6_v1/reference_atlas/cache/4fc83cb73416837c8ba605e84e16813fa8284165ca96139bf8f61a79af501464.npz,RN,PBC
8,0.0,0.2,0.9911347130072882,0.001268940456533807,0.10051028498900194,0.6653507054688126,-24.613555094129616,3.275236020797239,3.756799017082244e-15,False,results/stage6_v1/reference_atlas/cache/f77aa84af804bdece0db891cc93f341001f9939419b06572c1990a3e27216f9b.npz,RN,PBC
8,0.0,0.25,0.986041578381843,0.0019997642688828754,0.12601258755456446,0.6645732025709414,-15.607405690561727,3.0998328567698197,5.921309054144657e-15,False,results/stage6_v1/reference_atlas/cache/13a232fb1d321d14c6ac13faac7c5bba0e9ace034926f1c552e941c27792e717.npz,RN,PBC
8,0.0,0.3,0.9797029730372511,0.0029104837061790234,0.15179089015195635,0.6635826056979157,-10.711168311180883,2.9275854364803173,5.3609123601752685e-15,False,results/stage6_v1/reference_atlas/cache/cb8caa0f449baefdd2ed30705f9abd0549fb2844b4a511f19632924a6758dcbf.npz,RN,PBC
8,0.0,0.35,0.9720340788182942,0.004013099789344804,0.17793715059968343,0.6623482968562062,-7.754745248338933,2.7590848547794957,3.649914467571523e-15,False,results/stage6_v1/reference_atlas/cache/dac3b12f40b02e89567948040442043b895206f09346fbac14cd751dcd1dfc9c.npz,RN,PBC
8,0.0,0.4,0.9629136528528119,0.005323772342788191,0.2045753861583268,0.6608260601211862,-5.831546996995805,2.5950610751686565,5.344838364437251e-15,False,results/stage6_v1/reference_atlas/cache/64f135ef6743361af17ba1a84bc0924859527d5effa6fef1b0bcd2ea0052cc9e.npz,RN,PBC
8,0.0,0.45,0.9521677380511941,0.006864372268976432,0.23187459072152253,0.6589515282003799,-4.508288902035109,2.43641842298023,5.053912134131917e-15,False,results/stage6_v1/reference_atlas/cache/8f26fd79898e5ba5b8faffbe38d43839ce9d8202b25e4a6cef10fb5c6b4f3e1e.npz,RN,PBC
8,0.0,0.5,0.9395483569220542,0.008664460509962335,0.26006191329187384,0.6566307711548856,-3.5565401209380685,2.2842783280107115,3.2564539980424858e-15,False,results/stage6_v1/reference_atlas/cache/b587d19f5d6a0122f29645a9687b0b0f233b44bccd4776573dd66a39eca81927.npz,RN,PBC
8,0.0,0.55,0.9247090203405233,0.01076343109567146,0.28943266853566735,0.6537275615449607,-2.8464819616437804,2.1400280904234386,1.1065605184680824e-14,False,results/stage6_v1/reference_atlas/cache/c1b85d61ad0c1dc834515458ad71d2be763d9b89f81cccb2ce9f6ae34a64e89b.npz,RN,PBC
8,0.0,0.6,0.907182670582264,0.013212140442677128,0.32035082914181334,0.6500474693360705,-2.299878535989962,2.0053710319497693,3.0457594844725188e-15,False,results/stage6_v1/reference_atlas/cache/ad55d3943131467bdd7831e14c72c2f7fc98007602c48e89b3fb0d6fff5d93dc.npz,RN,PBC
8,0.0,0.65,0.8863744074445832,0.016072655548598963,0.3532294089149486,0.6453205042688277,-1.867436942567403,1.8823670534104862,7.469254773306184e-15,False,results/stage6_v1/reference_atlas/cache/5c3911ff5e87fdbf100af6b903008df53efd6d76efeb1196707db860498f0f3b.npz,RN,PBC
8,0.0,0.7,0.8615911034051104,0.019413834015165443,0.3884757276276253,0.6391872099186513,-1.5172050549469747,1.773442548194657,4.012481023394321e-15,False,results/stage6_v1/reference_atlas/cache/9abacfa488a3a3e1c0c43b9bb5b9aa37467d24af05b35b13f358a662f8da297a.npz,RN,PBC
8,0.0,0.75,0.8321388810410789,0.023299776157945512,0.42638644386311064,0.6311983058082136,-1.2283088457195595,1.6813361412070806,8.270679813497844e-15,False,results/stage6_v1/reference_atlas/cache/2b6dd1c6f00de90815dbd5a8f728958a85d94a6a2ed5d1bf8711948d663429ba.npz,RN,PBC
8,0.0,0.8,0.7975147414767303,0.027769090343423702,0.46699093866501684,0.6208437869083596,-0.9873169173696836,1.608938770653216,5.163583854671211e-15,False,results/stage6_v1/reference_atlas/cache/80f3b1540ecfe9c74f47000beee60bd80cd734f1d07dba656e1fab54905f9e5e.npz,RN,PBC
8,0.0,0.85,0.7576793669763194,0.03280734527398574,0.5098789839247257,0.607628307489487,-0.7858083425492914,1.5589986259432749,6.380319547719395e-15,False,results/stage6_v1/reference_atlas/cache/a957c14dc419d43ee5c3d3074623258354dd8c30a5df55adfb8a786c35250cda.npz,RN,PBC
8,0.0,0.8625,0.7469682026880384,0.03414697123597216,0.5208581744621456,0.6038305184629251,-0.740930744151487,1.5502983269966109,7.159519660309865e-15,False,results/stage6_v1/reference_atlas/cache/f58698044eb89c652504166ade92eaff4df5a5d8dacf4846c667fe25c78e84ca.npz,RN,PBC
8,0.0,0.875,0.7359887953117493,0.03551460214481211,0.5319030153584309,0.5998269762188732,-0.6981153004242495,1.5431698188093215,4.721273587375149e-15,False,results/stage6_v1/reference_atlas/cache/5d1f24156e7a34acde7c33262ae8dcfe78807c738e1586ba0768877337d3f61a.npz,RN,PBC
8,0.0,0.8875,0.7247632377911674,0.03690765647068994,0.5429916668928173,0.5956156676288036,-0.6573016176951372,1.5376349621023344,6.530947985465238e-15,False,results/stage6_v1/reference_atlas/cache/d8b105dc5e3a9b7a4f8db274dda19a98e534c79b085f81fb3530bb3981bdb584.npz,RN,PBC
8,0.0,0.9,0.7133166770108312,0.03832325830523403,0.5541008426196631,0.5911959732613778,-0.6184320386502113,1.5337110104823992,4.5797120302881354e-15,False,results/stage6_v1/reference_atlas/cache/9697841750af6fa601fde93ab5b38b1a3cc7fdd0e496e8825a8a9ebd234e89f1.npz,RN,PBC
8,0.0,0.9125,0.7016770330775047,0.03975827084898745,0.5652061383099092,0.5865687665887346,-0.5814505606579388,1.531410346925476,4.781426596146839e-15,False,results/stage6_v1/reference_atlas/cache/bcb12c12f1422c6c7af6f4322505bb2b1de71295154ddadba3af5f25dace9fcb.npz,RN,PBC
8,0.0,0.925,0.6898746341689213,0.0412093378722225,0.5762824015922967,0.5817364866641245,-0.5463019232468755,1.53074029073057,5.88722519232801e-15,False,results/stage6_v1/reference_atlas/cache/36f7e7c412f6616c8a692ae5cb0c4c9a1f59bde2c1213230e58651300ef96a90.npz,RN,PBC
8,0.0,0.9375,0.6779417776197887,0.04267293187829835,0.5873041297976639,0.5767031802671287,-0.5129308730694508,1.5317029818673706,3.4544821784765645e-15,False,results/stage6_v1/reference_atlas/cache/bd28ed3326af839e930483e6693206a82be98989873250db52015deca4e05cd8.npz,RN,PBC
8,0.0,0.95,0.6659122320800828,0.044145407316414614,0.598245881691025,0.5714745106220532,-0.48128160858138314,1.534295346944937,5.207638719170404e-15,False,results/stage6_v1/reference_atlas/cache/d5f619445c5e0f811160c4becafcb1bdd41f912f6b735118d22baa319d580d6f.npz,RN,PBC
8,0.0,1.0,0.6175234559672758,0.050050246662965536,0.640728861935377,0.5487735999997586,-0.37075042206977016,1.5607225761290255,9.32157691138844e-15,False,results/stage6_v1/reference_atlas/cache/6752a1b26484b1e4feb31344db99d00479fbf009363072002add6c7d42d8903d.npz,RN,PBC
8,0.0,1.05,0.5703032630745064,0.05581248798124899,0.6801678585321762,0.5237737008847603,-0.2830324708658487,1.6117219697022076,4.264976335074857e-15,False,results/stage6_v1/reference_atlas/cache/916fa41ff4b1f1075da9d4caa641b47fe256c0e1a68ebd06a8fa42f42e8f3f80.npz,RN,PBC
8,0.0,1.1,0.5260179600080391,0.06125253637618841,0.7156629331599773,0.49739696531168864,-0.21417690067951534,1.6850639322004142,4.23420380382201e-15,False,results/stage6_v1/reference_atlas/cache/c0d21279aa722ae49df4a4ad27af47964a8323a51e96a747691bade35d64bc44.npz,RN,PBC
8,0.0,1.15,0.48578239791951694,0.0662599634730007,0.7468655852035678,0.4706195522675696,-0.16039626411783892,1.7779857152363814,8.282819042631152e-15,False,results/stage6_v1/reference_atlas/cache/9f8eff1d35d2a143305630811ccb58abdeaf89baedabb3b4471fcdba3f6e1e51.npz,RN,PBC
8,0.0,1.2,0.45005771301159136,0.07079069670899879,0.773873567623883,0.4443061523877212,-0.11835029910813799,1.8875979316492693,3.8669005790455095e-15,False,results/stage6_v1/reference_atlas/cache/8eafbe0d6df242b645010dace9d460ae5760149c68cdae0885bc88a56436d019.npz,RN,PBC
8,0.0,1.25,0.4188105927254733,0.0748493200430169,0.7970578061226368,0.41911523567664755,-0.08528442299795813,2.011173463316519,5.825762426667399e-15,False,results/stage6_v1/reference_atlas/cache/f0fe022cfade9a0ebf69a7766e3d4ab3ec00f850f0c4e15ef573b7a67b336cfe.npz,RN,PBC
8,0.0,1.3,0.39170999409397644,0.07846892163705496,0.8169071624099314,0.39547719885658406,-0.05903297679620079,2.146301807186143,4.151848187764518e-15,False,results/stage6_v1/reference_atlas/cache/ba77af760e27a99fb43f073dc774bdb5d449f885d3bcf95a6dba8073d29930fb.npz,RN,PBC
8,0.0,1.35,0.3682881695771487,0.0816952535322603,0.833924549349394,0.3736208690170568,-0.03794505016707861,2.2909395879229226,3.0809939159134683e-15,False,results/stage6_v1/reference_atlas/cache/a0621f31b66b21c87ae44de0842e53e9e734fc2d4ffdb46000da64973e3764a7.npz,RN,PBC
8,0.0,1.4,0.34804605659889765,0.08457668290703502,0.8485717731452621,0.3536206335405122,-0.02078425021281194,2.443398646044951,5.3095190134288625e-15,False,results/stage6_v1/reference_atlas/cache/c42fe58b9755fb93eb449808e7fd74fe7842aa12a4f03bbb72fe029e88f131c2.npz,RN,PBC
8,0.0,1.45,0.33051111744521144,0.08715884505786509,0.8612478088967701,0.3354450350574304,-0.006632132568205273,2.602304688439901,6.8897591050269005e-15,False,results/stage6_v1/reference_atlas/cache/acea8cb9e1e1dd3e443f81aa3574a3098ec6fcbbd07039fd9c6d77476e6c999c.npz,RN,PBC
8,0.0,1.5,0.3152631345663509,0.0894823562001139,0.8722858606428571,0.3189974943593027,0.005192602896721521,2.7665470246244297,8.212743033868284e-15,False,results/stage6_v1/reference_atlas/cache/ffd791970b774352c15a944c00697c6dc7f7b60fbaab8bb371bb6f492c3db08f.npz,RN,PBC
8,0.0,1.55,0.3019414161527324,0.09158224611163768,0.8819591934036568,0.3041465759499039,0.015196961605958847,2.935230005883719,6.026092787819501e-15,False,results/stage6_v1/reference_atlas/cache/fa9be329ff365be2f7a0a0aa6a812e876f68328154d019a258b11c45a048e95f.npz,RN,PBC
8,0.0,1.6,0.29024253936023137,0.09348823541213933,0.890490021888213,0.2907466401232671,0.023760615205762226,3.107630598289008,5.047700743136956e-15,False,results/stage6_v1/reference_atlas/cache/4ccb9bfcaa128e3fd561b4eadaf7973668eedba82eca1510b65c843c5c240aff.npz,RN,PBC
8,0.0,1.65,0.279914035886761,0.09522535563258436,0.8980586202740714,0.27865093908178795,0.031170238426830865,3.2831632130316173,5.798723660000158e-15,False,results/stage6_v1/reference_atlas/cache/14d8a52a2a5b08ca808bbceebf7029e3353a09edc27e92e624657d2f9dd19828.npz,RN,PBC
8,0.0,1.7,0.2707469139751944,0.09681465219384097,0.904811460202695,0.2677192938400913,0.03764435287998169,3.461351388025486,5.2855245152495024e-15,False,results/stage6_v1/reference_atlas/cache/04aac44fbe1a0b2a40cd7b41f14bb07dc5c15001e785fe52f329612b1d9ccb57.npz,RN,PBC
8,0.0,1.75,0.26256841568797157,0.09827384993292336,0.9108680205342687,0.25782212502593993,0.04335123933879992,3.6418053461666435,5.445754277935465e-15,False,results/stage6_v1/reference_atlas/cache/834b70270029c1d233c845824ef1366c8faa37a9cf9e9fdc3723d6f005adc55e.npz,RN,PBC
8,0.0,1.8,0.2552355890343965,0.09961793486117171,0.9163262925275362,0.24884215607071347,0.04842186512700686,3.8242043521953626,7.100655265544323e-15,False,results/stage6_v1/reference_atlas/cache/06e928b646ab84031dc875cf0e87ec09ed25d1372b2e11d1aee3498884e0baf9.npz,RN,PBC
8,0.0,1.85,0.24862983722548404,0.10085964218338078,0.9212671493098521,0.2406747058242401,0.052959250260736224,4.008282883646286,8.016702057094569e-15,False,results/stage6_v1/reference_atlas/cache/c43764e9714d7836f81fe530e1eab63235bd6d501dea194c9ce13f019711a9fd.npz,RN,PBC
8,0.0,1.9,0.24265241260631717,0.10200985670275178,0.9257577826413541,0.23322717903906953,0.05704529270428671,4.193819789084136,8.414289408119131e-15,False,results/stage6_v1/reference_atlas/cache/0db7f6b35bc4b735a3bf6ba4c06c00df42340640be0befc28d3d7e4836390307.npz,RN,PBC
8,0.0,1.95,0.23722074457449846,0.10307793758451309,0.9298543970868496,0.22641814324691312,0.06074577689479055,4.380629768799869,6.972342022896242e-15,False,results/stage6_v1/reference_atlas/cache/cbe9fde59cd4f4c3e7674e22dc7e80db3e963c1a30418d0a3f55241ba0c7b14d.npz,RN,PBC
8,0.0,2.0,0.23226547003673953,0.10407198045186714,0.933604322746598,0.22017623119682328,0.0641140776644451,4.568556656021427,7.64564095887594e-15,False,results/stage6_v1/reference_atlas/cache/5a3ce19bcecb747994fb0bf0225a13d5440a2bf4108f9e97df4a093eb9254d0a.npz,RN,PBC
8,0.1,0.05,0.9993238568366162,9.661662460169751e-05,0.027792745867339593,0.6665679073840303,-323.57416258277937,3.025127492501385,3.4352720265043916e-15,False,results/stage6_v1/reference_atlas/cache/8711ede748ed8c59183b6a8f4e1e4cccd27881aca5f287574e8b6094e38f4b17.npz,RN,PBC
8,0.1,0.1,0.9972834638549444,0.0003884664604959509,0.055675855284203324,0.6662679956811265,-80.56973019540777,2.849387976313297,5.533726469306118e-15,False,results/stage6_v1/reference_atlas/cache/c7db150c1763e2d57de6f63d71f6e0c66bb6d1aa5ee8cd371e59e9aeef309fa9.npz,RN,PBC
8,0.1,0.15,0.9938420887039877,0.000881620084036,0.08374301876846692,0.6657556769618429,-35.562500487254496,2.6749030822757263,2.4093959910323002e-15,False,results/stage6_v1/reference_atlas/cache/49521632b385419f1dc26c3f31dca91c8b02852deb2d557e757eb77f14257d8c.npz,RN,PBC
8,0.1,0.2,0.9889350157385464,0.0015865021655800116,0.1120971160247839,0.6650108018147448,-19.80264136600919,2.502861264430198,7.19891300624257e-15,False,results/stage6_v1/reference_atlas/cache/d029ee2322cf98303a4f3eebe031772d09abf0229ff04b8a751e848e184b753d.npz,RN,PBC
8,0.1,0.25,0.9824619251797002,0.0025185958584791612,0.14086095545687485,0.6640014699083118,-12.500266203549852,2.3341720641079275,2.8475573520645276e-15,False,results/stage6_v1/reference_atlas/cache/f8a8902993ab575f43449ce5492b5da47829bb4b9cff0c9620bf23a9507f8789.npz,RN,PBC
8,0.1,0.3,0.9742716130726491,0.0036998907778645895,0.17019478471472896,0.6626784375357773,-8.525344196274327,2.169732367151381,1.446156945613391e-14,False,results/stage6_v1/reference_atlas/cache/1b7dbc7ecffe6d2b76bdf1e126980a86ffa8c84f97784bf27cc161bb08cb23a0.npz,RN,PBC
8,0.1,0.35,0.9641349190629136,0.00516145892882941,0.20032158082919121,0.6609650720408896,-6.119870354523588,2.0105728711541797,4.0045112226375145e-15,False,results/stage6_v1/reference_atlas/cache/c75870d6474a0eb236e0c6b9ab25e9d9a58215c2e069d48f857be8db53ab8e92.npz,RN,PBC
8,0.1,0.4,0.9517017501662539,0.006947482364527857,0.2315593325995285,0.6587405337335417,-4.54911018071954,1.8579731446862624,2.382016501987584e-15,False,results/stage6_v1/reference_atlas/cache/4fef8e882e0c8e132abe13d27571cf3aabf5b37439950f437e29b09efd026919.npz,RN,PBC
8,0.1,0.45,0.9364404952680903,0.009120711131449716,0.26435569343268855,0.6558134397006876,-3.4616080846280877,1.7135773358329978,1.2629006260538509e-14,False,results/stage6_v1/reference_atlas/cache/943a9ee5c6e79ed675aa6157a41aa1e919e40de0c8b97419385818e8c324bd6d.npz,RN,PBC
8,0.1,0.5,0.9175664553520295,0.011768347181444622,0.2993122446927752,0.6518837783384241,-2.6719587683173307,1.5795187499649535,5.6609325840298334e-15,False,results/stage6_v1/reference_atlas/cache/4e09134eadb5baab533e1017f3682408dce865905a72877ad63be94c8fcf2642.npz,RN,PBC
8,0.1,0.55,0.8939870197899027,0.015005110840715347,0.3371699626621731,0.6464943436806245,-2.0751764631013176,1.458539979149399,3.300540156105453e-15,False,results/stage6_v1/reference_atlas/cache/e7495fa4d9868e682901ff9bbdf6b9d69d536095cdf30f209f87d74e5c256eea.npz,RN,PBC
8,0.1,0.6,0.8643331651670345,0.018966199971197722,0.3787040590894897,0.6389836277202816,-1.6092163409429614,1.354061688220293,4.888828710959279e-15,False,results/stage6_v1/reference_atlas/cache/538868405c3c6155f978bec91b177d358398c2547d5c5d72638ef06b2c00ec0f.npz,RN,PBC
8,0.1,0.65,0.8272014758248992,0.02377832195332749,0.42446154441519945,0.628475026371577,-1.2371782194762777,1.2701033934378287,4.836987050240084e-15,False,results/stage6_v1/reference_atlas/cache/f087f8267349488c78679f49a74c49b7578d45e4df95eb72aacfeec59daf9281.npz,RN,PBC
8,0.1,0.7,0.7817298342379995,0.029499239767439178,0.4743236461462955,0.6139684064835682,-0.9377828715720045,1.2109185034001655,8.80767472623059e-15,False,results/stage6_v1/reference_atlas/cache/a1961c5ebd4745146983bc1d5aa0e19b3b5e6048ceaa756e177b811d5e185684.npz,RN,PBC
8,0.1,0.7125,0.7690768902435323,0.031065124519605247,0.48731424977325677,0.6096075433190226,-0.8727452247329728,1.2004572929282595,7.515333047125274e-15,False,results/stage6_v1/reference_atlas/cache/e0a94dffba67396edf7d9dc8d43f9fc9192d5e456a71befd889d54422c7b8670.npz,RN,PBC
8,0.1,0.725,0.7559504457759569,0.032679899280533276,0.5004587654635752,0.6049306086492369,-0.8113407107098589,1.1918337242245745,1.659029022772932e-14,False,results/stage6_v1/reference_atlas/cache/525d1dc18c2736a2509de2cf5d4709c56566dd6b4a6ecefa85b177701348ff7b.npz,RN,PBC
8,0.1,0.7375,0.7423850581016347,0.03433946834836016,0.513720603579205,0.5999305295918285,-0.7534464532353302,1.1850886214717766,8.01903204340433e-15,False,results/stage6_v1/reference_atlas/cache/be5a1ba6beb7264dc38c5c3df74eead8bc8884ac22e88de3cb5abb7fb5cd189b.npz,RN,PBC
8,0.1,0.75,0.7284233672736623,0.036038967651526976,0.5270590626692524,0.5946032935708043,-0.698945879947251,1.1802550214967216,5.9223286708617355e-15,False,results/stage6_v1/reference_atlas/cache/31437096426ed0ef29a205fa68e9c79823656d4bb5a87e42ad75c4088808a400.npz,RN,PBC
8,0.1,0.7625,0.7141155350019521,0.03777283748547017,0.5404301254143182,0.5889483175414867,-0.6477253114426731,1.1773574140541694,1.1946616273318723e-14,False,results/stage6_v1/reference_atlas/cache/440b969c26a9bc5b66d7bbe24e7d52dac6c5ab50dfb410415865effe66af9916.npz,RN,PBC
8,0.1,0.775,0.6995183398333877,0.03953492731993827,0.5537874335603641,0.5829687336819702,-0.5996711950358056,1.176411160508045,6.3210010074960385e-15,False,results/stage6_v1/reference_atlas/cache/9af62cced34d0e61f55b49c498ede53bbf80248b8f1855bf2bde3b2ddee36370.npz,RN,PBC
8,0.1,0.7875,0.6846939612516374,0.041318628401813134,0.5670833948945667,0.5766715695957876,-0.5546680294504502,1.1774221222896317,5.218491105064328e-15,False,results/stage6_v1/reference_atlas/cache/71a3ab24b1921d5b530e78a55f4782868e5f7d245b0af33b7b42e4d1948b9014.npz,RN,PBC
8,0.1,0.8,0.669708512048836,0.04311702745090226,0.5802703624625167,0.5700678064136971,-0.5125969899145153,1.1803865197508054,1.2179816572955238e-14,False,results/stage6_v1/reference_atlas/cache/e620bdf70c08b5f4765c718fb3057b08a1d95d250be643188bdd98813f4b7171.npz,RN,PBC
8,0.1,0.85,0.6095228643039035,0.050317997584635565,0.6310375459237533,0.5409370190704084,-0.37111807448363465,1.2113772196599797,5.216839305617267e-15,False,results/stage6_v1/reference_atlas/cache/df9c4e26ed73d7830ac316cf5e7c62a6eae6d0da987652a4024857f4b6cd1fa8.npz,RN,PBC
8,0.1,0.9,0.5519644724780539,0.057230740597206856,0.6769454002632699,0.5086521702478635,-0.26615118595663656,1.271062269678712,5.169629636327177e-15,False,results/stage6_v1/reference_atlas/cache/36847d67739bee917faeb384c39c3758f88f894e7a657e9d7a78e4512d7cdc82.npz,RN,PBC
8,0.1,0.95,0.499972147875086,0.06357155578050228,0.7167531855873764,0.4750966138002536,-0.18924477038295318,1.355755068396613,7.796507348118734e-15,False,results/stage6_v1/reference_atlas/cache/1c0213a2583834ac24cc2de605d1e293b560886920ba1444fceaba5eacf4126d.npz,RN,PBC
8,0.1,1.0,0.4548693338522345,0.06921786431265048,0.7503675050058912,0.4420508160003578,-0.13292766944472278,1.4612121945354204,3.0694705224097457e-15,False,results/stage6_v1/reference_atlas/cache/fbd37d88e7b6ae089497f94701a1c3e9cbf97640ceeb9bbac1d7739a2bac13ad.npz,RN,PBC
8,0.1,1.05,0.4166907887837388,0.07416935380603298,0.7784053643897995,0.4108339531963866,-0.09128931986466493,1.5833849135269205,2.850053005375094e-15,False,results/stage6_v1/reference_atlas/cache/3b8c60c55ebd47b4a3cc385d3bfa7e2670932bce7c8d8e6c9ade38104ee0a55c.npz,RN,PBC
8,0.1,1.1,0.3847560250643872,0.07849068177009326,0.8017523412523504,0.3822157342088879,-0.05998917645921131,1.7188006421657196,5.5998894387738345e-15,False,results/stage6_v1/reference_atlas/cache/21dab282cf12af5b6d187124ac95991e09ccd3919e58bfb90ee609db05193d22.npz,RN,PBC
8,0.1,1.15,0.35812658913003703,0.08226847705031543,0.821289978344809,0.35650541901948474,-0.0359742048497973,1.8646567036415984,4.299337766941664e-15,False,results/stage6_v1/reference_atlas/cache/52656a392cb9b6f4fc10b1c64a00652604731c0244b217120ca38febb65de61f.npz,RN,PBC
8,0.1,1.2,0.33586544146786057,0.08558809690035417,0.8377790730784171,0.33369862189606603,-0.017140498904007595,2.018763461674661,4.5851337246509035e-15,False,results/stage6_v1/reference_atlas/cache/aa128259d1ae7c63a58da1927f43a4fe97ae66ac77f64dcf00517048af430b5b.npz,RN,PBC
8,0.1,1.25,0.31714821003453686,0.08852423480884722,0.8518335670172263,0.3136105965758077,-0.002046033940443559,2.179435371157318,7.935570990772881e-15,False,results/stage6_v1/reference_atlas/cache/52870ed8609ac77d671fd4dd870085db5a8575aedacdbf6f1c449ac7feaa671e.npz,RN,PBC
8,0.1,1.3,0.3012923830317198,0.09113882507812854,0.8639337215944638,0.29597221218237113,0.010301650833971943,2.3453799530163995,5.261713422123576e-15,False,results/stage6_v1/reference_atlas/cache/4b8fb09a6aaa8c77ea4f02636338ac741f6d25e99807fd34250e67d8037389d8.npz,RN,PBC
8,0.1,1.35,0.2877496423535636,0.09348203915210469,0.8744508935063535,0.2804899158374188,0.020592451177928628,2.515603448397041,6.524862985430919e-15,False,results/stage6_v1/reference_atlas/cache/bbf4c61c3a345aa6f9eba880bf29f0a60d03c94ed8781f839e921b08dceccbf0.npz,RN,PBC
8,0.1,1.4,0.2760854924745917,0.09559423669535497,0.8836720690583977,0.2668790399134845,0.029312426433876104,2.6893367666433896,8.833165607582097e-15,False,results/stage6_v1/reference_atlas/cache/ac91acc476ab49a3ab17be758c2a39011ee735c7e09694b955aafef3c0a4b52f.npz,RN,PBC
8,0.1,1.45,0.2659571678447623,0.0975079532052911,0.891820298991278,0.254879889086424,0.0368093452117918,2.8659795255414817,6.0475316677083926e-15,False,results/stage6_v1/reference_atlas/cache/29dc0c53adc85f126fb94ad3b1640ddee127654b87119437296b0507315066de.npz,RN,PBC
8,0.1,1.5,0.2570940100203775,0.09924960448044953,0.8990705267016319,0.24426368685755806,0.04333615941169999,3.045058486853952,9.578529170112544e-15,False,results/stage6_v1/reference_atlas/cache/cfeebb6464c828efeff56ae0dd2249dd2d06323d0d25bb8f53ef1be80750c777.npz,RN,PBC
8,0.1,1.55,0.24928141408753535,0.10084084632795978,0.9055614484382638,0.2348330261464452,0.04907998819060788,3.2261968654297366,7.885807935039413e-15,False,results/stage6_v1/reference_atlas/cache/66975c590b19cdec7b90b8298d26924384323895875a2ccb65876f65b9d38e0d.npz,RN,PBC
8,0.1,1.6,0.24234820251646189,0.10229962344717389,0.9114042785514245,0.226419632332868,0.054181610346779596,3.409091652619489,5.777561578738869e-15,False,results/stage6_v1/reference_atlas/cache/0ca372f7c9f582856aeddcd30fa1c78738bcde246dbafb7a04380f5f126facd3.npz,RN,PBC
8,0.1,1.65,0.23615688349806596,0.10364096689260091,0.916689206951764,0.21888103452614516,0.05874871479207655,3.5934967860075506,7.838284631850793e-15,False,results/stage6_v1/reference_atlas/cache/8c64a66ab415fe20775c9c9e0897b653d7e86c83fa2e7809b693d386baf2f730.npz,RN,PBC
8,0.1,1.7,0.230596197369074,0.10487759803619247,0.9214901706448546,0.21209699797290837,0.06286501537003408,3.7792105740982525,6.353056639015146e-15,False,results/stage6_v1/reference_atlas/cache/d95da27e6caa2e4a42fc940564d45ac1a6bd47d27107ffdc0837557b7aae6f21.npz,RN,PBC
8,0.1,1.75,0.22557542579077713,0.10602038712019582,0.9258684029803772,0.20596613834308797,0.06659659940129059,3.9660662251095165,6.781000118583846e-15,False,results/stage6_v1/reference_atlas/cache/6b45f8ad1a1f1c97d1e1967755aba2b2acd239eb4c2bd33881b40eebbc4fe1a3.npz,RN,PBC
8,0.1,1.8,0.22102003977637674,0.10707870365802791,0.9298750969684115,0.2004028980102499,0.06999640616739988,4.1539246519987945,5.993148011758445e-15,False,results/stage6_v1/reference_atlas/cache/ac2d19a69e38411678aa58d4f4ac1f0db009c34dcbdfbd91634b2d0b57a3433d.npz,RN,PBC
8,0.1,1.85,0.2168683586223636,0.10806068658403217,0.9335534237736323,0.19533493667490942,0.0731074269552281,4.342668958022836,7.822149574203035e-15,False,results/stage6_v1/reference_atlas/cache/77fad32a9d3f33a2f4e2f4077b0cf44dc4112f338ac8ca0bc03eb01e02fde624.npz,RN,PBC
8,0.1,1.9,0.21306897138467742,0.10897345470107203,0.9369400786473832,0.19070092513217074,0.07596502104020564,4.532200172649208,5.8077505691980515e-15,False,results/stage6_v1/reference_atlas/cache/01eaec3828926fd3939570f805463a7fff2cd52b6d18a700fbe34d9acf6bfd7e.npz,RN,PBC
8,0.1,1.95,0.20957873473156727,0.10982327245477688,0.940066477587621,0.18644870280509307,0.07859861323293382,4.7224339254176435,6.272514459759975e-15,False,results/stage6_v1/reference_atlas/cache/c11a6195723970bddea6cbeb6061d116b635314fc20b2b2783426b0a7e431628.npz,RN,PBC
8,0.1,2.0,0.20636120816378345,0.11061568201375754,0.9429596934067036,0.1825337502280956,0.0810329537986223,4.913297829330155,7.086754544486289e-15,False,results/stage6_v1/reference_atlas/cache/b540b1563628bd0878ac9bd095656eaf81dbdcdf9518af7bab86d9afddda2ff2.npz,RN,PBC
8,0.2,0.05,0.9991429243792049,0.00012250172966229989,0.031282295574301205,0.6665413545215568,-255.4822623829461,2.227161395238304,4.542268489765066e-15,False,results/stage6_v1/reference_atlas/cache/f66e422dc13bd70b6ee39902e336e31a7edc3a49e94895e0216eba47749dedfe.npz,RN,PBC
