n,kappa,h,energy_per_site,mx,c1,c2,m2_ferro,m2_antiphase,residual,classical_degeneracy
12,0.8,0.9,-1.174135867222626,0.8045927315634058,0.20811427009837258,-0.302360173396485,0.05412395204863473,0.13124113663425688,9.344102471949216e-12,0.0
12,0.8,0.9500000000000001,-1.2147042806936248,0.8179187421546085,0.2052172363419736,-0.29058029913096617,0.05594740610032523,0.12957101396479115,4.948501601115662e-12,0.0
12,0.8,1.0,-1.2559066862235062,0.8299801130800698,0.20218330370609755,-0.27967908679667325,0.05765404847203424,0.12817008776155403,2.727635243624539e-12,0.0
12,0.8,1.05,-1.2976837213080918,0.8409264426537971,0.1991003679099262,-0.26951323576459835,0.05925052550591877,0.12693333507032953,1.5164212041149245e-12,0.0
12,0.8,1.1,-1.3399828326838916,0.8508823463631053,0.19601821927570004,-0.2599925405109696,0.060742555886680295,0.12580154781032646,8.262894152051427e-13,0.0
12,0.8,1.1500000000000001,-1.3827572472757386,0.8599552944747364,0.1929651835681339,-0.25105434382707215,0.062135663995251604,0.1247410687163623,3.4364976662942084e-13,0.0
12,0.8,1.2000000000000002,-1.4259652227220794,0.8682395130376078,0.18995728075560636,-0.24265065790167872,0.06343540433809698,0.12373273031085158,2.467618447121566e-13,0.0
12,0.8,1.25,-1.4695694449932792,0.875818199246274,0.18700339661935833,-0.23474162414509708,0.0646473744573466,0.12276564580350731,1.783888705287634e-13,0.0
12,0.8,1.3,-1.5135365158559209,0.8827649981246125,0.18410825326133246,-0.22729220629073937,0.06577715134276764,0.12183365757356784,1.1362410842538458e-13,0.0
12,0.8,1.35,-1.55783650463784,0.8891451388224995,0.1812741337733868,-0.22027054181759803,0.06683021148285777,0.12093328303706326,7.026896894155859e-14,0.0
12,0.8,1.4000000000000001,-1.6024425519897285,0.8950163947264579,0.17850188966422537,-0.21364713713557737,0.06781185940819805,0.12006252147609155,4.248703903421265e-14,0.0
12,0.8,1.4500000000000002,-1.6473305187177762,0.9004299325797932,0.175791530839305,-0.2073944820472135,0.06872717303928293,0.11922016276009505,2.257534580862762e-14,0.0
12,0.8,1.5,-1.6924786748583722,0.9054310754506366,0.17314257112627457,-0.20148686319517775,0.06958096669835995,0.11840539105030484,1.8313278140335998e-14,0.0
12,0.8,1.55,-1.7378674249636052,0.9100599892280082,0.17055423032830422,-0.19590026416486014,0.07037776961341291,0.11761756240608655,1.5468250163481444e-14,0.0
12,0.8,1.6,-1.7834790659059194,0.914352297585015,0.1680255521673475,-0.1906122970031848,0.07112181681863423,0.11685608467450197,2.1003008652962419e-10,0.0
12,0.8,1.6500000000000001,-1.8292975737284396,0.9183396295539038,0.1655554731248035,-0.18560213979961773,0.07181704938269538,0.11612035702159133,1.7345953317082127e-10,0.0
12,0.8,1.7000000000000002,-1.8753084162829594,0.9220501042654043,0.16314286282520363,-0.18085047025820927,0.0724671213024664,0.11540974364836687,1.432401837458103e-10,0.0
12,0.8,1.75,-1.9214983886394086,0.9255087579543008,0.16078654808941958,-0.1763393926624534,0.07307541090716557,0.1147235665177233,1.1874996637637048e-10,0.0
12,0.8,1.8,-1.967855468514909,0.9287379186537609,0.15848532773810392,-0.17205235900004412,0.07364503510789067,0.11406110810348002,9.810580449897118e-11,0.0
12,0.8,1.85,-2.0143686892441015,0.931757534056212,0.15623798222803692,-0.16797408626508956,0.07417886524705446,0.11342161890573728,7.923389397713392e-11,0.0
12,0.8,1.9000000000000001,-2.061028028082741,0.9345854578430485,0.15404328043941268,-0.1640904721769204,0.07467954364355649,0.11280432672648051,5.847843885239109e-11,0.0
12,0.8,1.9500000000000002,-2.107824307893953,0.9372376994573325,0.15189998489888837,-0.16038851131658258,0.0751495001958229,0.11220844605007792,2.8274001466764596e-11,0.0
12,0.8,2.0,-2.154749110505073,0.9397286418771246,0.14980685612698788,-0.15685621327979432,0.07559096860742208,0.11163318667660092,2.894277020877664e-11,0.0
