n,kappa,h,energy_per_site,mx,c1,c2,m2_ferro,m2_antiphase,residual,classical_degeneracy
8,0.30000000000000004,0.6000000000000001,-0.8778077277419496,0.6992526573430203,0.5414140353103146,0.277193006580592,0.37863452523028784,0.0686790079445938,5.397604291238029e-15,0.0
8,0.30000000000000004,0.7000000000000001,-0.9511482632500015,0.7621062547098667,0.471428991855247,0.17918368967384146,0.2983087783002101,0.08047510511869435,3.262933239520398e-15,0.0
8,0.30000000000000004,0.8,-1.0295234892862601,0.8030522760991821,0.4251818926889214,0.12700074760669156,0.2586075374809941,0.08896844229085334,7.872412899894526e-15,0.0
8,0.30000000000000004,0.9,-1.1114088148068961,0.8333090410760564,0.38968087689984243,0.09416733020465781,0.23543006241114467,0.09571650859107922,4.869047117909577e-15,0.0
8,0.30000000000000004,1.0,-1.1959654264491726,0.8569115303140604,0.36040853374223236,0.07118212535706812,0.2200968684700418,0.10125167150678331,1.2833465047453819e-14,0.0
8,0.30000000000000004,1.1,-1.2826354927917882,0.8758220823373692,0.33545029983274754,0.05406365870688638,0.20904171269499522,0.10583137071848185,4.907951813174212e-15,0.0
8,0.30000000000000004,1.2000000000000002,-1.371013498211062,0.8912304353883841,0.3137896012760596,0.04084208510352873,0.20058743300993465,0.10962892053936754,6.073082315183396e-15,0.0
8,0.30000000000000004,1.3,-1.4607921315303498,0.9039480773131343,0.2947785324393864,0.03039633805370437,0.1938503960282286,0.11278136779916738,3.3190841028655766e-15,0.0
8,0.30000000000000004,1.4000000000000001,-1.5517331194430255,0.914560995269335,0.27795291262436195,0.02201728852801903,0.18831981450738317,0.11540209941063757,9.72760663121146e-15,0.0
8,0.30000000000000004,1.5,-1.643648816108541,0.9235050108712802,0.2629578873627203,0.015221958536998963,0.1836775034992828,0.1175852366578354,6.325836072212133e-15,0.0
8,0.30000000000000004,1.6,-1.736389578374229,0.931110207789442,0.24951261517364212,0.009664564208402551,0.17971304717960193,0.11940839275021975,7.83946394196532e-15,0.0
8,0.30000000000000004,1.7000000000000002,-1.8298347398184864,0.9376300054605835,0.2373904402637197,0.005089032427419891,0.1762805094369908,0.12093514637289958,6.288215396613193e-15,0.0
8,0.30000000000000004,1.8,-1.9238860071528874,0.9432612384646886,0.22640613351281755,0.0013011853212337703,0.1732747463413679,0.12221735721315179,1.0821685015300899e-14,0.0
8,0.30000000000000004,1.9000000000000001,-2.018462554463673,0.9481584239722479,0.21640690737411544,-0.0018488051409548956,0.17061764099208473,0.1232972470939112,6.596257219332524e-15,0.0
8,0.30000000000000004,2.0,-2.1134973343775516,0.9524440748361966,0.20726574912199125,-0.0044781186105571635,0.1682496813651746,0.12420919341089756,6.033119856671443e-15,0.0
8,0.35000000000000003,0.0,-0.6499999999999999,0.0,1.0,1.0,1.0,-3.0616169978683824e-17,0.0,2.0
8,0.35000000000000003,0.1,-0.6538770185180587,0.07818107083958675,0.9938439349538608,0.9936714957707447,0.994504562616759,0.000790682573404794,4.446193622274286e-15,0.0
8,0.35000000000000003,0.2,-0.6659579754255818,0.1667342754197425,0.9711131541363651,0.9671486679849469,0.9719729658274354,0.004004866463979432,4.3222730653970425e-15,0.0
8,0.35000000000000003,0.30000000000000004,-0.6889414319756364,0.3121849575517967,0.8900212412060992,0.8421008471314332,0.8651576386861972,0.016346219289940053,4.022315509372091e-15,0.0
8,0.35000000000000003,0.4,-0.7330730613047263,0.5653998393513804,0.6525463781421867,0.41609500736575034,0.4916243676005745,0.05043904737447927,3.0445108676500915e-15,0.0
8,0.35000000000000003,0.5,-0.7965448934622268,0.6846878311353021,0.5233860546534255,0.19767164788242775,0.30322187689622504,0.07001949862138941,3.4014813388317254e-15,0.0
8,0.35000000000000003,0.6000000000000001,-0.8681643093715321,0.7434103688132256,0.465603283772006,0.1242434162525983,0.24649321223427012,0.08090618700550746,8.488891618564552e-15,0.0
8,0.35000000000000003,0.7000000000000001,-0.9446849420147012,0.7851223260503715,0.4255024027055328,0.08686596836026206,0.22210703235871304,0.08945556513860294,4.0263047724794355e-15,0.0
8,0.35000000000000003,0.8,-1.0248874217054857,0.8176757568687397,0.39255558192711365,0.062310759190342735,0.20826724104678856,0.09666137926199962,6.446303393811929e-15,0.0
8,0.35000000000000003,0.9,-1.108003664433944,0.8437073598384162,0.36414432463670254,0.04422081159238152,0.19891536336100402,0.10273012777087683,6.518129683673256e-15,0.0
8,0.35000000000000003,1.0,-1.1934631204362447,0.8647529056533596,0.3392923779033371,0.030234751772720114,0.19190200714494307,0.10778512942065793,8.445007330111178e-15,0.0
8,0.35000000000000003,1.1,-1.2808253841844321,0.8819239639140044,0.3174263235675869,0.019192284824457506,0.18630923579234826,0.11195834224128791,5.6052692472128446e-15,0.0
8,0.35000000000000003,1.2000000000000002,-1.3697471571872635,0.8960657701714714,0.2981028453134721,0.010384606662784379,0.18167955004634226,0.11538565061630601,1.7495196000206497e-14,0.0
8,0.35000000000000003,1.3,-1.459959273663459,0.9078246000380561,0.2809486431177339,0.0033181414392790994,0.17775320751724738,0.11819414011762552,9.43624261434718e-15,0.0
8,0.35000000000000003,1.4000000000000001,-1.551249237823886,0.9176944255662303,0.26564617324686707,-0.0023739108122745253,0.1743665664046728,0.12049511215195434,8.894828412476849e-15,0.0
8,0.35000000000000003,1.5,-1.6434478981972624,0.9260535569727899,0.2519272114950916,-0.006972432122816678,0.17140816826712393,0.12238224487676783,6.5951476280686156e-15,0.0
8,0.35000000000000003,1.6,-1.736419371024172,0.9331931831245885,0.23956680208256406,-0.010695645549332382,0.16879771806893695,0.1239325812051064,5.8969984802317804e-15,0.0
8,0.35000000000000003,1.7000000000000002,-1.8300534639515917,0.939339058455599,0.22837698873928125,-0.013714502393690972,0.16647501242864673,0.12520867883543266,9.722061442652144e-15,0.0
8,0.35000000000000003,1.8,-1.9242599825781217,0.9446677006211193,0.21820081530357338,-0.01616373187580866,0.16439358483932054,0.12626101513783386,5.515473566030869e-15,0.0
8,0.35000000000000003,1.9000000000000001,-2.018964436810551,0.9493183882318813,0.20890697047637374,-0.018150081981722018,0.16251678269743658,0.12713023040657506,4.514186477713616e-15,0.0
