n,kappa,h,energy_per_site,mx,c1,c2,m2_ferro,m2_antiphase,residual,classical_degeneracy
16,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,-3.6368307736623075e-16,0.0,2.0
16,0.0,0.05,-1.0006250977173436,0.025007819833769637,0.9993747067256566,0.9993744135124536,0.99941354910931,3.909913635156706e-05,9.451899817810099e-14,0.0
16,0.0,0.1,-1.0025015664215826,0.05006273560323046,0.9974952928612597,0.9974905896558107,0.9976480021576257,0.00015683691396339654,2.262391367597077e-12,0.0
16,0.0,0.15000000000000002,-1.0056329550463132,0.07521273843394695,0.9943510442812202,0.994327133756082,0.9946845207168165,0.0003545399314894829,1.5787268734955352e-11,0.0
16,0.0,0.2,-1.0100252539846364,0.10050766018922569,0.9899237219467918,0.9898477009620819,0.9904908320590927,0.0006344375180360471,4.616342564293384e-11,0.0
16,0.0,0.25,-1.0156870128547932,0.12600022565383084,0.9841869564413359,0.9839999093796306,0.9850198304624092,0.0009996894162649125,8.441308434636337e-11,0.0
16,0.0,0.30000000000000004,-1.0226295149580957,0.15174728150595085,0.9771053305063112,0.9767136967215801,0.9782074324975867,0.0014544253667541141,1.607436414556643e-10,0.0
16,0.0,0.35000000000000003,-1.0308670195850957,0.17781130188923217,0.9686330639238647,0.9678989720949638,0.9699694568117383,0.0020037987722283605,2.6938099233033035e-13,0.0
16,0.0,0.4,-1.0404170898196918,0.20426234126410114,0.9587121533140512,0.9574423113209503,0.9601971408053933,0.002654060330773088,1.5877574830486721e-13,0.0
16,0.0,0.45,-1.0513010358561135,0.23118078639462347,0.9472696819785351,0.9452022214853146,0.9487505810856455,0.003412667083184165,1.935428630511457e-13,0.0
16,0.0,0.5,-1.063544531021714,0.2586617065897705,0.9342136777268276,0.9310019636865553,0.9354486338987524,0.004288466646367777,1.4516225806354e-13,0.0
16,0.0,0.55,-1.0771785196310988,0.2868226058534922,0.919426086411677,0.9146176364061223,0.9200520549402226,0.005292054704847143,3.392425048606442e-13,0.0
16,0.0,0.6000000000000001,-1.0922406707307948,0.3158183759894997,0.9027496451370944,0.8957563640896151,0.9022327677550328,0.006436530545810746,2.7834964259993866e-13,0.0
16,0.0,0.65,-1.108777900260178,0.345870633277623,0.883961988629723,0.8740138059045878,0.8815143600715772,0.007739116575967181,7.799071787921723e-13,0.0
16,0.0,0.7000000000000001,-1.1268509512471543,0.3773229383806853,0.8627248943806745,0.8487910551729345,0.857155686100755,0.009224478628139418,1.2826711332289798e-12,0.0
16,0.0,0.75,-1.1465426552814557,0.41073437290415865,0.8384918756033348,0.8191422240476982,0.827934695775481,0.010930883817635203,1.2925227390533793e-12,0.0
16,0.0,0.8,-1.1679717796209304,0.4470037691540673,0.8103687642976773,0.7835400031024635,0.7918041279188807,0.01291948362774387,1.4997241167934932e-12,0.0
16,0.0,0.8500000000000001,-1.191312083978921,0.4874209064913169,0.7770043134613006,0.7396776611321585,0.7455582658278584,0.015281270455623282,1.7626150928730524e-12,0.0
16,0.0,0.9,-1.2168052770520783,0.5332800255589426,0.7368532540490311,0.6848657669797081,0.68525953162343,0.01811820994184788,1.9569135206745595e-12,0.0
16,0.0,0.9500000000000001,-1.2447309832061964,0.5844727130948867,0.6894819057660533,0.6181612135438718,0.6090768560364248,0.021453714880195377,2.5689860398546517e-12,0.0
16,0.0,1.0,-1.2752871546722908,0.6376435773361739,0.6376435773361171,0.5438777479046317,0.5223319195324599,0.02509360416672129,2.5501342375212678e-12,0.0
16,0.0,1.05,-1.3084318737570486,0.6870768381588325,0.5870011936902748,0.4713071858864242,0.43760484188752624,0.02864977599708954,1.9071201112736067e-12,0.0
16,0.0,1.1,-1.3438632477415926,0.7287494567739881,0.5422388452902052,0.4082975717363565,0.3659076550177463,0.031805096885724325,1.087087482323636e-12,0.0
16,0.0,1.1500000000000001,-1.3811682755982229,0.7621722795382971,0.5046701541291811,0.3571137345121427,0.3104984707759906,0.03447146850892638,6.485467302228622e-13,0.0
16,0.0,1.2000000000000002,-1.41996730291619,0.788807884241585,0.473397841826288,0.3162673834455393,0.26920538752877093,0.03670881673484324,4.708335578676974e-13,0.0
16,0.0,1.25,-1.4599647245261629,0.810368764297689,0.44700376915405127,0.28335154087988584,0.23846801610626095,0.0386112305545088,2.6579943341695553e-13,0.0
16,0.0,1.3,-1.5009422349033152,0.8281991730683745,0.4242833099144281,0.2563049816580567,0.21522138623459786,0.04025831505672685,2.591274934045139e-13,0.0
16,0.0,1.35,-1.5427383185558803,0.8432404186029268,0.40436375344192876,0.23362997426785606,0.19724871925770865,0.041707681001685176,1.5264337294578638e-13,0.0
16,0.0,1.4000000000000001,-1.5852306572863837,0.8561381176525273,0.38663729257284535,0.21428517410214984,0.1830338777278389,0.04299956172847543,1.3415235468650806e-13,0.0
16,0.0,1.4500000000000002,-1.6283239758324806,0.8673424205716918,0.37067746600352736,0.1975445827899396,0.17155022511796653,0.04416238472834339,2.5598650788998776e-10,0.0
16,0.0,1.5,-1.6719421102353413,0.8771766546996854,0.3561771281858128,0.1828909290429174,0.1620958963206262,0.04521685267660851,1.72599351787579e-10,0.0
16,0.0,1.55,-1.716022833785106,0.885880586451917,0.3429079247846337,0.1699451670627567,0.15418247355906825,0.04617858166543898,1.1802676323873216e-10,0.0
16,0.0,1.6,-1.7605144036926423,0.8936373054109312,0.3306947150351517,0.15842156229246268,0.14746300278502505,0.047059750871736854,7.396546577911531e-11,0.0
16,0.0,1.6500000000000001,-1.8053731825517403,0.9005901734481636,0.3193993963622703,0.1480990850077026,0.14168580784419402,0.047870137299935125,2.681350284075356e-11,0.0
16,0.0,1.7000000000000002,-1.850561945469163,0.9068538023795765,0.3089104814238825,0.13880288729522408,0.13666462216169545,0.04861777818333604,2.533575911750529e-11,0.0
16,0.0,1.75,-1.8960486378016306,0.912521392810797,0.2991362003827357,0.13039201453846253,0.13225898318645796,0.04930940746668468,2.5372719159146058e-11,0.0
16,0.0,1.8,-1.9418054387176524,0.9176698003399619,0.2899997981057201,0.12275102724163298,0.12836113187218773,0.04995075294862156,2.034774705013193e-11,0.0
16,0.0,1.85,-1.9878080389417416,0.9223631399383216,0.2814362300558459,0.11578412879778775,0.12488709343642579,0.05054674538988667,1.494110904439887e-11,0.0
16,0.0,1.9000000000000001,-2.034035072885512,0.9266554206544894,0.27338977364198125,0.10941093974160147,0.12177049108266862,0.051101670415530924,1.1116684458991497e-11,0.0
16,0.0,1.9500000000000002,-2.0804676649369753,0.9305925175354837,0.26581225574278167,0.10356338237644418,0.11895817792125744,0.051619282115871135,9.332506820467463e-12,0.0
16,0.0,2.0,-2.127089062043425,0.9342136777268218,0.25866170658978127,0.0981833337650932,0.11640710011409425,0.05210289022288258,8.557094408372585e-12,0.0
16,0.3,0.0,-0.7,0.0,1.0,1.0,1.0,-3.6368307736623075e-16,0.0,2.0
16,0.3,0.05,-0.7008938997780075,0.0357978684713635,0.9987179731270039,0.9987132225752173,0.9987943155934,8.0430478712518e-05,6.577599715807455e-11,0.0
16,0.3,0.1,-0.7035883207968406,0.07210996378262076,0.9947912355901747,0.9947130372386577,0.9950537154106058,0.0003304783177597849,1.6689896661918958e-12,0.0
16,0.3,0.15000000000000002,-0.7081230925851179,0.10951903496454697,0.9879578360710812,0.987541995768814,0.9883677250518935,0.0007781819142626839,3.038588007925383e-12,0.0
16,0.3,0.2,-0.7145707719398918,0.14877144209896193,0.9777032015225188,0.9762890600080676,0.977892068805484,0.0014768518141573734,3.5841254310278568e-12,0.0
16,0.3,0.25,-0.7230486384185122,0.19095039921320286,0.9630893278327758,0.9592609640585505,0.9619742981699162,0.0025181558977530856,1.0404882158548015e-11,0.0
16,0.3,0.30000000000000004,-0.7337443415833447,0.23790344478381437,0.9423082573391115,0.9331164973030361,0.937084251476727,0.00406322998455711,1.468237959828251e-11,0.0
16,0.3,0.35000000000000003,-0.7469845749974917,0.2938488170332718,0.9110412999434729,0.8896793696920905,0.8934740770503891,0.006452140772760886,4.160223491343362e-11,0.0
16,0.3,0.4,-0.7634961326208629,0.3727546508408883,0.8544651852934378,0.8002363766964309,0.7917706625564557,0.01073050203380886,7.26452770139341e-11,0.0
16,0.3,0.45,-0.7850853181520443,0.49627039105309584,0.743539142326565,0.6059183338280445,0.5404106297009819,0.0187768180675884,6.996302460790463e-11,0.0
16,0.3,0.5,-0.8126729247889277,0.5976115450028207,0.6427008624009238,0.4294457003780229,0.3189189783978146,0.026121925589930154,1.8733977966241423e-11,0.0
16,0.3,0.55,-0.8441423939844475,0.6569338863760913,0.5831101619500801,0.33427135157494314,0.22790245865468417,0.030773986725766967,3.319609047937717e-12,0.0
16,0.3,0.6000000000000001,-0.8780904928365763,0.6990967624603711,0.5403490583580168,0.2723887433255442,0.1865169381261693,0.03433705702916008,6.929007059727216e-13,0.0
16,0.3,0.65,-0.9139047944865094,0.7322923609872982,0.5058143671867927,0.22633202447342468,0.16319130863996384,0.037343643912129854,3.242784364405992e-11,0.0
16,0.3,0.7000000000000001,-0.9512201752297255,0.7594772131827058,0.4766722921174231,0.19028722038530643,0.14806522644284265,0.03996046789927873,1.0364361800346575e-11,0.0
16,0.3,0.75,-0.9897792240089096,0.7822472237781443,0.45150381155914887,0.16136668461282505,0.1373681619058079,0.042269934034797445,3.363456193057228e-12,0.0
16,0.3,0.8,-1.029388709369025,0.8016357407463525,0.4294039233505236,0.137746021928603,0.1293551231895605,0.04432544050552334,8.010520627021549e-13,0.0
16,0.3,0.8500000000000001,-1.0698984768072612,0.818358483070666,0.40974457272905346,0.11816935510619517,0.12309971512251702,0.04616531859390897,1.1744322527001608e-10,0.0
